day,home_team,away_team,home_score,away_score
1,Paris Saint-Germain,AS Nancy-Lorraine,2 , 4
1,Olympique de Marseille,FC Sochaux-Montbéliard,3 , 1
1,FC Nantes,SC Toulon,3 , 1
1,AJ Auxerre,RC Strasbourg,2 , 0
1,FC Metz,RC Paris,2 , 0
1,Girondins de Bordeaux,Toulouse FC,2 , 1
1,RC Lens,FC Rouen 1899,1 , 0
1,SC Bastia,AS Monaco FC,1 , 0
1,Tours FC,Stade Lavallois,1 , 1
1,Stade Brestois 29,LOSC Lille,0 , 0
2,FC Nantes,Olympique de Marseille,3 , 0
2,AS Nancy-Lorraine,Girondins de Bordeaux,0 , 1
2,LOSC Lille,Paris Saint-Germain,3 , 1
2,Stade Lavallois,AJ Auxerre,2 , 1
2,AS Monaco FC,Tours FC,4 , 0
2,Toulouse FC,SC Bastia,3 , 0
2,RC Strasbourg,FC Metz,4 , 1
2,RC Paris,RC Lens,2 , 1
2,SC Toulon,Stade Brestois 29,2 , 1
2,FC Rouen 1899,FC Sochaux-Montbéliard,1 , 1
3,Girondins de Bordeaux,LOSC Lille,2 , 0
3,FC Metz,Stade Lavallois,0 , 2
3,Stade Brestois 29,FC Nantes,4 , 2
3,AJ Auxerre,AS Monaco FC,2 , 0
3,Olympique de Marseille,FC Rouen 1899,3 , 2
3,FC Sochaux-Montbéliard,RC Paris,6 , 1
3,Tours FC,Toulouse FC,2 , 2
3,SC Bastia,AS Nancy-Lorraine,1 , 1
3,RC Lens,RC Strasbourg,0 , 0
3,Paris Saint-Germain,SC Toulon,0 , 0
4,SC Toulon,Girondins de Bordeaux,1 , 2
4,FC Nantes,Paris Saint-Germain,2 , 0
4,Toulouse FC,AJ Auxerre,1 , 3
4,Stade Brestois 29,Olympique de Marseille,3 , 0
4,RC Strasbourg,FC Sochaux-Montbéliard,4 , 2
4,AS Nancy-Lorraine,Tours FC,1 , 0
4,Stade Lavallois,RC Lens,1 , 3
4,LOSC Lille,SC Bastia,1 , 2
4,AS Monaco FC,FC Metz,7 , 0
4,RC Paris,FC Rouen 1899,1 , 0
5,Girondins de Bordeaux,FC Nantes,2 , 1
5,AJ Auxerre,AS Nancy-Lorraine,1 , 0
5,SC Bastia,SC Toulon,3 , 2
5,Paris Saint-Germain,Stade Brestois 29,1 , 1
5,RC Lens,AS Monaco FC,2 , 2
5,Olympique de Marseille,RC Paris,0 , 2
5,FC Sochaux-Montbéliard,Stade Lavallois,2 , 0
5,FC Rouen 1899,RC Strasbourg,1 , 0
5,Tours FC,LOSC Lille,2 , 0
5,FC Metz,Toulouse FC,2 , 1
6,RC Strasbourg,RC Paris,3 , 0
6,AS Nancy-Lorraine,FC Metz,2 , 1
6,SC Toulon,Tours FC,2 , 0
6,Stade Brestois 29,Girondins de Bordeaux,0 , 0
6,LOSC Lille,AJ Auxerre,1 , 1
6,FC Nantes,SC Bastia,3 , 0
6,AS Monaco FC,FC Sochaux-Montbéliard,2 , 0
6,Stade Lavallois,FC Rouen 1899,2 , 0
