day,home_team,away_team,home_score,away_score
1,AS Monaco FC,FC Nantes,4 , 1
1,FC Sochaux-Montbéliard,Stade Français,4 , 1
1,CS Sedan,Nîmes Olympique,4 , 2
1,RC Lens,Olympique Lyonnais,1 , 2
1,AS Saint-Etienne,Girondins de Bordeaux,0 , 1
1,Valenciennes FC,FC Rouen 1899,3 , 0
1,Angers SCO,Toulouse FC,2 , 4
1,SC Toulon,LOSC Lille,3 , 1
1,Stade Rennais FC,RC Strasbourg,1 , 2
2,Olympique Lyonnais,Angers SCO,5 , 2
2,FC Rouen 1899,FC Sochaux-Montbéliard,0 , 4
2,Girondins de Bordeaux,CS Sedan,5 , 1
2,RC Strasbourg,Valenciennes FC,3 , 3
2,Toulouse FC,RC Lens,2 , 2
2,FC Nantes,AS Saint-Etienne,4 , 1
2,Nîmes Olympique,Stade Rennais FC,2 , 3
2,Stade Français,SC Toulon,3 , 2
2,LOSC Lille,AS Monaco FC,3 , 0
3,FC Sochaux-Montbéliard,Girondins de Bordeaux,4 , 1
3,FC Nantes,FC Rouen 1899,3 , 0
3,CS Sedan,RC Strasbourg,5 , 2
3,AS Monaco FC,Stade Français,1 , 0
3,AS Saint-Etienne,LOSC Lille,3 , 3
3,RC Lens,Angers SCO,1 , 0
3,SC Toulon,Olympique Lyonnais,1 , 1
3,Valenciennes FC,Nîmes Olympique,1 , 0
3,Stade Rennais FC,Toulouse FC,1 , 1
4,RC Strasbourg,FC Sochaux-Montbéliard,0 , 0
4,Girondins de Bordeaux,AS Monaco FC,2 , 0
4,Toulouse FC,Valenciennes FC,1 , 0
4,Nîmes Olympique,RC Lens,2 , 2
4,FC Rouen 1899,SC Toulon,1 , 0
4,Olympique Lyonnais,CS Sedan,2 , 0
4,LOSC Lille,FC Nantes,2 , 2
4,Angers SCO,Stade Rennais FC,1 , 2
4,Stade Français,AS Saint-Etienne,2 , 3
5,FC Sochaux-Montbéliard,Olympique Lyonnais,2 , 1
5,FC Nantes,Stade Français,4 , 2
5,CS Sedan,Toulouse FC,6 , 0
5,FC Rouen 1899,AS Monaco FC,1 , 1
5,AS Saint-Etienne,Nîmes Olympique,1 , 2
5,Valenciennes FC,Angers SCO,0 , 0
5,SC Toulon,Girondins de Bordeaux,2 , 0
5,Stade Rennais FC,RC Lens,3 , 3
5,LOSC Lille,RC Strasbourg,1 , 1
6,Nîmes Olympique,FC Sochaux-Montbéliard,3 , 0
6,Olympique Lyonnais,Stade Rennais FC,1 , 0
6,Girondins de Bordeaux,FC Nantes,2 , 2
6,Toulouse FC,SC Toulon,0 , 1
6,RC Lens,Valenciennes FC,3 , 2
6,Angers SCO,CS Sedan,3 , 0
6,Stade Français,LOSC Lille,0 , 0
6,RC Strasbourg,AS Monaco FC,3 , 3
6,FC Rouen 1899,AS Saint-Etienne,0 , 1
7,FC Sochaux-Montbéliard,Toulouse FC,0 , 2
7,FC Nantes,Nîmes Olympique,0 , 2
7,SC Toulon,Angers SCO,4 , 0
7,AS Monaco FC,Olympique Lyonnais,3 , 2
7,CS Sedan,RC Lens,3 , 1
7,LOSC Lille,Girondins de Bordeaux,3 , 1
7,Valenciennes FC,Stade Rennais FC,0 , 0
7,AS Saint-Etienne,RC Strasbourg,1 , 1
7,Stade Français,FC Rouen 1899,2 , 0
8,Olympique Lyonnais,Valenciennes FC,1 , 0
8,Nîmes Olympique,AS Monaco FC,1 , 0
8,Toulouse FC,AS Saint-Etienne,2 , 2
8,RC Strasbourg,SC Toulon,0 , 0
8,RC Lens,FC Nantes,0 , 3
8,Angers SCO,FC Sochaux-Montbéliard,1 , 0
8,Girondins de Bordeaux,Stade Français,2 , 1
8,Stade Rennais FC,CS Sedan,3 , 2
