day,home_team,away_team,home_score,away_score
1,Girondins de Bordeaux,Stade Rennais FC,2 , 0
1,Toulouse FC,AS Saint-Etienne,0 , 2
1,Olympique de Marseille,Valenciennes FC,2 , 1
1,FC Nantes,Olympique Lyonnais,5 , 2
1,RC Strasbourg,AS Monaco FC,4 , 2
1,Stade de Reims,LOSC Lille,0 , 1
1,FC Rouen 1899,Stade Français,0 , 1
1,RC Lens,CS Sedan,2 , 2
1,OGC Nice,FC Sochaux-Montbéliard,1 , 4
1,Angers SCO,Nîmes Olympique,1 , 2
2,Valenciennes FC,Girondins de Bordeaux,0 , 1
2,Nîmes Olympique,OGC Nice,1 , 1
2,FC Nantes,RC Lens,3 , 1
2,FC Sochaux-Montbéliard,FC Rouen 1899,3 , 0
2,AS Saint-Etienne,Olympique de Marseille,2 , 0
2,Stade Français,RC Strasbourg,0 , 0
2,LOSC Lille,Angers SCO,0 , 0
2,Stade Rennais FC,CS Sedan,5 , 0
2,AS Monaco FC,Olympique Lyonnais,4 , 0
2,Stade de Reims,Toulouse FC,1 , 3
3,CS Sedan,FC Nantes,3 , 3
3,OGC Nice,AS Saint-Etienne,1 , 2
3,Olympique Lyonnais,FC Sochaux-Montbéliard,0 , 0
3,RC Strasbourg,Valenciennes FC,4 , 1
3,Girondins de Bordeaux,AS Monaco FC,1 , 1
3,Olympique de Marseille,Stade Français,1 , 2
3,Toulouse FC,LOSC Lille,2 , 1
3,RC Lens,Stade Rennais FC,2 , 1
3,FC Rouen 1899,Nîmes Olympique,2 , 0
3,Angers SCO,Stade de Reims,2 , 2
4,FC Nantes,Stade Rennais FC,1 , 0
4,AS Saint-Etienne,Girondins de Bordeaux,1 , 1
4,FC Sochaux-Montbéliard,Olympique de Marseille,0 , 1
4,Angers SCO,RC Strasbourg,3 , 1
4,Nîmes Olympique,Toulouse FC,2 , 0
4,Stade Français,Olympique Lyonnais,0 , 1
4,Stade de Reims,OGC Nice,2 , 0
4,AS Monaco FC,CS Sedan,4 , 2
4,Valenciennes FC,RC Lens,1 , 3
4,LOSC Lille,FC Rouen 1899,1 , 0
5,OGC Nice,LOSC Lille,1 , 2
5,Toulouse FC,Angers SCO,1 , 1
5,Olympique Lyonnais,Valenciennes FC,0 , 0
5,Girondins de Bordeaux,FC Nantes,0 , 1
5,RC Lens,Stade Français,4 , 1
5,RC Strasbourg,AS Saint-Etienne,2 , 1
5,CS Sedan,FC Sochaux-Montbéliard,1 , 1
5,Olympique de Marseille,Nîmes Olympique,4 , 0
5,FC Rouen 1899,Stade de Reims,2 , 0
5,Stade Rennais FC,AS Monaco FC,3 , 1
6,AS Monaco FC,FC Nantes,0 , 0
6,AS Saint-Etienne,FC Rouen 1899,3 , 0
6,LOSC Lille,Olympique de Marseille,0 , 0
6,FC Sochaux-Montbéliard,Girondins de Bordeaux,1 , 1
6,Toulouse FC,RC Lens,3 , 2
6,Nîmes Olympique,RC Strasbourg,1 , 0
6,Angers SCO,OGC Nice,1 , 0
6,Stade Français,CS Sedan,1 , 1
6,Stade de Reims,Olympique Lyonnais,2 , 0
6,Valenciennes FC,Stade Rennais FC,3 , 1
7,FC Nantes,FC Sochaux-Montbéliard,1 , 1
7,Olympique de Marseille,Stade de Reims,0 , 0
7,Girondins de Bordeaux,Stade Français,0 , 0
7,FC Rouen 1899,Angers SCO,1 , 0
7,Olympique Lyonnais,Nîmes Olympique,3 , 1
7,CS Sedan,Valenciennes FC,0 , 0
7,Stade Rennais FC,AS Saint-Etienne,1 , 1
7,RC Strasbourg,LOSC Lille,3 , 1
7,RC Lens,AS Monaco FC,2 , 1
7,OGC Nice,Toulouse FC,3 , 1
8,AS Saint-Etienne,CS Sedan,1 , 0
8,FC Sochaux-Montbéliard,RC Lens,2 , 5
8,Stade Français,FC Nantes,1 , 0
8,Angers SCO,Olympique de Marseille,5 , 0
8,Stade de Reims,RC Strasbourg,2 , 1
8,Toulouse FC,FC Rouen 1899,1 , 1
8,Nîmes Olympique,Stade Rennais FC,1 , 2
8,Valenciennes FC,AS Monaco FC,2 , 0
8,OGC Nice,Girondins de Bordeaux,2 , 1
8,LOSC Lille,Olympique Lyonnais,0 , 1
9,FC Nantes,Valenciennes FC,3 , 1
9,Girondins de Bordeaux,Nîmes Olympique,2 , 0
9,Olympique de Marseille,Toulouse FC,2 , 0
9,FC Rouen 1899,OGC Nice,1 , 0
9,RC Lens,LOSC Lille,1 , 1
9,Olympique Lyonnais,AS Saint-Etienne,3 , 0
9,Stade Rennais FC,Angers SCO,2 , 3
9,RC Strasbourg,FC Sochaux-Montbéliard,3 , 1
9,AS Monaco FC,Stade Français,0 , 1
9,CS Sedan,Stade de Reims,1 , 0
10,Nîmes Olympique,RC Lens,1 , 2
10,Toulouse FC,RC Strasbourg,1 , 1
10,LOSC Lille,CS Sedan,2 , 2
10,Stade de Reims,Girondins de Bordeaux,4 , 1
10,FC Sochaux-Montbéliard,AS Monaco FC,0 , 0
10,FC Rouen 1899,Stade Rennais FC,1 , 0
10,AS Saint-Etienne,FC Nantes,3 , 3
10,Angers SCO,Olympique Lyonnais,0 , 2
10,OGC Nice,Olympique de Marseille,0 , 0
10,Stade Français,Valenciennes FC,0 , 2
11,FC Nantes,Stade de Reims,6 , 2
11,RC Lens,AS Saint-Etienne,2 , 0
11,AS Monaco FC,Angers SCO,1 , 5
11,Olympique Lyonnais,Toulouse FC,1 , 1
11,Girondins de Bordeaux,LOSC Lille,1 , 3
11,Olympique de Marseille,FC Rouen 1899,0 , 0
11,Stade Rennais FC,Stade Français,2 , 1
11,Valenciennes FC,FC Sochaux-Montbéliard,2 , 0
11,CS Sedan,Nîmes Olympique,2 , 2
11,RC Strasbourg,OGC Nice,3 , 1
12,FC Rouen 1899,RC Lens,0 , 2
12,AS Saint-Etienne,Valenciennes FC,3 , 1
12,Stade de Reims,Stade Rennais FC,2 , 4
12,FC Sochaux-Montbéliard,Stade Français,3 , 0
12,LOSC Lille,FC Nantes,2 , 4
12,Olympique de Marseille,RC Strasbourg,0 , 1
12,Angers SCO,CS Sedan,2 , 5
12,OGC Nice,Olympique Lyonnais,4 , 3
12,Toulouse FC,Girondins de Bordeaux,2 , 1
12,Nîmes Olympique,AS Monaco FC,3 , 2
13,FC Nantes,Nîmes Olympique,5 , 3
13,RC Strasbourg,FC Rouen 1899,1 , 0
13,RC Lens,OGC Nice,1 , 3
13,Stade Français,AS Saint-Etienne,1 , 1
13,Girondins de Bordeaux,Angers SCO,1 , 4
13,Olympique Lyonnais,Olympique de Marseille,2 , 2
13,CS Sedan,Toulouse FC,1 , 0
13,Stade Rennais FC,FC Sochaux-Montbéliard,1 , 1
13,Valenciennes FC,Stade de Reims,2 , 0
13,AS Monaco FC,LOSC Lille,3 , 0
14,Angers SCO,FC Nantes,1 , 1
14,AS Saint-Etienne,FC Sochaux-Montbéliard,1 , 0
14,RC Strasbourg,Girondins de Bordeaux,0 , 3
14,Nîmes Olympique,Stade Français,0 , 1
14,OGC Nice,CS Sedan,5 , 1
14,Stade de Reims,AS Monaco FC,2 , 0
14,Olympique de Marseille,RC Lens,1 , 0
14,FC Rouen 1899,Olympique Lyonnais,3 , 2
14,LOSC Lille,Valenciennes FC,1 , 0
14,Toulouse FC,Stade Rennais FC,1 , 1
15,FC Nantes,Toulouse FC,2 , 2
15,RC Lens,Angers SCO,1 , 1
15,Olympique Lyonnais,RC Strasbourg,2 , 1
15,Stade Français,LOSC Lille,0 , 2
15,Girondins de Bordeaux,Olympique de Marseille,2 , 0
15,CS Sedan,FC Rouen 1899,1 , 0
15,Stade Rennais FC,OGC Nice,0 , 1
15,Valenciennes FC,Nîmes Olympique,2 , 0
15,FC Sochaux-Montbéliard,Stade de Reims,1 , 1
15,AS Monaco FC,AS Saint-Etienne,1 , 0
16,AS Saint-Etienne,Nîmes Olympique,3 , 1
16,Olympique Lyonnais,Stade Rennais FC,2 , 2
16,Toulouse FC,AS Monaco FC,3 , 0
16,Olympique de Marseille,CS Sedan,1 , 1
16,Stade de Reims,Stade Français,1 , 0
16,OGC Nice,FC Nantes,3 , 1
16,Angers SCO,Valenciennes FC,3 , 1
16,RC Strasbourg,RC Lens,1 , 0
16,LOSC Lille,FC Sochaux-Montbéliard,6 , 0
16,FC Rouen 1899,Girondins de Bordeaux,1 , 1
17,AS Monaco FC,OGC Nice,0 , 0
17,FC Nantes,FC Rouen 1899,0 , 0
17,AS Saint-Etienne,LOSC Lille,4 , 1
17,RC Lens,Stade de Reims,5 , 2
17,Stade Français,Angers SCO,1 , 1
17,CS Sedan,RC Strasbourg,3 , 0
17,Girondins de Bordeaux,Olympique Lyonnais,4 , 1
17,Stade Rennais FC,Olympique de Marseille,2 , 1
17,Valenciennes FC,Toulouse FC,2 , 0
17,FC Sochaux-Montbéliard,Nîmes Olympique,2 , 2
18,Stade de Reims,AS Saint-Etienne,1 , 2
18,Olympique de Marseille,FC Nantes,1 , 0
18,Girondins de Bordeaux,RC Lens,1 , 1
18,Angers SCO,FC Sochaux-Montbéliard,1 , 1
18,LOSC Lille,Nîmes Olympique,4 , 0
18,RC Strasbourg,Stade Rennais FC,5 , 3
18,Olympique Lyonnais,CS Sedan,0 , 3
18,OGC Nice,Valenciennes FC,5 , 2
18,Toulouse FC,Stade Français,0 , 0
18,FC Rouen 1899,AS Monaco FC,0 , 0
19,AS Saint-Etienne,Angers SCO,4 , 2
19,FC Nantes,RC Strasbourg,4 , 0
19,RC Lens,Olympique Lyonnais,4 , 1
19,Stade Rennais FC,LOSC Lille,1 , 2
19,CS Sedan,Girondins de Bordeaux,0 , 3
19,AS Monaco FC,Olympique de Marseille,0 , 1
19,Stade Français,OGC Nice,2 , 0
19,Valenciennes FC,FC Rouen 1899,3 , 0
19,FC Sochaux-Montbéliard,Toulouse FC,1 , 0
19,Nîmes Olympique,Stade de Reims,2 , 2
20,AS Saint-Etienne,Toulouse FC,3 , 0
20,Olympique Lyonnais,FC Nantes,1 , 2
20,CS Sedan,RC Lens,3 , 0
20,Nîmes Olympique,Angers SCO,1 , 4
20,LOSC Lille,Stade de Reims,1 , 1
20,AS Monaco FC,RC Strasbourg,1 , 1
20,Stade Rennais FC,Girondins de Bordeaux,0 , 1
20,Valenciennes FC,Olympique de Marseille,2 , 1
20,FC Sochaux-Montbéliard,OGC Nice,4 , 0
20,Stade Français,FC Rouen 1899,1 , 2
21,Olympique de Marseille,AS Saint-Etienne,2 , 2
21,RC Lens,FC Nantes,4 , 0
21,Angers SCO,LOSC Lille,2 , 1
21,RC Strasbourg,Stade Français,1 , 0
21,CS Sedan,Stade Rennais FC,4 , 0
21,Girondins de Bordeaux,Valenciennes FC,0 , 0
21,OGC Nice,Nîmes Olympique,4 , 1
21,Toulouse FC,Stade de Reims,1 , 0
21,Olympique Lyonnais,AS Monaco FC,1 , 0
21,FC Rouen 1899,FC Sochaux-Montbéliard,3 , 0
22,AS Saint-Etienne,OGC Nice,7 , 0
22,FC Nantes,CS Sedan,3 , 1
22,Stade de Reims,Angers SCO,0 , 3
22,Stade Rennais FC,RC Lens,3 , 0
22,LOSC Lille,Toulouse FC,3 , 1
22,Valenciennes FC,RC Strasbourg,1 , 0
22,AS Monaco FC,Girondins de Bordeaux,1 , 1
22,FC Sochaux-Montbéliard,Olympique Lyonnais,1 , 1
22,Nîmes Olympique,FC Rouen 1899,1 , 0
22,Stade Français,Olympique de Marseille,0 , 2
23,OGC Nice,Stade de Reims,1 , 0
23,Girondins de Bordeaux,AS Saint-Etienne,1 , 0
23,Stade Rennais FC,FC Nantes,2 , 2
23,RC Strasbourg,Angers SCO,0 , 0
23,RC Lens,Valenciennes FC,0 , 0
23,FC Rouen 1899,LOSC Lille,3 , 0
23,CS Sedan,AS Monaco FC,1 , 1
23,Olympique de Marseille,FC Sochaux-Montbéliard,1 , 0
23,Olympique Lyonnais,Stade Français,0 , 0
23,Toulouse FC,Nîmes Olympique,0 , 1
24,AS Saint-Etienne,RC Strasbourg,2 , 1
24,FC Nantes,Girondins de Bordeaux,1 , 1
24,Angers SCO,Toulouse FC,1 , 1
24,Stade Français,RC Lens,0 , 1
24,LOSC Lille,OGC Nice,3 , 0
24,Valenciennes FC,Olympique Lyonnais,0 , 0
24,FC Sochaux-Montbéliard,CS Sedan,1 , 0
24,Nîmes Olympique,Olympique de Marseille,0 , 1
24,Stade de Reims,FC Rouen 1899,1 , 0
24,AS Monaco FC,Stade Rennais FC,0 , 0
25,FC Rouen 1899,AS Saint-Etienne,0 , 1
25,OGC Nice,Angers SCO,3 , 1
25,Girondins de Bordeaux,FC Sochaux-Montbéliard,1 , 0
25,Olympique de Marseille,LOSC Lille,2 , 1
25,CS Sedan,Stade Français,0 , 0
25,RC Strasbourg,Nîmes Olympique,1 , 2
25,Stade Rennais FC,Valenciennes FC,1 , 0
25,Olympique Lyonnais,Stade de Reims,3 , 1
25,RC Lens,Toulouse FC,0 , 0
25,FC Nantes,AS Monaco FC,2 , 1
26,AS Saint-Etienne,Stade Rennais FC,4 , 1
26,FC Sochaux-Montbéliard,FC Nantes,1 , 1
26,Angers SCO,FC Rouen 1899,5 , 2
26,Stade Français,Girondins de Bordeaux,0 , 0
26,AS Monaco FC,RC Lens,2 , 1
26,LOSC Lille,RC Strasbourg,2 , 1
26,Valenciennes FC,CS Sedan,0 , 0
26,Stade de Reims,Olympique de Marseille,1 , 0
26,Toulouse FC,OGC Nice,3 , 0
26,Nîmes Olympique,Olympique Lyonnais,1 , 0
27,CS Sedan,AS Saint-Etienne,1 , 0
27,FC Nantes,Stade Français,3 , 0
27,Olympique de Marseille,Angers SCO,1 , 1
27,Olympique Lyonnais,LOSC Lille,0 , 1
