day,home_team,away_team,home_score,away_score
1,RC Lens,FC Sète 34,5 , 1
1,AS Saint-Etienne,CO Roubaix-Tourcoing,1 , 3
1,LOSC Lille,AS Cannes,5 , 1
1,Stade Rennais FC,FC Rouen 1899,2 , 0
1,RC Paris,Olympique de Marseille,2 , 6
1,AS Red Star 93,FC Metz,2 , 3
1,Havre AC,Stade de Reims,2 , 3
1,FC Sochaux-Montbéliard,Lyon OU,1 , 3
1,Girondins de Bordeaux,RC Strasbourg,4 , 3
2,CO Roubaix-Tourcoing,FC Sochaux-Montbéliard,2 , 2
2,FC Rouen 1899,RC Paris,2 , 0
2,RC Strasbourg,Stade Rennais FC,1 , 1
2,Girondins de Bordeaux,FC Sète 34,0 , 3
2,Stade de Reims,RC Lens,1 , 2
2,AS Red Star 93,Havre AC,3 , 0
2,AS Saint-Etienne,Olympique de Marseille,2 , 4
2,AS Cannes,FC Metz,0 , 1
2,Lyon OU,LOSC Lille,1 , 2
3,FC Sochaux-Montbéliard,Olympique de Marseille,1 , 0
3,CO Roubaix-Tourcoing,Lyon OU,5 , 0
3,FC Metz,LOSC Lille,0 , 3
3,Havre AC,AS Cannes,1 , 2
3,RC Lens,AS Red Star 93,1 , 1
3,Girondins de Bordeaux,Stade de Reims,5 , 1
3,Stade Rennais FC,FC Sète 34,3 , 3
3,RC Paris,RC Strasbourg,2 , 1
3,AS Saint-Etienne,FC Rouen 1899,3 , 1
4,LOSC Lille,Havre AC,1 , 0
4,Olympique de Marseille,CO Roubaix-Tourcoing,0 , 2
4,FC Rouen 1899,FC Sochaux-Montbéliard,1 , 1
4,RC Strasbourg,AS Saint-Etienne,3 , 2
4,FC Sète 34,RC Paris,3 , 2
4,Stade de Reims,Stade Rennais FC,5 , 0
4,AS Red Star 93,Girondins de Bordeaux,4 , 2
4,AS Cannes,RC Lens,1 , 0
4,Lyon OU,FC Metz,2 , 0
5,FC Sochaux-Montbéliard,RC Strasbourg,4 , 2
5,CO Roubaix-Tourcoing,FC Rouen 1899,0 , 0
5,Olympique de Marseille,Lyon OU,1 , 1
5,Havre AC,FC Metz,3 , 0
5,RC Lens,LOSC Lille,3 , 1
5,Girondins de Bordeaux,AS Cannes,4 , 1
5,Stade Rennais FC,AS Red Star 93,1 , 0
5,RC Paris,Stade de Reims,2 , 1
5,AS Saint-Etienne,FC Sète 34,6 , 2
6,LOSC Lille,Girondins de Bordeaux,5 , 0
6,FC Metz,RC Lens,2 , 3
6,FC Rouen 1899,Olympique de Marseille,6 , 0
6,RC Strasbourg,CO Roubaix-Tourcoing,2 , 1
6,FC Sète 34,FC Sochaux-Montbéliard,4 , 0
6,Stade de Reims,AS Saint-Etienne,1 , 3
6,AS Red Star 93,RC Paris,0 , 1
6,AS Cannes,Stade Rennais FC,2 , 2
6,Lyon OU,Havre AC,1 , 0
7,FC Sochaux-Montbéliard,Stade de Reims,1 , 1
7,CO Roubaix-Tourcoing,FC Sète 34,3 , 1
7,Olympique de Marseille,RC Strasbourg,5 , 0
7,FC Rouen 1899,Lyon OU,2 , 1
7,RC Lens,Havre AC,7 , 1
7,Girondins de Bordeaux,FC Metz,8 , 0
7,Stade Rennais FC,LOSC Lille,1 , 4
7,RC Paris,AS Cannes,0 , 3
7,AS Saint-Etienne,AS Red Star 93,3 , 2
8,LOSC Lille,RC Paris,0 , 1
8,FC Metz,Stade Rennais FC,0 , 1
8,Havre AC,Girondins de Bordeaux,3 , 2
8,RC Strasbourg,FC Rouen 1899,0 , 1
8,FC Sète 34,Olympique de Marseille,2 , 3
8,Stade de Reims,CO Roubaix-Tourcoing,1 , 1
8,AS Red Star 93,FC Sochaux-Montbéliard,4 , 1
8,AS Cannes,AS Saint-Etienne,1 , 4
8,Lyon OU,RC Lens,2 , 0
9,FC Sochaux-Montbéliard,AS Cannes,2 , 2
9,CO Roubaix-Tourcoing,AS Red Star 93,3 , 5
9,Olympique de Marseille,Stade de Reims,3 , 5
9,FC Rouen 1899,FC Sète 34,0 , 3
9,RC Strasbourg,Lyon OU,3 , 2
9,Girondins de Bordeaux,RC Lens,2 , 2
9,Stade Rennais FC,Havre AC,0 , 1
9,RC Paris,FC Metz,2 , 0
9,AS Saint-Etienne,LOSC Lille,3 , 1
10,LOSC Lille,FC Sochaux-Montbéliard,3 , 1
10,FC Metz,AS Saint-Etienne,0 , 3
10,Havre AC,RC Paris,3 , 5
10,RC Lens,Stade Rennais FC,2 , 2
10,FC Sète 34,RC Strasbourg,0 , 1
10,Stade de Reims,FC Rouen 1899,4 , 1
10,AS Red Star 93,Olympique de Marseille,2 , 2
10,AS Cannes,CO Roubaix-Tourcoing,1 , 1
10,Lyon OU,Girondins de Bordeaux,0 , 0
11,FC Sochaux-Montbéliard,FC Metz,0 , 0
11,CO Roubaix-Tourcoing,LOSC Lille,1 , 1
11,Olympique de Marseille,AS Cannes,6 , 1
11,FC Rouen 1899,AS Red Star 93,1 , 1
11,RC Strasbourg,Stade de Reims,3 , 1
11,FC Sète 34,Lyon OU,6 , 2
11,Stade Rennais FC,Girondins de Bordeaux,4 , 2
11,RC Paris,RC Lens,2 , 0
11,AS Saint-Etienne,Havre AC,5 , 1
12,Girondins de Bordeaux,RC Paris,3 , 1
12,AS Cannes,FC Rouen 1899,3 , 1
12,Havre AC,FC Sochaux-Montbéliard,1 , 0
12,RC Lens,AS Saint-Etienne,6 , 1
12,LOSC Lille,Olympique de Marseille,4 , 4
12,Lyon OU,Stade Rennais FC,3 , 5
12,FC Metz,CO Roubaix-Tourcoing,4 , 2
12,AS Red Star 93,RC Strasbourg,4 , 2
12,Stade de Reims,FC Sète 34,2 , 1
13,Olympique de Marseille,FC Metz,2 , 1
13,RC Paris,Stade Rennais FC,3 , 0
13,Stade de Reims,Lyon OU,6 , 0
13,CO Roubaix-Tourcoing,Havre AC,1 , 1
13,FC Rouen 1899,LOSC Lille,2 , 1
13,FC Sète 34,AS Red Star 93,4 , 0
13,FC Sochaux-Montbéliard,RC Lens,0 , 3
13,AS Saint-Etienne,Girondins de Bordeaux,3 , 1
13,RC Strasbourg,AS Cannes,3 , 2
14,LOSC Lille,RC Strasbourg,4 , 1
14,FC Metz,FC Rouen 1899,0 , 0
14,Havre AC,Olympique de Marseille,4 , 3
14,RC Lens,CO Roubaix-Tourcoing,2 , 1
14,Girondins de Bordeaux,FC Sochaux-Montbéliard,3 , 2
14,Stade Rennais FC,AS Saint-Etienne,2 , 3
14,AS Red Star 93,Stade de Reims,0 , 3
14,AS Cannes,FC Sète 34,2 , 1
14,Lyon OU,RC Paris,1 , 0
15,Olympique de Marseille,RC Lens,4 , 1
15,AS Red Star 93,Lyon OU,2 , 2
