day,home_team,away_team,home_score,away_score
1,Girondins de Bordeaux,AS Saint-Etienne,3 , 0
1,LOSC Lille,RC Strasbourg,3 , 0
1,SC Bastia,AJ Auxerre,2 , 0
1,AS Nancy-Lorraine,AS Monaco FC,2 , 3
1,Nîmes Olympique,FC Nantes,2 , 3
1,Tours FC,Stade Lavallois,3 , 2
1,FC Sochaux-Montbéliard,RC Lens,1 , 2
1,Angers SCO,Paris Saint-Germain,1 , 1
1,Olympique Lyonnais,Valenciennes FC,1 , 1
1,OGC Nice,FC Metz,0 , 0
2,AS Monaco FC,LOSC Lille,1 , 2
2,FC Nantes,Girondins de Bordeaux,1 , 0
2,Valenciennes FC,SC Bastia,1 , 1
2,FC Metz,Olympique Lyonnais,0 , 2
2,RC Lens,Nîmes Olympique,1 , 1
2,Paris Saint-Germain,RC Strasbourg,1 , 0
2,FC Sochaux-Montbéliard,Tours FC,1 , 0
2,Stade Lavallois,AS Nancy-Lorraine,1 , 0
2,AJ Auxerre,Angers SCO,2 , 2
2,AS Saint-Etienne,OGC Nice,3 , 2
3,LOSC Lille,Paris Saint-Germain,2 , 2
3,Olympique Lyonnais,AS Monaco FC,3 , 2
3,SC Bastia,AS Saint-Etienne,2 , 1
3,Girondins de Bordeaux,Stade Lavallois,2 , 1
3,OGC Nice,FC Nantes,3 , 2
3,Tours FC,RC Lens,1 , 1
3,Angers SCO,Valenciennes FC,1 , 1
3,Nîmes Olympique,FC Sochaux-Montbéliard,0 , 0
3,AS Nancy-Lorraine,FC Metz,2 , 0
3,RC Strasbourg,AJ Auxerre,1 , 0
4,Nîmes Olympique,Olympique Lyonnais,1 , 2
4,RC Lens,OGC Nice,2 , 0
4,FC Nantes,Tours FC,4 , 3
4,AJ Auxerre,Paris Saint-Germain,0 , 1
4,FC Sochaux-Montbéliard,Girondins de Bordeaux,0 , 0
4,Stade Lavallois,LOSC Lille,4 , 2
4,FC Metz,SC Bastia,1 , 0
4,AS Monaco FC,Angers SCO,2 , 0
4,AS Saint-Etienne,AS Nancy-Lorraine,4 , 1
4,Valenciennes FC,RC Strasbourg,1 , 2
5,Olympique Lyonnais,Stade Lavallois,1 , 0
5,Paris Saint-Germain,Valenciennes FC,3 , 2
5,Girondins de Bordeaux,RC Lens,5 , 1
5,RC Strasbourg,AS Saint-Etienne,0 , 2
5,SC Bastia,AS Monaco FC,1 , 1
5,AS Nancy-Lorraine,FC Nantes,1 , 0
5,LOSC Lille,AJ Auxerre,2 , 3
5,Tours FC,Nîmes Olympique,4 , 3
5,OGC Nice,FC Sochaux-Montbéliard,4 , 2
5,Angers SCO,FC Metz,0 , 0
6,Nîmes Olympique,Girondins de Bordeaux,0 , 2
6,FC Nantes,Olympique Lyonnais,2 , 1
6,AS Saint-Etienne,Angers SCO,5 , 0
6,AS Monaco FC,Paris Saint-Germain,4 , 0
6,Stade Lavallois,OGC Nice,0 , 1
6,RC Lens,AS Nancy-Lorraine,0 , 0
6,Tours FC,LOSC Lille,3 , 3
6,FC Sochaux-Montbéliard,SC Bastia,1 , 0
6,FC Metz,RC Strasbourg,4 , 1
6,Valenciennes FC,AJ Auxerre,2 , 0
7,AJ Auxerre,AS Saint-Etienne,0 , 2
7,Girondins de Bordeaux,Tours FC,1 , 1
7,Olympique Lyonnais,RC Lens,4 , 1
7,SC Bastia,FC Nantes,1 , 2
7,Paris Saint-Germain,FC Metz,1 , 1
7,RC Strasbourg,AS Monaco FC,0 , 0
7,OGC Nice,Nîmes Olympique,0 , 0
7,LOSC Lille,Valenciennes FC,1 , 2
7,AS Nancy-Lorraine,FC Sochaux-Montbéliard,2 , 2
7,Angers SCO,Stade Lavallois,2 , 0
8,AS Saint-Etienne,LOSC Lille,3 , 1
8,Girondins de Bordeaux,Angers SCO,1 , 0
