day,home_team,away_team,home_score,away_score
1,Valenciennes FC,ESTAC Troyes,6 , 1
1,RC Strasbourg,Stade Lavallois,6 , 2
1,Olympique de Marseille,FC Sochaux-Montbéliard,4 , 0
1,FC Rouen 1899,FC Metz,5 , 2
1,AS Nancy-Lorraine,Paris Saint-Germain,4 , 1
1,Olympique Lyonnais,Nîmes Olympique,3 , 1
1,SC Bastia,AS Monaco FC,0 , 2
1,OGC Nice,FC Nantes,1 , 0
1,Girondins de Bordeaux,AS Saint-Etienne,2 , 2
1,Stade de Reims,RC Lens,0 , 0
2,ESTAC Troyes,Olympique Lyonnais,0 , 2
2,AS Monaco FC,AS Nancy-Lorraine,2 , 0
2,FC Sochaux-Montbéliard,OGC Nice,1 , 2
2,RC Lens,RC Strasbourg,2 , 2
2,SC Bastia,Girondins de Bordeaux,1 , 2
2,AS Saint-Etienne,Olympique de Marseille,2 , 1
2,Stade Lavallois,Valenciennes FC,3 , 1
2,Nîmes Olympique,FC Rouen 1899,3 , 2
2,Paris Saint-Germain,Stade de Reims,2 , 2
2,FC Metz,FC Nantes,2 , 2
3,Girondins de Bordeaux,AS Monaco FC,0 , 4
3,Olympique Lyonnais,RC Lens,2 , 0
3,OGC Nice,FC Metz,1 , 1
3,RC Strasbourg,Paris Saint-Germain,1 , 1
3,AS Nancy-Lorraine,SC Bastia,3 , 0
3,FC Rouen 1899,ESTAC Troyes,2 , 1
3,Stade de Reims,AS Saint-Etienne,0 , 0
3,Olympique de Marseille,Stade Lavallois,0 , 1
3,FC Nantes,Nîmes Olympique,3 , 1
3,Valenciennes FC,FC Sochaux-Montbéliard,1 , 2
4,AS Monaco FC,RC Strasbourg,3 , 2
4,AS Saint-Etienne,OGC Nice,1 , 2
4,Stade Lavallois,Olympique Lyonnais,1 , 0
4,AS Nancy-Lorraine,Valenciennes FC,2 , 2
4,Paris Saint-Germain,Girondins de Bordeaux,1 , 2
4,FC Sochaux-Montbéliard,FC Rouen 1899,3 , 0
4,Nîmes Olympique,FC Metz,2 , 0
4,RC Lens,Olympique de Marseille,3 , 2
4,ESTAC Troyes,FC Nantes,1 , 0
4,SC Bastia,Stade de Reims,3 , 0
5,Stade de Reims,AS Monaco FC,0 , 2
