day,home_team,away_team,home_score,away_score
1,Girondins de Bordeaux,FC Nantes,2 , 0
1,Paris Saint-Germain,LOSC Lille,0 , 0
1,SC Bastia,CS Sedan,1 , 1
1,RC Lens,Olympique Lyonnais,2 , 0
1,FC Lorient,FC Metz,1 , 0
1,AS Monaco FC,FC Sochaux-Montbéliard,0 , 1
1,Montpellier Hérault SC,Olympique de Marseille,1 , 1
1,Stade Rennais FC,AJ Auxerre,0 , 5
1,ESTAC Troyes,EA Guingamp,3 , 0
2,Olympique de Marseille,Girondins de Bordeaux,0 , 0
2,FC Nantes,RC Lens,1 , 2
2,AJ Auxerre,Paris Saint-Germain,1 , 1
2,EA Guingamp,SC Bastia,1 , 0
2,LOSC Lille,FC Lorient,3 , 1
2,Olympique Lyonnais,CS Sedan,2 , 0
2,FC Metz,ESTAC Troyes,2 , 1
2,AS Monaco FC,Montpellier Hérault SC,0 , 0
2,FC Sochaux-Montbéliard,Stade Rennais FC,4 , 3
3,Stade Rennais FC,AS Monaco FC,3 , 0
3,Girondins de Bordeaux,LOSC Lille,0 , 0
3,RC Lens,Olympique de Marseille,2 , 0
3,Montpellier Hérault SC,FC Metz,3 , 0
3,Paris Saint-Germain,FC Sochaux-Montbéliard,1 , 0
3,CS Sedan,EA Guingamp,1 , 1
3,ESTAC Troyes,FC Nantes,0 , 0
3,FC Lorient,AJ Auxerre,0 , 1
3,SC Bastia,Olympique Lyonnais,1 , 2
4,AS Monaco FC,Paris Saint-Germain,2 , 2
4,LOSC Lille,Montpellier Hérault SC,2 , 1
4,Olympique Lyonnais,EA Guingamp,3 , 0
4,Olympique de Marseille,ESTAC Troyes,0 , 1
4,FC Metz,RC Lens,0 , 1
4,FC Nantes,SC Bastia,1 , 2
4,Stade Rennais FC,Girondins de Bordeaux,1 , 0
4,FC Sochaux-Montbéliard,FC Lorient,2 , 2
4,AJ Auxerre,CS Sedan,2 , 1
5,Girondins de Bordeaux,AJ Auxerre,1 , 1
5,SC Bastia,Olympique de Marseille,1 , 0
5,EA Guingamp,FC Nantes,1 , 0
5,FC Lorient,AS Monaco FC,2 , 0
5,Montpellier Hérault SC,FC Sochaux-Montbéliard,0 , 0
5,Paris Saint-Germain,Stade Rennais FC,3 , 0
5,CS Sedan,FC Metz,2 , 0
5,ESTAC Troyes,Olympique Lyonnais,0 , 2
5,RC Lens,LOSC Lille,1 , 1
6,Olympique de Marseille,Olympique Lyonnais,0 , 0
6,AJ Auxerre,Montpellier Hérault SC,1 , 0
6,LOSC Lille,EA Guingamp,1 , 0
6,FC Metz,SC Bastia,0 , 1
6,AS Monaco FC,ESTAC Troyes,2 , 0
6,FC Nantes,CS Sedan,1 , 1
6,Paris Saint-Germain,RC Lens,2 , 2
6,Stade Rennais FC,FC Lorient,1 , 1
6,FC Sochaux-Montbéliard,Girondins de Bordeaux,2 , 0
7,Olympique Lyonnais,FC Nantes,4 , 1
7,SC Bastia,AJ Auxerre,0 , 1
7,EA Guingamp,FC Metz,0 , 2
7,RC Lens,FC Sochaux-Montbéliard,3 , 0
7,FC Lorient,Paris Saint-Germain,1 , 1
7,Montpellier Hérault SC,Stade Rennais FC,0 , 0
7,ESTAC Troyes,LOSC Lille,0 , 1
7,Girondins de Bordeaux,AS Monaco FC,0 , 0
7,CS Sedan,Olympique de Marseille,1 , 1
8,Paris Saint-Germain,Montpellier Hérault SC,0 , 0
8,AS Monaco FC,RC Lens,3 , 0
8,AJ Auxerre,EA Guingamp,2 , 2
8,LOSC Lille,SC Bastia,2 , 1
8,Olympique de Marseille,FC Nantes,2 , 0
8,FC Metz,Olympique Lyonnais,2 , 0
8,Stade Rennais FC,ESTAC Troyes,0 , 1
8,FC Lorient,Girondins de Bordeaux,0 , 2
8,FC Sochaux-Montbéliard,CS Sedan,3 , 0
9,EA Guingamp,Olympique de Marseille,1 , 0
9,SC Bastia,AS Monaco FC,1 , 0
9,RC Lens,AJ Auxerre,1 , 1
9,Olympique Lyonnais,Stade Rennais FC,4 , 0
9,Montpellier Hérault SC,FC Lorient,1 , 3
9,FC Nantes,FC Metz,0 , 0
9,CS Sedan,LOSC Lille,1 , 1
9,ESTAC Troyes,FC Sochaux-Montbéliard,2 , 2
9,Girondins de Bordeaux,Paris Saint-Germain,1 , 0
10,FC Metz,Olympique de Marseille,0 , 2
10,AJ Auxerre,ESTAC Troyes,1 , 3
10,LOSC Lille,FC Nantes,1 , 0
10,FC Lorient,RC Lens,2 , 3
10,AS Monaco FC,CS Sedan,2 , 0
10,Montpellier Hérault SC,Girondins de Bordeaux,0 , 0
10,Stade Rennais FC,EA Guingamp,2 , 1
10,FC Sochaux-Montbéliard,SC Bastia,4 , 1
10,Paris Saint-Germain,Olympique Lyonnais,2 , 2
11,Olympique Lyonnais,FC Sochaux-Montbéliard,1 , 1
11,SC Bastia,Stade Rennais FC,1 , 2
11,EA Guingamp,AS Monaco FC,2 , 1
11,RC Lens,Montpellier Hérault SC,2 , 0
11,Olympique de Marseille,LOSC Lille,0 , 0
11,FC Nantes,AJ Auxerre,2 , 2
11,Girondins de Bordeaux,FC Metz,1 , 0
11,ESTAC Troyes,FC Lorient,4 , 2
11,CS Sedan,Paris Saint-Germain,1 , 2
12,AJ Auxerre,Olympique de Marseille,2 , 0
12,Stade Rennais FC,RC Lens,1 , 2
