day,home_team,away_team,home_score,away_score
1,Olympique de Marseille,ESTAC Troyes,3 , 1
1,Paris Saint-Germain,RC Strasbourg,3 , 1
1,AJ Auxerre,CS Sedan,0 , 1
1,Girondins de Bordeaux,FC Metz,1 , 1
1,EA Guingamp,AS Saint-Etienne,2 , 2
1,LOSC Lille,AS Monaco FC,1 , 1
1,Olympique Lyonnais,Stade Rennais FC,2 , 2
1,FC Nantes,RC Lens,0 , 2
1,Toulouse FC,SC Bastia,0 , 1
2,CS Sedan,Olympique Lyonnais,1 , 1
2,AS Monaco FC,FC Nantes,2 , 5
2,AS Saint-Etienne,Olympique de Marseille,3 , 0
2,SC Bastia,Girondins de Bordeaux,2 , 0
2,RC Lens,EA Guingamp,3 , 2
2,FC Metz,AJ Auxerre,1 , 2
2,Stade Rennais FC,Paris Saint-Germain,1 , 1
2,RC Strasbourg,LOSC Lille,0 , 4
2,ESTAC Troyes,Toulouse FC,1 , 1
3,AJ Auxerre,SC Bastia,1 , 0
3,Girondins de Bordeaux,ESTAC Troyes,2 , 2
3,EA Guingamp,FC Nantes,0 , 1
3,LOSC Lille,Stade Rennais FC,1 , 0
3,Olympique Lyonnais,FC Metz,0 , 0
3,RC Strasbourg,AS Monaco FC,1 , 3
3,Toulouse FC,AS Saint-Etienne,1 , 1
3,Paris Saint-Germain,CS Sedan,2 , 1
3,Olympique de Marseille,RC Lens,0 , 0
4,SC Bastia,Olympique Lyonnais,2 , 0
4,AS Saint-Etienne,Girondins de Bordeaux,1 , 0
4,RC Lens,Toulouse FC,2 , 1
4,FC Metz,Paris Saint-Germain,1 , 0
4,FC Nantes,Olympique de Marseille,3 , 2
4,Stade Rennais FC,RC Strasbourg,3 , 0
4,CS Sedan,LOSC Lille,1 , 0
4,ESTAC Troyes,AJ Auxerre,1 , 0
4,AS Monaco FC,EA Guingamp,1 , 0
5,Girondins de Bordeaux,RC Lens,1 , 1
5,LOSC Lille,FC Metz,2 , 1
5,Olympique Lyonnais,ESTAC Troyes,1 , 0
5,Olympique de Marseille,EA Guingamp,3 , 1
5,Stade Rennais FC,AS Monaco FC,1 , 1
5,RC Strasbourg,CS Sedan,3 , 2
5,Toulouse FC,FC Nantes,1 , 1
5,AJ Auxerre,AS Saint-Etienne,4 , 3
5,Paris Saint-Germain,SC Bastia,3 , 1
6,AS Monaco FC,Olympique de Marseille,0 , 2
6,CS Sedan,Stade Rennais FC,,
6,SC Bastia,LOSC Lille,1 , 0
6,EA Guingamp,Toulouse FC,2 , 1
6,RC Lens,AJ Auxerre,1 , 0
6,FC Metz,RC Strasbourg,1 , 0
6,FC Nantes,Girondins de Bordeaux,0 , 5
6,AS Saint-Etienne,Olympique Lyonnais,2 , 2
6,ESTAC Troyes,Paris Saint-Germain,5 , 3
6,CS Sedan,Stade Rennais FC,2 , 1
7,CS Sedan,AS Monaco FC,1 , 0
7,Paris Saint-Germain,AS Saint-Etienne,5 , 1
7,AJ Auxerre,FC Nantes,2 , 2
7,Girondins de Bordeaux,EA Guingamp,0 , 2
7,LOSC Lille,ESTAC Troyes,1 , 2
7,Olympique Lyonnais,RC Lens,3 , 0
7,Stade Rennais FC,FC Metz,0 , 1
7,RC Strasbourg,SC Bastia,1 , 4
7,Toulouse FC,Olympique de Marseille,2 , 0
8,RC Lens,Paris Saint-Germain,1 , 1
8,SC Bastia,Stade Rennais FC,0 , 2
8,EA Guingamp,AJ Auxerre,1 , 0
8,Olympique de Marseille,Girondins de Bordeaux,0 , 1
8,FC Metz,CS Sedan,1 , 0
8,AS Monaco FC,Toulouse FC,3 , 0
8,ESTAC Troyes,RC Strasbourg,0 , 1
8,FC Nantes,Olympique Lyonnais,0 , 1
8,AS Saint-Etienne,LOSC Lille,1 , 1
9,AJ Auxerre,Olympique de Marseille,0 , 1
9,Girondins de Bordeaux,Toulouse FC,2 , 1
9,Olympique Lyonnais,EA Guingamp,0 , 1
