day,home_team,away_team,home_score,away_score
1,Olympique de Marseille,Nîmes Olympique,0 , 4
1,Havre AC,AS Saint-Etienne,2 , 0
1,RC Lens,OGC Nice,2 , 3
1,AS Monaco FC,Toulouse FC,2 , 3
1,RC Strasbourg,LOSC Lille,2 , 1
1,FC Metz,Stade de Reims,0 , 1
1,FC Sète 34,FC Nancy,1 , 0
1,FC Sochaux-Montbéliard,Girondins de Bordeaux,1 , 1
1,CO Roubaix-Tourcoing,Stade Français,1 , 1
2,Stade Français,Olympique de Marseille,1 , 1
2,Nîmes Olympique,FC Sète 34,5 , 2
2,Stade de Reims,FC Sochaux-Montbéliard,4 , 1
2,OGC Nice,CO Roubaix-Tourcoing,3 , 1
2,Girondins de Bordeaux,RC Strasbourg,5 , 2
2,RC Lens,Toulouse FC,1 , 1
2,LOSC Lille,Havre AC,2 , 1
2,FC Nancy,FC Metz,2 , 1
2,AS Saint-Etienne,AS Monaco FC,1 , 1
3,Stade de Reims,Nîmes Olympique,2 , 1
3,Girondins de Bordeaux,Stade Français,3 , 2
3,Toulouse FC,FC Nancy,3 , 2
3,RC Strasbourg,FC Sète 34,4 , 0
3,LOSC Lille,OGC Nice,3 , 1
3,Havre AC,Olympique de Marseille,1 , 0
3,AS Saint-Etienne,RC Lens,5 , 2
3,AS Monaco FC,CO Roubaix-Tourcoing,0 , 2
3,FC Metz,FC Sochaux-Montbéliard,1 , 1
4,CO Roubaix-Tourcoing,Girondins de Bordeaux,0 , 2
4,RC Lens,Stade de Reims,0 , 0
4,Stade Français,Nîmes Olympique,1 , 3
4,RC Strasbourg,Toulouse FC,2 , 0
4,FC Sochaux-Montbéliard,Havre AC,0 , 1
4,OGC Nice,FC Nancy,2 , 1
4,FC Sète 34,AS Saint-Etienne,1 , 2
4,Olympique de Marseille,LOSC Lille,1 , 1
4,FC Metz,AS Monaco FC,1 , 0
5,Girondins de Bordeaux,FC Metz,3 , 0
5,FC Sète 34,Stade de Reims,0 , 2
5,Nîmes Olympique,CO Roubaix-Tourcoing,1 , 0
5,Toulouse FC,OGC Nice,4 , 1
5,AS Saint-Etienne,RC Strasbourg,1 , 0
5,LOSC Lille,FC Sochaux-Montbéliard,0 , 0
5,AS Monaco FC,Havre AC,4 , 1
5,Stade Français,RC Lens,5 , 2
5,FC Nancy,Olympique de Marseille,2 , 1
6,FC Sète 34,Girondins de Bordeaux,0 , 2
6,Olympique de Marseille,Stade de Reims,0 , 2
6,FC Sochaux-Montbéliard,AS Saint-Etienne,1 , 2
6,RC Lens,Nîmes Olympique,4 , 1
6,RC Strasbourg,AS Monaco FC,3 , 0
6,Havre AC,Toulouse FC,1 , 1
6,FC Metz,LOSC Lille,2 , 2
6,OGC Nice,Stade Français,1 , 1
6,CO Roubaix-Tourcoing,FC Nancy,4 , 2
7,Toulouse FC,Stade Français,2 , 1
7,Havre AC,RC Strasbourg,1 , 2
7,LOSC Lille,FC Sète 34,3 , 1
7,Girondins de Bordeaux,Olympique de Marseille,3 , 0
7,Stade de Reims,CO Roubaix-Tourcoing,2 , 2
7,AS Saint-Etienne,FC Metz,3 , 2
7,Nîmes Olympique,OGC Nice,1 , 1
7,FC Nancy,RC Lens,3 , 1
7,AS Monaco FC,FC Sochaux-Montbéliard,0 , 0
8,OGC Nice,Girondins de Bordeaux,3 , 4
8,Stade Français,Stade de Reims,1 , 2
8,CO Roubaix-Tourcoing,AS Saint-Etienne,0 , 1
8,FC Sochaux-Montbéliard,Toulouse FC,1 , 3
8,Nîmes Olympique,FC Nancy,1 , 0
8,RC Lens,LOSC Lille,0 , 2
8,FC Metz,RC Strasbourg,2 , 1
8,FC Sète 34,Havre AC,4 , 4
8,Olympique de Marseille,AS Monaco FC,5 , 1
9,Girondins de Bordeaux,AS Monaco FC,4 , 3
9,Stade de Reims,Havre AC,4 , 2
9,Toulouse FC,CO Roubaix-Tourcoing,3 , 1
9,Nîmes Olympique,FC Sochaux-Montbéliard,4 , 1
9,LOSC Lille,AS Saint-Etienne,1 , 0
9,FC Nancy,RC Strasbourg,0 , 0
9,OGC Nice,FC Sète 34,5 , 0
9,Stade Français,FC Metz,2 , 1
9,RC Lens,Olympique de Marseille,4 , 1
10,Havre AC,Girondins de Bordeaux,2 , 3
10,FC Sochaux-Montbéliard,FC Nancy,7 , 1
10,RC Strasbourg,Stade de Reims,2 , 4
10,AS Saint-Etienne,Toulouse FC,1 , 1
10,AS Monaco FC,LOSC Lille,0 , 1
10,FC Metz,Nîmes Olympique,2 , 0
10,Olympique de Marseille,OGC Nice,0 , 0
10,CO Roubaix-Tourcoing,RC Lens,0 , 4
10,FC Sète 34,Stade Français,0 , 0
11,Girondins de Bordeaux,FC Nancy,1 , 0
11,Stade de Reims,Toulouse FC,1 , 1
11,LOSC Lille,Nîmes Olympique,0 , 0
11,AS Saint-Etienne,Stade Français,2 , 1
11,AS Monaco FC,OGC Nice,0 , 3
11,RC Strasbourg,CO Roubaix-Tourcoing,4 , 2
11,Havre AC,RC Lens,1 , 2
11,FC Metz,FC Sète 34,1 , 0
11,FC Sochaux-Montbéliard,Olympique de Marseille,1 , 1
12,Nîmes Olympique,Girondins de Bordeaux,2 , 0
12,FC Nancy,Stade de Reims,1 , 0
12,Toulouse FC,FC Metz,0 , 0
12,Stade Français,LOSC Lille,0 , 0
12,OGC Nice,AS Saint-Etienne,5 , 2
12,Olympique de Marseille,RC Strasbourg,5 , 1
12,RC Lens,AS Monaco FC,0 , 0
12,FC Sète 34,FC Sochaux-Montbéliard,0 , 0
12,CO Roubaix-Tourcoing,Havre AC,3 , 1
13,Girondins de Bordeaux,LOSC Lille,1 , 3
13,Stade de Reims,AS Saint-Etienne,0 , 1
