day,home_team,away_team,home_score,away_score
1,FC Nantes,AS Monaco FC,1 , 3
1,Olympique de Marseille,Olympique Lyonnais,3 , 1
1,SM Caen,RC Lens,0 , 2
1,SC Bastia,Stade Rennais FC,2 , 0
1,AS Nancy-Lorraine,AS Cannes,1 , 2
1,OGC Nice,AJ Auxerre,0 , 1
1,RC Strasbourg,Paris Saint-Germain,0 , 1
1,Girondins de Bordeaux,Havre AC,1 , 0
1,LOSC Lille,FC Metz,1 , 0
1,EA Guingamp,Montpellier Hérault SC,0 , 0
2,AS Monaco FC,Montpellier Hérault SC,1 , 1
2,RC Lens,AS Nancy-Lorraine,3 , 1
2,AJ Auxerre,LOSC Lille,2 , 0
2,Paris Saint-Germain,SM Caen,2 , 0
2,SC Bastia,EA Guingamp,1 , 0
2,Havre AC,Olympique de Marseille,1 , 1
2,AS Cannes,FC Nantes,1 , 1
2,FC Metz,Girondins de Bordeaux,1 , 1
2,Olympique Lyonnais,RC Strasbourg,2 , 0
2,Stade Rennais FC,OGC Nice,3 , 1
3,AS Nancy-Lorraine,Paris Saint-Germain,0 , 0
3,FC Nantes,RC Lens,0 , 1
3,OGC Nice,SC Bastia,1 , 1
3,Girondins de Bordeaux,AJ Auxerre,0 , 0
3,Montpellier Hérault SC,AS Cannes,0 , 1
3,LOSC Lille,Stade Rennais FC,3 , 1
3,Olympique de Marseille,FC Metz,1 , 2
3,EA Guingamp,AS Monaco FC,2 , 1
3,SM Caen,Olympique Lyonnais,1 , 1
3,RC Strasbourg,Havre AC,1 , 0
4,RC Lens,Montpellier Hérault SC,3 , 2
4,Paris Saint-Germain,FC Nantes,1 , 0
4,SC Bastia,LOSC Lille,0 , 0
4,AS Cannes,AS Monaco FC,0 , 2
4,FC Metz,RC Strasbourg,3 , 1
4,Olympique Lyonnais,AS Nancy-Lorraine,2 , 0
4,OGC Nice,EA Guingamp,1 , 2
4,Stade Rennais FC,Girondins de Bordeaux,1 , 1
4,Havre AC,SM Caen,1 , 1
4,AJ Auxerre,Olympique de Marseille,0 , 0
5,FC Nantes,Olympique Lyonnais,2 , 2
5,Montpellier Hérault SC,Paris Saint-Germain,0 , 3
5,AS Monaco FC,RC Lens,5 , 1
5,LOSC Lille,OGC Nice,3 , 2
5,EA Guingamp,AS Cannes,0 , 1
5,Girondins de Bordeaux,SC Bastia,3 , 1
5,Olympique de Marseille,Stade Rennais FC,3 , 1
5,SM Caen,FC Metz,0 , 0
5,RC Strasbourg,AJ Auxerre,2 , 1
5,AS Nancy-Lorraine,Havre AC,0 , 1
6,Paris Saint-Germain,AS Monaco FC,0 , 0
6,RC Lens,AS Cannes,0 , 0
6,AJ Auxerre,SM Caen,2 , 0
6,FC Metz,AS Nancy-Lorraine,1 , 0
6,SC Bastia,Olympique de Marseille,2 , 0
6,LOSC Lille,EA Guingamp,1 , 1
6,Olympique Lyonnais,Montpellier Hérault SC,1 , 1
6,Havre AC,FC Nantes,3 , 1
6,Stade Rennais FC,RC Strasbourg,2 , 0
6,OGC Nice,Girondins de Bordeaux,0 , 1
7,Girondins de Bordeaux,LOSC Lille,3 , 0
7,RC Strasbourg,SC Bastia,1 , 3
7,FC Nantes,FC Metz,0 , 1
7,EA Guingamp,RC Lens,1 , 0
7,AS Monaco FC,Olympique Lyonnais,0 , 0
7,AS Nancy-Lorraine,AJ Auxerre,0 , 0
7,Olympique de Marseille,OGC Nice,1 , 0
7,Montpellier Hérault SC,Havre AC,2 , 1
7,SM Caen,Stade Rennais FC,0 , 0
