day,home_team,away_team,home_score,away_score
1,Angers SCO,AC Ajaccio,4 , 0
1,OGC Nice,FC Sochaux-Montbéliard,4 , 1
1,RC Strasbourg,Stade de Reims,4 , 1
1,FC Metz,AS Red Star 93,3 , 0
1,Olympique Lyonnais,Stade Rennais FC,3 , 1
1,CS Sedan,Olympique de Marseille,0 , 2
1,Paris FC,AS Nancy-Lorraine,3 , 2
1,Girondins de Bordeaux,AS Saint-Etienne,1 , 1
1,Nîmes Olympique,Valenciennes FC,1 , 1
1,SC Bastia,FC Nantes,0 , 0
2,Olympique de Marseille,Olympique Lyonnais,5 , 2
2,AS Red Star 93,Angers SCO,1 , 2
2,AC Ajaccio,RC Strasbourg,0 , 2
2,Stade de Reims,OGC Nice,2 , 3
2,FC Metz,Girondins de Bordeaux,1 , 1
2,AS Saint-Etienne,Nîmes Olympique,3 , 1
2,FC Nantes,Paris FC,2 , 0
2,Valenciennes FC,AS Nancy-Lorraine,0 , 1
2,Stade Rennais FC,SC Bastia,2 , 1
2,FC Sochaux-Montbéliard,CS Sedan,1 , 0
3,OGC Nice,AC Ajaccio,5 , 3
3,Angers SCO,FC Metz,3 , 2
3,SC Bastia,Olympique de Marseille,0 , 0
3,RC Strasbourg,AS Saint-Etienne,0 , 0
3,AS Nancy-Lorraine,FC Nantes,1 , 1
3,Stade Rennais FC,Paris FC,2 , 1
3,Nîmes Olympique,FC Sochaux-Montbéliard,3 , 0
3,Girondins de Bordeaux,AS Red Star 93,1 , 1
3,Olympique Lyonnais,Stade de Reims,1 , 1
3,CS Sedan,Valenciennes FC,3 , 1
4,AS Red Star 93,OGC Nice,1 , 1
4,Angers SCO,CS Sedan,2 , 2
4,Olympique de Marseille,FC Nantes,1 , 0
4,FC Metz,RC Strasbourg,1 , 1
4,AS Saint-Etienne,Paris FC,3 , 0
4,Stade Rennais FC,AS Nancy-Lorraine,4 , 1
4,Stade de Reims,Nîmes Olympique,0 , 1
4,AC Ajaccio,Girondins de Bordeaux,2 , 2
4,FC Sochaux-Montbéliard,Olympique Lyonnais,3 , 1
4,Valenciennes FC,SC Bastia,1 , 0
5,OGC Nice,FC Metz,6 , 0
5,Paris FC,Olympique de Marseille,1 , 3
5,Girondins de Bordeaux,Angers SCO,1 , 2
5,CS Sedan,AS Saint-Etienne,1 , 3
5,RC Strasbourg,AS Red Star 93,2 , 2
5,Nîmes Olympique,AC Ajaccio,2 , 1
5,FC Nantes,Stade Rennais FC,1 , 0
5,AS Nancy-Lorraine,Stade de Reims,3 , 0
5,Olympique Lyonnais,Valenciennes FC,1 , 0
5,SC Bastia,FC Sochaux-Montbéliard,3 , 1
6,AS Saint-Etienne,OGC Nice,0 , 1
6,Olympique de Marseille,Stade Rennais FC,3 , 0
6,Angers SCO,RC Strasbourg,1 , 0
6,AS Red Star 93,Nîmes Olympique,1 , 1
6,Valenciennes FC,FC Nantes,1 , 1
6,FC Sochaux-Montbéliard,AS Nancy-Lorraine,2 , 2
6,FC Metz,Olympique Lyonnais,2 , 2
6,Girondins de Bordeaux,Paris FC,0 , 1
6,Stade de Reims,SC Bastia,2 , 0
6,AC Ajaccio,CS Sedan,2 , 1
7,OGC Nice,Angers SCO,2 , 4
7,AS Nancy-Lorraine,Olympique de Marseille,1 , 0
7,SC Bastia,AS Saint-Etienne,3 , 3
7,Nîmes Olympique,FC Metz,0 , 0
7,FC Nantes,FC Sochaux-Montbéliard,4 , 3
7,RC Strasbourg,Girondins de Bordeaux,2 , 2
7,Stade Rennais FC,Stade de Reims,1 , 0
7,Olympique Lyonnais,AC Ajaccio,1 , 0
7,CS Sedan,AS Red Star 93,0 , 1
7,Paris FC,Valenciennes FC,1 , 1
8,Girondins de Bordeaux,OGC Nice,0 , 1
8,AS Saint-Etienne,AS Nancy-Lorraine,1 , 0
8,RC Strasbourg,SC Bastia,0 , 4
8,Angers SCO,Nîmes Olympique,0 , 1
8,Valenciennes FC,Olympique de Marseille,1 , 0
8,AC Ajaccio,FC Nantes,1 , 1
8,AS Red Star 93,Olympique Lyonnais,0 , 1
8,FC Sochaux-Montbéliard,Stade Rennais FC,2 , 1
8,FC Metz,CS Sedan,4 , 2
8,Stade de Reims,Paris FC,1 , 1
9,OGC Nice,RC Strasbourg,3 , 0
9,Olympique Lyonnais,Angers SCO,2 , 1
9,Nîmes Olympique,Girondins de Bordeaux,2 , 0
9,Olympique de Marseille,FC Sochaux-Montbéliard,1 , 1
9,FC Nantes,AS Saint-Etienne,1 , 0
9,Stade Rennais FC,Valenciennes FC,2 , 0
9,AS Nancy-Lorraine,FC Metz,0 , 2
9,SC Bastia,AC Ajaccio,1 , 0
9,Paris FC,AS Red Star 93,3 , 0
9,CS Sedan,Stade de Reims,2 , 0
10,OGC Nice,FC Nantes,3 , 0
10,Angers SCO,Stade Rennais FC,0 , 2
10,RC Strasbourg,Nîmes Olympique,2 , 1
10,AS Saint-Etienne,Olympique Lyonnais,1 , 1
10,Stade de Reims,Olympique de Marseille,2 , 1
10,FC Metz,SC Bastia,3 , 2
10,AS Red Star 93,AS Nancy-Lorraine,0 , 1
10,FC Sochaux-Montbéliard,Valenciennes FC,3 , 0
10,AC Ajaccio,Paris FC,2 , 1
10,Girondins de Bordeaux,CS Sedan,6 , 1
11,Nîmes Olympique,OGC Nice,0 , 1
11,Olympique de Marseille,FC Metz,5 , 0
11,FC Nantes,Angers SCO,2 , 0
11,Stade Rennais FC,AS Saint-Etienne,2 , 2
11,Olympique Lyonnais,Girondins de Bordeaux,0 , 1
11,Paris FC,FC Sochaux-Montbéliard,0 , 2
11,AS Nancy-Lorraine,AC Ajaccio,2 , 1
11,SC Bastia,AS Red Star 93,3 , 0
11,CS Sedan,RC Strasbourg,0 , 0
11,Valenciennes FC,Stade de Reims,1 , 2
12,RC Strasbourg,Olympique Lyonnais,0 , 2
12,Angers SCO,AS Nancy-Lorraine,0 , 0
12,Girondins de Bordeaux,SC Bastia,1 , 1
12,Stade de Reims,FC Sochaux-Montbéliard,1 , 0
12,Nîmes Olympique,CS Sedan,2 , 1
12,FC Metz,FC Nantes,0 , 2
12,OGC Nice,Paris FC,3 , 2
12,AS Saint-Etienne,Valenciennes FC,3 , 2
12,AC Ajaccio,Olympique de Marseille,1 , 0
12,AS Red Star 93,Stade Rennais FC,2 , 0
13,Olympique Lyonnais,Nîmes Olympique,1 , 0
13,AS Nancy-Lorraine,Girondins de Bordeaux,2 , 1
13,Paris FC,RC Strasbourg,1 , 1
13,CS Sedan,OGC Nice,0 , 5
13,FC Nantes,Stade de Reims,0 , 0
13,Olympique de Marseille,AS Red Star 93,3 , 0
13,FC Sochaux-Montbéliard,AS Saint-Etienne,2 , 1
13,SC Bastia,Angers SCO,2 , 0
13,Stade Rennais FC,AC Ajaccio,1 , 1
13,Valenciennes FC,FC Metz,1 , 0
14,Angers SCO,Olympique de Marseille,0 , 2
14,Girondins de Bordeaux,FC Nantes,2 , 1
14,CS Sedan,SC Bastia,2 , 1
14,AC Ajaccio,FC Sochaux-Montbéliard,2 , 0
14,Nîmes Olympique,Paris FC,2 , 0
14,RC Strasbourg,AS Nancy-Lorraine,1 , 1
14,OGC Nice,Olympique Lyonnais,2 , 2
14,AS Saint-Etienne,Stade de Reims,2 , 1
14,FC Metz,Stade Rennais FC,2 , 1
14,AS Red Star 93,Valenciennes FC,1 , 0
15,FC Nantes,RC Strasbourg,6 , 2
15,AS Nancy-Lorraine,OGC Nice,3 , 0
15,Olympique de Marseille,AS Saint-Etienne,3 , 1
15,Olympique Lyonnais,CS Sedan,1 , 2
15,SC Bastia,Nîmes Olympique,3 , 0
15,Stade Rennais FC,Girondins de Bordeaux,3 , 0
15,Paris FC,Angers SCO,1 , 2
15,FC Sochaux-Montbéliard,AS Red Star 93,1 , 0
15,Stade de Reims,FC Metz,0 , 0
15,Valenciennes FC,AC Ajaccio,3 , 2
16,Olympique Lyonnais,FC Nantes,2 , 4
16,OGC Nice,SC Bastia,1 , 0
16,Girondins de Bordeaux,Olympique de Marseille,2 , 1
16,Nîmes Olympique,AS Nancy-Lorraine,2 , 1
16,Angers SCO,Valenciennes FC,5 , 1
16,AC Ajaccio,AS Saint-Etienne,2 , 0
16,FC Metz,FC Sochaux-Montbéliard,2 , 1
16,RC Strasbourg,Stade Rennais FC,2 , 1
16,AS Red Star 93,Stade de Reims,1 , 2
16,CS Sedan,Paris FC,3 , 1
17,Stade Rennais FC,OGC Nice,1 , 0
17,AS Nancy-Lorraine,CS Sedan,1 , 1
17,FC Nantes,Nîmes Olympique,2 , 1
17,Olympique de Marseille,RC Strasbourg,3 , 1
17,SC Bastia,Olympique Lyonnais,1 , 1
17,Paris FC,FC Metz,1 , 3
17,AS Saint-Etienne,AS Red Star 93,1 , 1
17,Stade de Reims,AC Ajaccio,0 , 0
17,Valenciennes FC,Girondins de Bordeaux,3 , 0
17,FC Sochaux-Montbéliard,Angers SCO,1 , 1
18,FC Metz,AS Saint-Etienne,1 , 2
18,OGC Nice,Olympique de Marseille,1 , 1
18,CS Sedan,FC Nantes,0 , 3
18,Angers SCO,Stade de Reims,1 , 1
18,Olympique Lyonnais,AS Nancy-Lorraine,2 , 2
18,Nîmes Olympique,Stade Rennais FC,1 , 1
18,SC Bastia,Paris FC,1 , 0
18,Girondins de Bordeaux,FC Sochaux-Montbéliard,1 , 1
18,RC Strasbourg,Valenciennes FC,1 , 1
18,AS Red Star 93,AC Ajaccio,3 , 0
19,Stade Rennais FC,CS Sedan,1 , 1
19,Valenciennes FC,OGC Nice,1 , 1
19,FC Nantes,AS Red Star 93,3 , 1
19,Olympique de Marseille,Nîmes Olympique,1 , 2
19,AS Saint-Etienne,Angers SCO,5 , 0
19,AS Nancy-Lorraine,SC Bastia,3 , 2
19,Paris FC,Olympique Lyonnais,5 , 1
19,AC Ajaccio,FC Metz,0 , 0
19,FC Sochaux-Montbéliard,RC Strasbourg,1 , 1
19,Stade de Reims,Girondins de Bordeaux,3 , 1
20,OGC Nice,Stade de Reims,2 , 2
20,Paris FC,FC Nantes,1 , 2
20,Olympique Lyonnais,Olympique de Marseille,4 , 4
20,Nîmes Olympique,AS Saint-Etienne,4 , 0
20,AS Nancy-Lorraine,Valenciennes FC,1 , 1
20,Angers SCO,AS Red Star 93,1 , 0
20,SC Bastia,Stade Rennais FC,4 , 0
20,CS Sedan,FC Sochaux-Montbéliard,1 , 1
20,Girondins de Bordeaux,FC Metz,2 , 0
20,RC Strasbourg,AC Ajaccio,6 , 0
21,AC Ajaccio,OGC Nice,0 , 3
21,FC Nantes,AS Nancy-Lorraine,2 , 1
21,Olympique de Marseille,SC Bastia,1 , 0
21,FC Sochaux-Montbéliard,Nîmes Olympique,0 , 0
21,AS Saint-Etienne,RC Strasbourg,5 , 1
21,FC Metz,Angers SCO,2 , 0
21,Stade de Reims,Olympique Lyonnais,2 , 1
21,Valenciennes FC,CS Sedan,5 , 1
21,AS Red Star 93,Girondins de Bordeaux,3 , 1
21,Paris FC,Stade Rennais FC,2 , 2
22,OGC Nice,AS Red Star 93,1 , 1
22,FC Nantes,Olympique de Marseille,1 , 2
22,Nîmes Olympique,Stade de Reims,2 , 1
22,Paris FC,AS Saint-Etienne,1 , 1
22,RC Strasbourg,FC Metz,0 , 1
22,SC Bastia,Valenciennes FC,2 , 0
22,CS Sedan,Angers SCO,2 , 2
22,Olympique Lyonnais,FC Sochaux-Montbéliard,2 , 0
22,Girondins de Bordeaux,AC Ajaccio,3 , 0
22,AS Nancy-Lorraine,Stade Rennais FC,4 , 0
23,FC Metz,OGC Nice,1 , 0
23,Stade Rennais FC,FC Nantes,0 , 0
23,Olympique de Marseille,Paris FC,0 , 0
23,AC Ajaccio,Nîmes Olympique,1 , 1
23,AS Saint-Etienne,CS Sedan,2 , 0
23,Stade de Reims,AS Nancy-Lorraine,2 , 3
23,Angers SCO,Girondins de Bordeaux,3 , 1
23,Valenciennes FC,Olympique Lyonnais,1 , 2
23,FC Sochaux-Montbéliard,SC Bastia,3 , 2
23,AS Red Star 93,RC Strasbourg,0 , 0
24,FC Nantes,Valenciennes FC,1 , 0
24,OGC Nice,AS Saint-Etienne,1 , 1
24,Stade Rennais FC,Olympique de Marseille,2 , 3
24,Nîmes Olympique,AS Red Star 93,1 , 1
24,AS Nancy-Lorraine,FC Sochaux-Montbéliard,4 , 2
24,Olympique Lyonnais,FC Metz,3 , 0
24,RC Strasbourg,Angers SCO,0 , 0
24,SC Bastia,Stade de Reims,1 , 1
24,Paris FC,Girondins de Bordeaux,4 , 3
24,CS Sedan,AC Ajaccio,5 , 0
25,FC Sochaux-Montbéliard,FC Nantes,0 , 1
25,Angers SCO,OGC Nice,0 , 0
25,Olympique de Marseille,AS Nancy-Lorraine,0 , 0
25,FC Metz,Nîmes Olympique,0 , 1
25,AS Saint-Etienne,SC Bastia,2 , 1
25,AC Ajaccio,Olympique Lyonnais,4 , 3
25,Stade de Reims,Stade Rennais FC,1 , 1
25,Girondins de Bordeaux,RC Strasbourg,2 , 1
25,Valenciennes FC,Paris FC,1 , 1
25,AS Red Star 93,CS Sedan,1 , 1
26,FC Nantes,AC Ajaccio,6 , 1
26,Stade Rennais FC,FC Sochaux-Montbéliard,0 , 0
26,CS Sedan,FC Metz,1 , 1
26,OGC Nice,Girondins de Bordeaux,0 , 1
26,Olympique de Marseille,Valenciennes FC,1 , 0
26,Nîmes Olympique,Angers SCO,2 , 2
26,AS Nancy-Lorraine,AS Saint-Etienne,4 , 0
26,Olympique Lyonnais,AS Red Star 93,1 , 2
26,SC Bastia,RC Strasbourg,3 , 0
26,Paris FC,Stade de Reims,0 , 0
27,AS Saint-Etienne,FC Nantes,1 , 2
27,RC Strasbourg,OGC Nice,0 , 1
27,Girondins de Bordeaux,Nîmes Olympique,0 , 1
27,AS Red Star 93,Paris FC,2 , 3
27,FC Sochaux-Montbéliard,Olympique de Marseille,1 , 2
27,FC Metz,AS Nancy-Lorraine,1 , 0
27,Angers SCO,Olympique Lyonnais,1 , 0
27,Stade de Reims,CS Sedan,5 , 1
27,Valenciennes FC,Stade Rennais FC,2 , 0
27,AC Ajaccio,SC Bastia,0 , 1
28,Nîmes Olympique,RC Strasbourg,3 , 0
28,FC Nantes,OGC Nice,2 , 2
28,Olympique de Marseille,Stade de Reims,3 , 1
28,AS Nancy-Lorraine,AS Red Star 93,2 , 1
28,Stade Rennais FC,Angers SCO,1 , 2
28,SC Bastia,FC Metz,4 , 0
28,Olympique Lyonnais,AS Saint-Etienne,2 , 0
28,Valenciennes FC,FC Sochaux-Montbéliard,0 , 0
28,CS Sedan,Girondins de Bordeaux,1 , 0
28,Paris FC,AC Ajaccio,3 , 1
29,Angers SCO,FC Nantes,1 , 0
29,OGC Nice,Nîmes Olympique,2 , 0
29,FC Metz,Olympique de Marseille,2 , 0
29,AS Saint-Etienne,Stade Rennais FC,2 , 0
29,AS Red Star 93,SC Bastia,2 , 2
29,Girondins de Bordeaux,Olympique Lyonnais,1 , 0
29,Stade de Reims,Valenciennes FC,1 , 0
29,FC Sochaux-Montbéliard,Paris FC,1 , 1
29,RC Strasbourg,CS Sedan,2 , 1
29,AC Ajaccio,AS Nancy-Lorraine,2 , 2
30,AS Nancy-Lorraine,Angers SCO,0 , 0
30,FC Nantes,FC Metz,0 , 0
30,Olympique de Marseille,AC Ajaccio,3 , 0
30,Paris FC,OGC Nice,2 , 0
30,CS Sedan,Nîmes Olympique,2 , 1
30,Valenciennes FC,AS Saint-Etienne,0 , 1
30,Olympique Lyonnais,RC Strasbourg,4 , 0
30,SC Bastia,Girondins de Bordeaux,1 , 1
30,FC Sochaux-Montbéliard,Stade de Reims,2 , 1
30,Stade Rennais FC,AS Red Star 93,1 , 1
31,FC Metz,Valenciennes FC,1 , 1
31,AS Red Star 93,Olympique de Marseille,1 , 2
31,Stade de Reims,FC Nantes,2 , 1
31,Nîmes Olympique,Olympique Lyonnais,3 , 1
31,Angers SCO,SC Bastia,3 , 0
31,Girondins de Bordeaux,AS Nancy-Lorraine,3 , 1
31,AC Ajaccio,Stade Rennais FC,2 , 3
31,RC Strasbourg,Paris FC,2 , 0
31,OGC Nice,CS Sedan,4 , 2
31,AS Saint-Etienne,FC Sochaux-Montbéliard,2 , 2
32,Olympique Lyonnais,OGC Nice,1 , 2
32,AS Nancy-Lorraine,RC Strasbourg,2 , 1
32,Stade Rennais FC,FC Metz,1 , 0
32,FC Sochaux-Montbéliard,AC Ajaccio,4 , 0
32,Olympique de Marseille,Angers SCO,3 , 2
32,FC Nantes,Girondins de Bordeaux,3 , 0
