day,home_team,away_team,home_score,away_score
1,FC Nantes,Olympique Lyonnais,1 , 3
1,Stade Rennais FC,LOSC Lille,1 , 2
1,AJ Auxerre,Valenciennes FC,1 , 1
1,Girondins de Bordeaux,Toulouse FC,2 , 0
1,Le Mans FC,OGC Nice,1 , 0
1,RC Lens,ESTAC Troyes,1 , 0
1,AS Nancy-Lorraine,AS Monaco FC,1 , 0
1,Paris Saint-Germain,FC Lorient,2 , 3
1,AS Saint-Etienne,FC Sochaux-Montbéliard,1 , 2
1,CS Sedan,Olympique de Marseille,0 , 0
2,FC Lorient,Girondins de Bordeaux,0 , 1
2,Olympique Lyonnais,Toulouse FC,1 , 1
2,AS Monaco FC,AS Saint-Etienne,1 , 2
2,AS Nancy-Lorraine,CS Sedan,3 , 1
2,OGC Nice,FC Nantes,1 , 1
2,FC Sochaux-Montbéliard,AJ Auxerre,1 , 1
2,ESTAC Troyes,Le Mans FC,2 , 2
2,Valenciennes FC,Paris Saint-Germain,0 , 0
2,LOSC Lille,RC Lens,4 , 0
2,Olympique de Marseille,Stade Rennais FC,2 , 0
3,AJ Auxerre,Olympique de Marseille,0 , 3
3,Le Mans FC,Valenciennes FC,3 , 2
3,RC Lens,FC Lorient,1 , 1
3,FC Nantes,ESTAC Troyes,1 , 1
3,Paris Saint-Germain,LOSC Lille,1 , 0
3,Stade Rennais FC,AS Monaco FC,1 , 1
3,AS Saint-Etienne,AS Nancy-Lorraine,1 , 0
3,CS Sedan,FC Sochaux-Montbéliard,1 , 1
3,Toulouse FC,OGC Nice,1 , 0
3,Girondins de Bordeaux,Olympique Lyonnais,1 , 2
4,OGC Nice,Olympique Lyonnais,1 , 4
4,LOSC Lille,Girondins de Bordeaux,3 , 0
4,FC Lorient,FC Nantes,3 , 1
4,FC Sochaux-Montbéliard,Paris Saint-Germain,3 , 2
4,ESTAC Troyes,Toulouse FC,1 , 2
4,Olympique de Marseille,Le Mans FC,2 , 0
4,AS Monaco FC,CS Sedan,2 , 1
4,AS Nancy-Lorraine,AJ Auxerre,1 , 0
4,Valenciennes FC,Stade Rennais FC,3 , 1
4,AS Saint-Etienne,RC Lens,3 , 2
5,Girondins de Bordeaux,OGC Nice,3 , 2
5,AJ Auxerre,AS Monaco FC,2 , 1
5,Le Mans FC,FC Lorient,1 , 1
5,RC Lens,Valenciennes FC,3 , 0
5,Olympique Lyonnais,ESTAC Troyes,2 , 0
5,FC Nantes,LOSC Lille,1 , 1
5,Stade Rennais FC,FC Sochaux-Montbéliard,2 , 1
5,CS Sedan,AS Saint-Etienne,2 , 2
5,Toulouse FC,AS Nancy-Lorraine,2 , 2
5,Paris Saint-Germain,Olympique de Marseille,1 , 3
6,CS Sedan,Le Mans FC,1 , 2
6,LOSC Lille,Toulouse FC,1 , 3
6,FC Lorient,Olympique Lyonnais,1 , 3
6,ESTAC Troyes,OGC Nice,2 , 0
6,Valenciennes FC,FC Nantes,1 , 0
6,AS Monaco FC,Paris Saint-Germain,1 , 2
6,AS Nancy-Lorraine,Stade Rennais FC,0 , 0
6,AS Saint-Etienne,AJ Auxerre,2 , 3
6,FC Sochaux-Montbéliard,RC Lens,0 , 3
6,Olympique de Marseille,Girondins de Bordeaux,2 , 1
7,Olympique Lyonnais,LOSC Lille,4 , 1
7,AJ Auxerre,CS Sedan,2 , 2
7,Girondins de Bordeaux,ESTAC Troyes,2 , 1
7,Le Mans FC,FC Sochaux-Montbéliard,2 , 2
7,OGC Nice,Valenciennes FC,2 , 0
7,Paris Saint-Germain,AS Nancy-Lorraine,0 , 0
7,Stade Rennais FC,AS Saint-Etienne,0 , 0
7,Toulouse FC,FC Lorient,0 , 0
7,RC Lens,AS Monaco FC,1 , 0
7,FC Nantes,Olympique de Marseille,2 , 1
8,FC Sochaux-Montbéliard,Olympique Lyonnais,0 , 1
8,LOSC Lille,OGC Nice,1 , 0
8,FC Lorient,ESTAC Troyes,0 , 0
8,AS Monaco FC,Le Mans FC,2 , 1
8,CS Sedan,Stade Rennais FC,1 , 0
8,Valenciennes FC,Girondins de Bordeaux,2 , 0
8,AJ Auxerre,FC Nantes,1 , 0
8,Olympique de Marseille,Toulouse FC,3 , 0
8,AS Nancy-Lorraine,RC Lens,2 , 1
8,AS Saint-Etienne,Paris Saint-Germain,1 , 0
9,Olympique Lyonnais,AS Saint-Etienne,2 , 1
9,Girondins de Bordeaux,AS Monaco FC,1 , 0
9,FC Nantes,FC Sochaux-Montbéliard,0 , 2
9,OGC Nice,FC Lorient,3 , 0
9,Paris Saint-Germain,CS Sedan,4 , 2
9,Stade Rennais FC,AJ Auxerre,3 , 1
9,Toulouse FC,Valenciennes FC,3 , 0
9,ESTAC Troyes,LOSC Lille,1 , 1
9,Le Mans FC,AS Nancy-Lorraine,0 , 0
9,RC Lens,Olympique de Marseille,1 , 1
10,LOSC Lille,FC Lorient,1 , 0
10,AS Monaco FC,Toulouse FC,1 , 3
10,AS Nancy-Lorraine,FC Nantes,1 , 0
10,Stade Rennais FC,OGC Nice,1 , 0
10,AS Saint-Etienne,Le Mans FC,2 , 0
10,CS Sedan,RC Lens,2 , 2
10,FC Sochaux-Montbéliard,Girondins de Bordeaux,2 , 1
10,Valenciennes FC,ESTAC Troyes,3 , 1
10,AJ Auxerre,Paris Saint-Germain,0 , 0
10,Olympique de Marseille,Olympique Lyonnais,1 , 4
11,RC Lens,AJ Auxerre,1 , 0
11,Girondins de Bordeaux,CS Sedan,3 , 1
11,Le Mans FC,LOSC Lille,1 , 1
11,FC Lorient,Valenciennes FC,1 , 0
11,FC Nantes,AS Monaco FC,1 , 0
11,Paris Saint-Germain,Stade Rennais FC,1 , 0
11,Toulouse FC,FC Sochaux-Montbéliard,1 , 2
11,ESTAC Troyes,AS Saint-Etienne,3 , 1
11,OGC Nice,Olympique de Marseille,2 , 1
11,Olympique Lyonnais,AS Nancy-Lorraine,1 , 0
12,Stade Rennais FC,Olympique Lyonnais,1 , 0
12,AJ Auxerre,Le Mans FC,2 , 3
12,Olympique de Marseille,FC Lorient,0 , 1
12,AS Monaco FC,OGC Nice,0 , 0
12,AS Saint-Etienne,Toulouse FC,3 , 0
12,CS Sedan,FC Nantes,1 , 1
12,FC Sochaux-Montbéliard,ESTAC Troyes,1 , 0
12,Valenciennes FC,LOSC Lille,0 , 3
12,AS Nancy-Lorraine,Girondins de Bordeaux,2 , 1
12,Paris Saint-Germain,RC Lens,1 , 3
13,Olympique Lyonnais,Valenciennes FC,2 , 1
13,Girondins de Bordeaux,AJ Auxerre,0 , 0
13,Le Mans FC,Paris Saint-Germain,1 , 1
13,RC Lens,Stade Rennais FC,0 , 0
13,FC Lorient,AS Nancy-Lorraine,2 , 0
13,FC Nantes,AS Saint-Etienne,2 , 2
13,OGC Nice,FC Sochaux-Montbéliard,0 , 0
13,Toulouse FC,CS Sedan,3 , 1
13,ESTAC Troyes,AS Monaco FC,0 , 4
13,LOSC Lille,Olympique de Marseille,1 , 0
14,FC Sochaux-Montbéliard,LOSC Lille,0 , 0
14,RC Lens,FC Nantes,2 , 0
14,AS Monaco FC,FC Lorient,2 , 2
14,AS Nancy-Lorraine,ESTAC Troyes,1 , 0
14,Paris Saint-Germain,Girondins de Bordeaux,0 , 2
14,Stade Rennais FC,Le Mans FC,1 , 1
14,AS Saint-Etienne,OGC Nice,2 , 1
14,CS Sedan,Olympique Lyonnais,0 , 1
14,AJ Auxerre,Toulouse FC,1 , 0
14,Olympique de Marseille,Valenciennes FC,1 , 0
15,ESTAC Troyes,Olympique de Marseille,1 , 1
15,Girondins de Bordeaux,AS Saint-Etienne,1 , 0
15,LOSC Lille,AS Monaco FC,1 , 1
15,FC Lorient,FC Sochaux-Montbéliard,1 , 3
15,OGC Nice,CS Sedan,2 , 2
15,Toulouse FC,Stade Rennais FC,1 , 0
15,Le Mans FC,RC Lens,1 , 1
15,FC Nantes,Paris Saint-Germain,1 , 1
15,Valenciennes FC,AS Nancy-Lorraine,1 , 0
15,Olympique Lyonnais,AJ Auxerre,1 , 0
16,Le Mans FC,Olympique Lyonnais,0 , 1
16,AJ Auxerre,OGC Nice,0 , 0
16,RC Lens,Girondins de Bordeaux,3 , 0
