day,home_team,away_team,home_score,away_score
1,FC Antibes,Olympique Lillois,0 , 3
1,EAC Roubaix,Havre AC,3 , 3
1,RC Strasbourg,FC Sète 34,1 , 3
1,RC Lens,FC Metz,2 , 1
1,FC Sochaux-Montbéliard,RC Roubaix,3 , 1
1,Olympique de Marseille,RC Paris,5 , 2
1,FC Rouen 1899,AS Cannes,2 , 1
1,SC Fives,AS Saint-Etienne,3 , 2
2,AS Cannes,FC Sochaux-Montbéliard,0 , 0
2,RC Roubaix,Olympique de Marseille,1 , 0
2,RC Paris,SC Fives,2 , 2
2,FC Metz,RC Strasbourg,2 , 1
2,FC Sète 34,EAC Roubaix,4 , 2
2,Havre AC,FC Antibes,2 , 0
2,Olympique Lillois,RC Lens,2 , 0
2,AS Saint-Etienne,FC Rouen 1899,2 , 1
3,FC Antibes,SC Fives,0 , 3
3,EAC Roubaix,FC Rouen 1899,1 , 1
3,RC Strasbourg,FC Sochaux-Montbéliard,2 , 0
3,RC Lens,Olympique de Marseille,2 , 3
3,FC Sète 34,FC Metz,6 , 3
3,Havre AC,RC Paris,2 , 1
3,Olympique Lillois,RC Roubaix,2 , 1
3,AS Saint-Etienne,AS Cannes,2 , 0
4,Olympique de Marseille,EAC Roubaix,4 , 2
4,FC Sochaux-Montbéliard,FC Antibes,2 , 0
4,FC Rouen 1899,RC Lens,3 , 0
4,SC Fives,RC Strasbourg,2 , 0
4,AS Cannes,Havre AC,3 , 2
4,RC Roubaix,FC Sète 34,1 , 0
4,RC Paris,AS Saint-Etienne,1 , 1
4,FC Metz,Olympique Lillois,0 , 1
5,FC Antibes,FC Rouen 1899,0 , 0
5,EAC Roubaix,FC Sochaux-Montbéliard,3 , 2
5,RC Strasbourg,Olympique de Marseille,1 , 0
5,RC Lens,SC Fives,1 , 0
5,FC Sète 34,RC Paris,5 , 0
5,Havre AC,RC Roubaix,5 , 2
5,Olympique Lillois,AS Cannes,0 , 0
5,AS Saint-Etienne,FC Metz,0 , 1
6,RC Strasbourg,FC Rouen 1899,5 , 1
6,Olympique de Marseille,FC Antibes,5 , 2
6,FC Sochaux-Montbéliard,RC Lens,0 , 2
6,SC Fives,EAC Roubaix,4 , 2
6,AS Cannes,FC Sète 34,3 , 2
6,RC Roubaix,AS Saint-Etienne,2 , 2
6,RC Paris,Olympique Lillois,2 , 2
6,Havre AC,FC Metz,0 , 3
7,EAC Roubaix,RC Strasbourg,6 , 1
7,RC Lens,FC Antibes,1 , 1
7,FC Rouen 1899,FC Sochaux-Montbéliard,1 , 0
7,SC Fives,Olympique de Marseille,0 , 0
7,AS Cannes,RC Paris,1 , 2
7,FC Metz,RC Roubaix,1 , 0
7,FC Sète 34,Olympique Lillois,2 , 2
7,AS Saint-Etienne,Havre AC,0 , 0
8,FC Antibes,RC Strasbourg,1 , 1
8,RC Lens,EAC Roubaix,2 , 2
8,FC Sochaux-Montbéliard,SC Fives,5 , 2
8,FC Rouen 1899,Olympique de Marseille,1 , 2
8,RC Roubaix,RC Paris,0 , 3
8,FC Metz,AS Cannes,2 , 1
8,FC Sète 34,AS Saint-Etienne,2 , 1
8,Olympique Lillois,Havre AC,1 , 0
9,EAC Roubaix,FC Antibes,0 , 2
9,RC Strasbourg,RC Lens,3 , 2
9,Olympique de Marseille,FC Sochaux-Montbéliard,1 , 0
9,SC Fives,FC Rouen 1899,1 , 0
9,AS Cannes,RC Roubaix,4 , 1
9,RC Paris,FC Metz,3 , 2
9,Havre AC,FC Sète 34,2 , 1
9,AS Saint-Etienne,Olympique Lillois,2 , 0
10,AS Cannes,RC Lens,2 , 1
