day,home_team,away_team,home_score,away_score
1,RC Lens,Olympique de Marseille,4 , 3
1,FC Sète 34,RC Paris,2 , 2
1,AS Cannes,RC Strasbourg,2 , 3
1,Valenciennes FC,FC Sochaux-Montbéliard,0 , 0
1,SC Fives,FC Antibes,3 , 1
1,AS Red Star 93,EAC Roubaix,2 , 2
1,FC Metz,Olympique Lillois,1 , 0
1,RC Roubaix,FC Rouen 1899,0 , 3
2,Olympique de Marseille,AS Cannes,2 , 2
2,FC Rouen 1899,AS Red Star 93,4 , 0
2,FC Metz,RC Strasbourg,4 , 0
2,EAC Roubaix,RC Lens,1 , 1
2,FC Sochaux-Montbéliard,SC Fives,6 , 2
2,RC Paris,RC Roubaix,2 , 1
2,Olympique Lillois,Valenciennes FC,0 , 1
2,FC Antibes,FC Sète 34,1 , 1
3,RC Lens,AS Cannes,2 , 2
3,RC Strasbourg,Olympique de Marseille,2 , 2
3,AS Red Star 93,FC Metz,2 , 2
3,FC Sochaux-Montbéliard,FC Rouen 1899,5 , 0
3,FC Sète 34,SC Fives,1 , 0
3,FC Antibes,RC Paris,2 , 2
3,RC Roubaix,Valenciennes FC,3 , 2
3,Olympique Lillois,EAC Roubaix,1 , 1
4,AS Cannes,AS Red Star 93,5 , 5
4,Valenciennes FC,FC Sète 34,0 , 0
4,RC Paris,RC Strasbourg,0 , 3
4,FC Rouen 1899,FC Antibes,2 , 0
4,Olympique de Marseille,Olympique Lillois,4 , 0
4,FC Metz,RC Roubaix,1 , 1
4,SC Fives,RC Lens,2 , 1
4,EAC Roubaix,FC Sochaux-Montbéliard,1 , 2
5,FC Sète 34,FC Metz,4 , 1
5,RC Strasbourg,FC Rouen 1899,3 , 3
5,RC Lens,Valenciennes FC,2 , 1
5,FC Sochaux-Montbéliard,Olympique de Marseille,1 , 2
5,FC Antibes,EAC Roubaix,4 , 2
5,AS Red Star 93,SC Fives,3 , 2
5,Olympique Lillois,RC Paris,0 , 1
5,RC Roubaix,AS Cannes,4 , 1
6,AS Red Star 93,Valenciennes FC,2 , 0
6,FC Metz,RC Lens,1 , 1
6,FC Sochaux-Montbéliard,RC Paris,4 , 0
6,AS Cannes,FC Sète 34,3 , 4
6,Olympique de Marseille,FC Antibes,1 , 0
6,FC Rouen 1899,Olympique Lillois,0 , 0
6,SC Fives,RC Roubaix,3 , 0
6,EAC Roubaix,RC Strasbourg,3 , 2
7,Valenciennes FC,FC Metz,5 , 2
7,RC Strasbourg,FC Sochaux-Montbéliard,1 , 6
7,RC Lens,FC Sète 34,0 , 2
7,FC Rouen 1899,Olympique de Marseille,2 , 2
7,SC Fives,AS Cannes,1 , 1
7,RC Paris,EAC Roubaix,5 , 1
7,FC Antibes,Olympique Lillois,0 , 0
7,RC Roubaix,AS Red Star 93,0 , 0
8,Valenciennes FC,AS Cannes,0 , 1
8,RC Paris,Olympique de Marseille,3 , 3
8,FC Sète 34,AS Red Star 93,3 , 1
8,FC Metz,SC Fives,0 , 0
