day,home_team,away_team,home_score,away_score
1,FC Metz,AS Red Star 93,8 , 0
1,Toulouse FC,Havre AC,5 , 0
1,RC Lens,LOSC Lille,3 , 3
1,FC Rouen 1899,FC Sète 34,6 , 1
1,Stade Français,Olympique de Marseille,4 , 1
1,CO Roubaix-Tourcoing,AS Cannes,1 , 0
1,FC Nancy,Stade Rennais FC,7 , 0
1,SO Montpellier,AS Saint-Etienne,3 , 1
1,Girondins de Bordeaux,RC Paris,0 , 6
1,RC Strasbourg,Stade de Reims,3 , 0
2,FC Metz,FC Rouen 1899,0 , 0
2,FC Sète 34,RC Lens,2 , 1
2,LOSC Lille,Toulouse FC,1 , 1
2,Havre AC,RC Strasbourg,1 , 2
2,Stade de Reims,AS Red Star 93,1 , 0
2,RC Paris,SO Montpellier,2 , 3
2,AS Saint-Etienne,FC Nancy,2 , 2
2,Stade Rennais FC,CO Roubaix-Tourcoing,2 , 3
2,AS Cannes,Olympique de Marseille,2 , 1
2,Girondins de Bordeaux,Stade Français,1 , 4
3,LOSC Lille,Stade de Reims,5 , 0
3,RC Strasbourg,FC Sète 34,2 , 1
3,Toulouse FC,FC Metz,3 , 3
3,FC Rouen 1899,RC Lens,3 , 1
3,AS Red Star 93,Havre AC,1 , 0
3,RC Paris,CO Roubaix-Tourcoing,2 , 1
3,AS Saint-Etienne,AS Cannes,4 , 3
3,Stade Rennais FC,Olympique de Marseille,2 , 0
3,FC Nancy,Stade Français,0 , 0
3,SO Montpellier,Girondins de Bordeaux,0 , 0
4,FC Metz,Girondins de Bordeaux,1 , 1
4,FC Sète 34,SO Montpellier,1 , 0
4,LOSC Lille,FC Nancy,4 , 1
4,Havre AC,CO Roubaix-Tourcoing,0 , 3
4,Stade de Reims,AS Cannes,5 , 1
4,RC Strasbourg,Stade Rennais FC,3 , 2
4,Toulouse FC,AS Saint-Etienne,4 , 3
4,RC Lens,RC Paris,5 , 2
4,AS Red Star 93,Olympique de Marseille,2 , 2
4,Stade Français,FC Rouen 1899,0 , 1
5,Stade Français,RC Lens,3 , 1
