day,home_team,away_team,home_score,away_score
1,LOSC Lille,Olympique Lyonnais,1 , 0
1,AS Monaco FC,Girondins de Bordeaux,2 , 0
1,AJ Auxerre,OGC Nice,1 , 2
1,EA Guingamp,Olympique de Marseille,0 , 1
1,RC Lens,Le Mans FC,0 , 0
1,FC Metz,AC Ajaccio,0 , 1
1,Montpellier Hérault SC,Stade Rennais FC,1 , 1
1,Paris Saint-Germain,SC Bastia,0 , 0
1,FC Sochaux-Montbéliard,FC Nantes,2 , 1
1,Toulouse FC,RC Strasbourg,1 , 1
2,Olympique de Marseille,AJ Auxerre,1 , 0
2,LOSC Lille,Paris Saint-Germain,1 , 0
2,SC Bastia,FC Metz,0 , 2
2,Girondins de Bordeaux,Montpellier Hérault SC,0 , 1
2,Le Mans FC,AC Ajaccio,0 , 1
2,Olympique Lyonnais,AS Monaco FC,3 , 1
2,FC Nantes,RC Lens,2 , 0
2,OGC Nice,FC Sochaux-Montbéliard,1 , 0
2,Stade Rennais FC,Toulouse FC,1 , 0
2,RC Strasbourg,EA Guingamp,2 , 0
3,AJ Auxerre,RC Strasbourg,3 , 2
3,AC Ajaccio,FC Nantes,1 , 3
3,EA Guingamp,Girondins de Bordeaux,1 , 3
3,Le Mans FC,OGC Nice,1 , 1
3,FC Metz,Paris Saint-Germain,0 , 1
3,AS Monaco FC,SC Bastia,2 , 0
3,Montpellier Hérault SC,Olympique Lyonnais,0 , 2
3,FC Sochaux-Montbéliard,Stade Rennais FC,1 , 1
3,Toulouse FC,LOSC Lille,0 , 3
3,RC Lens,Olympique de Marseille,2 , 1
4,Girondins de Bordeaux,AJ Auxerre,2 , 0
4,SC Bastia,Montpellier Hérault SC,1 , 0
4,LOSC Lille,FC Metz,1 , 1
4,Olympique Lyonnais,Toulouse FC,0 , 0
4,Olympique de Marseille,FC Sochaux-Montbéliard,2 , 0
4,FC Nantes,Le Mans FC,1 , 0
4,OGC Nice,AC Ajaccio,2 , 2
4,Stade Rennais FC,EA Guingamp,0 , 0
4,RC Strasbourg,RC Lens,0 , 1
4,Paris Saint-Germain,AS Monaco FC,2 , 4
5,EA Guingamp,Olympique Lyonnais,2 , 0
5,AJ Auxerre,Stade Rennais FC,2 , 1
5,Le Mans FC,RC Strasbourg,0 , 3
5,Montpellier Hérault SC,Paris Saint-Germain,3 , 2
5,FC Nantes,Girondins de Bordeaux,0 , 0
5,FC Sochaux-Montbéliard,LOSC Lille,2 , 1
5,Toulouse FC,SC Bastia,0 , 2
5,RC Lens,OGC Nice,1 , 0
5,AS Monaco FC,FC Metz,1 , 0
5,AC Ajaccio,Olympique de Marseille,0 , 1
6,Olympique Lyonnais,AJ Auxerre,1 , 1
6,SC Bastia,EA Guingamp,4 , 2
6,Girondins de Bordeaux,FC Sochaux-Montbéliard,1 , 3
6,LOSC Lille,AS Monaco FC,1 , 1
6,Olympique de Marseille,Le Mans FC,5 , 0
6,FC Metz,Montpellier Hérault SC,2 , 1
6,OGC Nice,FC Nantes,1 , 0
6,Stade Rennais FC,RC Lens,2 , 0
6,RC Strasbourg,AC Ajaccio,3 , 2
6,Paris Saint-Germain,Toulouse FC,2 , 1
7,FC Sochaux-Montbéliard,RC Strasbourg,3 , 0
7,AC Ajaccio,Stade Rennais FC,1 , 0
7,AJ Auxerre,SC Bastia,4 , 1
7,EA Guingamp,Paris Saint-Germain,0 , 2
7,RC Lens,Girondins de Bordeaux,1 , 0
7,OGC Nice,LOSC Lille,2 , 0
7,Toulouse FC,FC Metz,1 , 0
7,Le Mans FC,Olympique Lyonnais,0 , 2
7,Montpellier Hérault SC,AS Monaco FC,1 , 2
7,FC Nantes,Olympique de Marseille,1 , 0
8,Olympique Lyonnais,RC Lens,4 , 0
8,SC Bastia,FC Sochaux-Montbéliard,2 , 0
8,LOSC Lille,Montpellier Hérault SC,1 , 1
8,Olympique de Marseille,OGC Nice,2 , 1
8,FC Metz,EA Guingamp,1 , 1
8,AS Monaco FC,Toulouse FC,3 , 0
8,Paris Saint-Germain,AJ Auxerre,1 , 0
8,Stade Rennais FC,Le Mans FC,2 , 0
8,Girondins de Bordeaux,AC Ajaccio,1 , 0
8,RC Strasbourg,FC Nantes,1 , 0
9,FC Nantes,Stade Rennais FC,1 , 0
9,AC Ajaccio,Olympique Lyonnais,2 , 4
9,AJ Auxerre,LOSC Lille,3 , 0
9,EA Guingamp,AS Monaco FC,1 , 2
9,Le Mans FC,Girondins de Bordeaux,0 , 0
9,RC Lens,FC Metz,0 , 2
9,OGC Nice,RC Strasbourg,0 , 0
9,FC Sochaux-Montbéliard,Paris Saint-Germain,0 , 1
9,Toulouse FC,Montpellier Hérault SC,2 , 2
9,Olympique de Marseille,SC Bastia,3 , 1
10,RC Strasbourg,Olympique de Marseille,4 , 1
10,AS Monaco FC,AJ Auxerre,1 , 1
10,SC Bastia,RC Lens,3 , 1
10,Girondins de Bordeaux,Toulouse FC,1 , 2
10,LOSC Lille,AC Ajaccio,0 , 0
10,Olympique Lyonnais,FC Sochaux-Montbéliard,1 , 1
10,FC Metz,FC Nantes,1 , 3
10,Montpellier Hérault SC,EA Guingamp,2 , 0
10,Paris Saint-Germain,Le Mans FC,5 , 1
10,Stade Rennais FC,OGC Nice,0 , 0
11,FC Nantes,Olympique Lyonnais,0 , 1
11,AC Ajaccio,Paris Saint-Germain,0 , 0
11,AJ Auxerre,Montpellier Hérault SC,0 , 1
11,EA Guingamp,Toulouse FC,1 , 0
11,Le Mans FC,SC Bastia,1 , 1
11,RC Lens,LOSC Lille,2 , 1
11,Olympique de Marseille,Stade Rennais FC,2 , 0
11,OGC Nice,Girondins de Bordeaux,0 , 0
11,RC Strasbourg,FC Metz,0 , 2
11,FC Sochaux-Montbéliard,AS Monaco FC,1 , 1
12,Olympique Lyonnais,OGC Nice,5 , 0
12,SC Bastia,AC Ajaccio,1 , 1
12,Girondins de Bordeaux,Olympique de Marseille,1 , 0
12,LOSC Lille,EA Guingamp,1 , 3
12,FC Metz,FC Sochaux-Montbéliard,0 , 1
12,AS Monaco FC,Le Mans FC,4 , 2
12,Montpellier Hérault SC,FC Nantes,4 , 1
12,Stade Rennais FC,RC Strasbourg,1 , 1
12,Toulouse FC,AJ Auxerre,0 , 3
12,Paris Saint-Germain,RC Lens,0 , 1
13,OGC Nice,SC Bastia,2 , 0
13,Le Mans FC,FC Metz,2 , 0
13,FC Nantes,Paris Saint-Germain,0 , 1
13,Stade Rennais FC,LOSC Lille,2 , 2
13,AC Ajaccio,AS Monaco FC,0 , 1
13,AJ Auxerre,EA Guingamp,3 , 0
13,RC Lens,Montpellier Hérault SC,3 , 2
13,FC Sochaux-Montbéliard,Toulouse FC,3 , 1
13,RC Strasbourg,Girondins de Bordeaux,1 , 1
13,Olympique de Marseille,Olympique Lyonnais,1 , 4
14,Olympique Lyonnais,RC Strasbourg,1 , 0
14,AS Monaco FC,RC Lens,2 , 0
14,SC Bastia,FC Nantes,1 , 3
14,Girondins de Bordeaux,Stade Rennais FC,2 , 1
14,EA Guingamp,FC Sochaux-Montbéliard,1 , 2
14,LOSC Lille,Olympique de Marseille,0 , 2
14,FC Metz,AJ Auxerre,0 , 2
14,Montpellier Hérault SC,AC Ajaccio,3 , 1
14,Toulouse FC,Le Mans FC,1 , 1
14,Paris Saint-Germain,OGC Nice,0 , 0
15,Stade Rennais FC,Olympique Lyonnais,3 , 1
15,AC Ajaccio,Toulouse FC,2 , 1
15,Le Mans FC,Montpellier Hérault SC,4 , 0
15,FC Nantes,AS Monaco FC,0 , 1
15,OGC Nice,FC Metz,1 , 1
15,RC Strasbourg,LOSC Lille,2 , 2
15,Girondins de Bordeaux,SC Bastia,1 , 1
15,RC Lens,EA Guingamp,2 , 1
15,FC Sochaux-Montbéliard,AJ Auxerre,3 , 2
15,Olympique de Marseille,Paris Saint-Germain,0 , 1
16,AJ Auxerre,Le Mans FC,1 , 0
16,SC Bastia,Stade Rennais FC,3 , 2
16,EA Guingamp,AC Ajaccio,2 , 0
16,LOSC Lille,FC Nantes,2 , 0
16,Montpellier Hérault SC,FC Sochaux-Montbéliard,,
16,Toulouse FC,RC Lens,1 , 2
16,Paris Saint-Germain,RC Strasbourg,3 , 2
16,AS Monaco FC,OGC Nice,1 , 1
16,Montpellier Hérault SC,FC Sochaux-Montbéliard,1 , 3
16,FC Metz,Olympique de Marseille,1 , 1
16,Olympique Lyonnais,Girondins de Bordeaux,3 , 0
17,Olympique Lyonnais,FC Metz,2 , 1
17,Olympique de Marseille,AS Monaco FC,1 , 2
