day,home_team,away_team,home_score,away_score
1,AJ Auxerre,FC Nantes,2 , 1
1,Girondins de Bordeaux,SM Caen,2 , 1
1,Havre AC,OGC Nice,1 , 0
1,Le Mans FC,FC Lorient,0 , 1
1,AS Monaco FC,Paris Saint-Germain,1 , 0
1,AS Nancy-Lorraine,LOSC Lille,0 , 0
1,Stade Rennais FC,Olympique de Marseille,4 , 4
1,FC Sochaux-Montbéliard,GF38,1 , 2
1,Valenciennes FC,AS Saint-Etienne,1 , 0
1,Olympique Lyonnais,Toulouse FC,3 , 0
2,SM Caen,Valenciennes FC,3 , 1
2,LOSC Lille,Le Mans FC,1 , 3
2,FC Nantes,AS Monaco FC,1 , 1
2,OGC Nice,AS Nancy-Lorraine,2 , 1
2,AS Saint-Etienne,FC Sochaux-Montbéliard,2 , 1
2,Toulouse FC,Havre AC,2 , 1
2,Paris Saint-Germain,Girondins de Bordeaux,1 , 0
2,GF38,Stade Rennais FC,1 , 0
2,FC Lorient,Olympique Lyonnais,0 , 0
2,Olympique de Marseille,AJ Auxerre,4 , 0
3,Havre AC,Olympique de Marseille,0 , 1
3,Le Mans FC,AS Saint-Etienne,1 , 0
3,AS Monaco FC,SM Caen,1 , 1
3,AS Nancy-Lorraine,Toulouse FC,0 , 0
3,FC Sochaux-Montbéliard,Paris Saint-Germain,1 , 1
3,Valenciennes FC,FC Lorient,3 , 1
3,Olympique Lyonnais,GF38,2 , 0
3,AJ Auxerre,OGC Nice,0 , 1
3,Stade Rennais FC,LOSC Lille,2 , 1
3,Girondins de Bordeaux,FC Nantes,2 , 0
4,SM Caen,Paris Saint-Germain,0 , 1
4,GF38,AS Monaco FC,1 , 0
4,FC Lorient,AJ Auxerre,0 , 2
4,AS Nancy-Lorraine,Havre AC,2 , 1
4,FC Nantes,Le Mans FC,1 , 4
4,OGC Nice,Valenciennes FC,2 , 0
4,Olympique de Marseille,FC Sochaux-Montbéliard,2 , 1
4,LOSC Lille,Girondins de Bordeaux,2 , 1
4,Toulouse FC,Stade Rennais FC,0 , 0
4,AS Saint-Etienne,Olympique Lyonnais,0 , 1
5,AJ Auxerre,AS Nancy-Lorraine,1 , 1
5,Le Mans FC,Toulouse FC,1 , 2
5,Olympique Lyonnais,OGC Nice,3 , 2
5,AS Monaco FC,FC Lorient,2 , 0
5,Stade Rennais FC,Havre AC,1 , 1
5,Valenciennes FC,GF38,1 , 1
5,Girondins de Bordeaux,Olympique de Marseille,1 , 1
5,SM Caen,AS Saint-Etienne,2 , 0
5,FC Sochaux-Montbéliard,LOSC Lille,1 , 1
5,Paris Saint-Germain,FC Nantes,1 , 0
6,GF38,Girondins de Bordeaux,0 , 1
6,Havre AC,Olympique Lyonnais,0 , 1
6,LOSC Lille,AJ Auxerre,3 , 2
6,FC Lorient,SM Caen,1 , 1
6,FC Nantes,Valenciennes FC,2 , 0
6,Toulouse FC,FC Sochaux-Montbéliard,2 , 1
6,OGC Nice,Le Mans FC,2 , 2
6,AS Nancy-Lorraine,Stade Rennais FC,0 , 0
6,AS Saint-Etienne,Paris Saint-Germain,1 , 0
6,Olympique de Marseille,AS Monaco FC,0 , 0
7,AJ Auxerre,Havre AC,3 , 0
7,SM Caen,FC Nantes,3 , 0
7,Le Mans FC,Olympique de Marseille,1 , 1
7,Olympique Lyonnais,AS Nancy-Lorraine,2 , 1
7,Stade Rennais FC,OGC Nice,1 , 0
7,FC Sochaux-Montbéliard,FC Lorient,1 , 1
7,Paris Saint-Germain,GF38,0 , 1
7,AS Monaco FC,LOSC Lille,0 , 2
7,Valenciennes FC,Toulouse FC,0 , 1
7,Girondins de Bordeaux,AS Saint-Etienne,1 , 1
8,GF38,FC Nantes,0 , 1
8,Havre AC,Le Mans FC,1 , 2
8,FC Lorient,Girondins de Bordeaux,1 , 2
8,Olympique de Marseille,SM Caen,2 , 1
8,OGC Nice,FC Sochaux-Montbéliard,1 , 1
8,Toulouse FC,AJ Auxerre,1 , 0
8,LOSC Lille,Valenciennes FC,1 , 0
8,Stade Rennais FC,Olympique Lyonnais,3 , 0
8,AS Saint-Etienne,AS Monaco FC,2 , 0
8,AS Nancy-Lorraine,Paris Saint-Germain,1 , 1
9,Girondins de Bordeaux,Toulouse FC,2 , 1
9,SM Caen,GF38,2 , 2
9,AS Monaco FC,OGC Nice,1 , 2
9,FC Nantes,AS Saint-Etienne,1 , 0
9,Paris Saint-Germain,FC Lorient,3 , 2
9,FC Sochaux-Montbéliard,Havre AC,1 , 1
9,Olympique Lyonnais,LOSC Lille,2 , 2
9,AJ Auxerre,Stade Rennais FC,0 , 0
9,Le Mans FC,AS Nancy-Lorraine,2 , 0
9,Valenciennes FC,Olympique de Marseille,1 , 3
10,AJ Auxerre,Olympique Lyonnais,0 , 0
10,Havre AC,Valenciennes FC,2 , 1
10,LOSC Lille,SM Caen,2 , 2
10,FC Lorient,FC Nantes,3 , 0
10,OGC Nice,Girondins de Bordeaux,2 , 2
10,Stade Rennais FC,Le Mans FC,2 , 2
10,Toulouse FC,AS Monaco FC,0 , 0
10,AS Nancy-Lorraine,FC Sochaux-Montbéliard,1 , 1
10,AS Saint-Etienne,GF38,0 , 2
10,Olympique de Marseille,Paris Saint-Germain,2 , 4
11,Girondins de Bordeaux,Havre AC,4 , 0
11,SM Caen,OGC Nice,1 , 1
11,GF38,LOSC Lille,0 , 0
11,Le Mans FC,AJ Auxerre,0 , 2
11,AS Monaco FC,AS Nancy-Lorraine,3 , 1
11,FC Nantes,Olympique de Marseille,1 , 1
11,Paris Saint-Germain,Toulouse FC,0 , 1
11,FC Sochaux-Montbéliard,Olympique Lyonnais,0 , 2
11,Valenciennes FC,Stade Rennais FC,0 , 0
11,AS Saint-Etienne,FC Lorient,1 , 4
12,AJ Auxerre,Valenciennes FC,0 , 0
12,LOSC Lille,FC Nantes,2 , 0
12,FC Lorient,GF38,1 , 1
12,AS Nancy-Lorraine,Girondins de Bordeaux,1 , 0
12,OGC Nice,Paris Saint-Germain,1 , 0
12,Toulouse FC,SM Caen,0 , 1
12,Olympique de Marseille,AS Saint-Etienne,3 , 1
12,Havre AC,AS Monaco FC,2 , 3
12,Stade Rennais FC,FC Sochaux-Montbéliard,1 , 0
12,Olympique Lyonnais,Le Mans FC,2 , 0
13,Girondins de Bordeaux,AJ Auxerre,2 , 0
13,SM Caen,Havre AC,0 , 1
13,GF38,Olympique de Marseille,0 , 3
13,FC Lorient,OGC Nice,0 , 1
13,AS Monaco FC,Olympique Lyonnais,0 , 1
13,FC Sochaux-Montbéliard,Le Mans FC,2 , 1
