day,home_team,away_team,home_score,away_score
1,Angers SCO,OGC Nice,1 , 3
1,SC Bastia,LOSC Lille,2 , 0
1,Girondins de Bordeaux,FC Nantes,2 , 1
1,ESTAC Troyes,AS Saint-Etienne,1 , 0
1,FC Sochaux-Montbéliard,Paris Saint-Germain,0 , 1
1,Olympique Lyonnais,Stade de Reims,3 , 3
1,AS Monaco FC,Nîmes Olympique,3 , 3
1,Olympique de Marseille,RC Strasbourg,1 , 1
1,RC Lens,AS Red Star 93,0 , 0
1,Stade Rennais FC,FC Metz,0 , 0
2,OGC Nice,Stade Rennais FC,4 , 1
2,FC Metz,SC Bastia,0 , 2
2,Stade de Reims,Paris Saint-Germain,6 , 1
2,Angers SCO,Olympique Lyonnais,0 , 2
2,FC Nantes,Nîmes Olympique,0 , 1
2,RC Strasbourg,Girondins de Bordeaux,1 , 0
2,AS Red Star 93,ESTAC Troyes,2 , 1
2,FC Sochaux-Montbéliard,RC Lens,0 , 1
2,AS Saint-Etienne,AS Monaco FC,3 , 2
2,LOSC Lille,Olympique de Marseille,1 , 0
3,SC Bastia,Stade de Reims,0 , 1
3,Olympique Lyonnais,OGC Nice,0 , 0
3,Nîmes Olympique,AS Red Star 93,3 , 0
3,RC Lens,RC Strasbourg,0 , 1
3,Girondins de Bordeaux,AS Saint-Etienne,1 , 0
3,ESTAC Troyes,LOSC Lille,0 , 1
3,Olympique de Marseille,FC Sochaux-Montbéliard,2 , 0
3,Stade Rennais FC,Angers SCO,2 , 0
3,Paris Saint-Germain,FC Metz,2 , 2
3,AS Monaco FC,FC Nantes,1 , 3
4,Stade de Reims,Girondins de Bordeaux,2 , 1
4,LOSC Lille,Paris Saint-Germain,5 , 0
4,RC Strasbourg,AS Monaco FC,2 , 2
4,OGC Nice,Olympique de Marseille,1 , 3
4,AS Saint-Etienne,Nîmes Olympique,4 , 0
4,Stade Rennais FC,RC Lens,1 , 0
4,FC Metz,Olympique Lyonnais,3 , 1
4,Angers SCO,SC Bastia,3 , 0
4,FC Sochaux-Montbéliard,ESTAC Troyes,0 , 1
4,AS Red Star 93,FC Nantes,4 , 4
5,RC Lens,Stade de Reims,1 , 0
5,Olympique de Marseille,FC Metz,1 , 0
5,Nîmes Olympique,LOSC Lille,2 , 1
5,Olympique Lyonnais,Stade Rennais FC,4 , 1
5,SC Bastia,OGC Nice,2 , 0
5,ESTAC Troyes,RC Strasbourg,2 , 0
5,Girondins de Bordeaux,FC Sochaux-Montbéliard,2 , 1
5,FC Nantes,AS Saint-Etienne,2 , 1
5,Paris Saint-Germain,Angers SCO,3 , 2
5,AS Monaco FC,AS Red Star 93,4 , 3
6,Stade de Reims,Olympique de Marseille,4 , 3
6,LOSC Lille,AS Saint-Etienne,2 , 0
6,AS Red Star 93,Girondins de Bordeaux,1 , 2
6,RC Strasbourg,FC Nantes,2 , 0
6,OGC Nice,Paris Saint-Germain,4 , 2
6,Stade Rennais FC,SC Bastia,1 , 1
6,Angers SCO,ESTAC Troyes,1 , 1
6,FC Sochaux-Montbéliard,Nîmes Olympique,2 , 0
6,Olympique Lyonnais,AS Monaco FC,1 , 3
6,FC Metz,RC Lens,2 , 1
7,ESTAC Troyes,FC Metz,4 , 1
7,SC Bastia,Olympique Lyonnais,2 , 0
7,AS Monaco FC,Stade de Reims,2 , 3
