day,home_team,away_team,home_score,away_score
1,OGC Nice,RC Strasbourg,3 , 1
1,Nîmes Olympique,Girondins de Bordeaux,1 , 2
1,Olympique Lyonnais,Olympique de Marseille,1 , 1
1,GF38,Valenciennes FC,1 , 1
1,CS Sedan,RC Paris,0 , 0
1,FC Nancy,Stade Rennais FC,2 , 2
1,Stade de Reims,Angers SCO,4 , 0
1,FC Rouen 1899,AS Monaco FC,3 , 3
1,Stade Français,SO Montpellier,5 , 2
1,RC Lens,Toulouse FC,1 , 1
2,AS Monaco FC,Stade Français,1 , 1
2,Valenciennes FC,OGC Nice,2 , 2
2,Nîmes Olympique,Angers SCO,5 , 0
2,RC Strasbourg,Toulouse FC,3 , 1
2,GF38,FC Rouen 1899,1 , 1
2,Stade Rennais FC,SO Montpellier,3 , 1
2,Girondins de Bordeaux,CS Sedan,4 , 4
2,Olympique de Marseille,FC Nancy,2 , 1
2,RC Paris,RC Lens,2 , 1
2,Stade de Reims,Olympique Lyonnais,5 , 1
3,CS Sedan,OGC Nice,0 , 0
3,Valenciennes FC,Stade Rennais FC,0 , 0
3,FC Nancy,Girondins de Bordeaux,2 , 2
3,Olympique Lyonnais,Nîmes Olympique,0 , 0
3,FC Rouen 1899,RC Strasbourg,0 , 0
3,SO Montpellier,Stade de Reims,3 , 0
3,Stade Français,Olympique de Marseille,2 , 2
3,AS Monaco FC,RC Lens,2 , 0
3,Toulouse FC,GF38,4 , 2
3,Angers SCO,RC Paris,2 , 1
4,Stade Rennais FC,Toulouse FC,3 , 1
4,OGC Nice,FC Rouen 1899,1 , 0
4,Girondins de Bordeaux,Stade Français,1 , 0
4,Olympique de Marseille,SO Montpellier,3 , 2
4,Stade de Reims,Valenciennes FC,2 , 2
4,RC Strasbourg,AS Monaco FC,2 , 2
4,RC Paris,GF38,2 , 0
4,Nîmes Olympique,CS Sedan,1 , 2
4,RC Lens,FC Nancy,0 , 1
4,Olympique Lyonnais,Angers SCO,3 , 0
5,Stade de Reims,Olympique de Marseille,1 , 0
5,GF38,Stade Rennais FC,1 , 1
5,AS Monaco FC,Girondins de Bordeaux,0 , 2
5,Stade Français,Nîmes Olympique,4 , 2
5,Valenciennes FC,RC Strasbourg,4 , 0
5,FC Nancy,CS Sedan,2 , 0
5,FC Rouen 1899,Olympique Lyonnais,0 , 1
5,Toulouse FC,OGC Nice,4 , 0
5,SO Montpellier,RC Paris,4 , 1
5,Angers SCO,RC Lens,2 , 2
6,OGC Nice,GF38,3 , 2
6,FC Nancy,Angers SCO,0 , 0
6,Olympique Lyonnais,SO Montpellier,1 , 1
6,RC Lens,Stade Français,2 , 1
6,Nîmes Olympique,Toulouse FC,3 , 1
6,Girondins de Bordeaux,FC Rouen 1899,4 , 1
6,Stade Rennais FC,Stade de Reims,2 , 0
6,Olympique de Marseille,Valenciennes FC,1 , 3
6,CS Sedan,AS Monaco FC,3 , 0
6,RC Paris,RC Strasbourg,1 , 1
7,Stade Rennais FC,Olympique Lyonnais,2 , 1
7,Girondins de Bordeaux,OGC Nice,0 , 2
7,Stade de Reims,FC Nancy,5 , 1
7,FC Rouen 1899,Valenciennes FC,3 , 2
7,GF38,Olympique de Marseille,0 , 3
7,SO Montpellier,CS Sedan,1 , 0
7,Stade Français,Toulouse FC,1 , 2
7,AS Monaco FC,RC Paris,1 , 1
7,RC Strasbourg,Angers SCO,3 , 1
7,RC Lens,Nîmes Olympique,2 , 1
8,OGC Nice,SO Montpellier,3 , 1
8,Nîmes Olympique,Stade de Reims,0 , 0
8,RC Strasbourg,GF38,4 , 0
8,Olympique Lyonnais,AS Monaco FC,1 , 1
8,Angers SCO,Girondins de Bordeaux,0 , 3
8,RC Paris,Stade Rennais FC,2 , 1
8,Valenciennes FC,Stade Français,0 , 0
