day,home_team,away_team,home_score,away_score
1,Olympique de Marseille,Girondins de Bordeaux,3 , 0
1,AS Red Star 93,Stade Rennais FC,3 , 1
1,FC Sochaux-Montbéliard,RC Paris,0 , 2
1,AS Saint-Etienne,LOSC Lille,3 , 4
1,RC Strasbourg,Stade de Reims,2 , 1
1,SO Montpellier,FC Nancy,2 , 1
1,RC Lens,OGC Nice,2 , 1
1,CO Roubaix-Tourcoing,Toulouse FC,0 , 1
1,FC Metz,FC Sète 34,1 , 1
2,LOSC Lille,SO Montpellier,5 , 0
2,RC Lens,FC Metz,5 , 3
2,FC Nancy,Olympique de Marseille,4 , 0
2,AS Saint-Etienne,Toulouse FC,3 , 0
2,Girondins de Bordeaux,AS Red Star 93,2 , 1
2,RC Paris,OGC Nice,1 , 2
2,FC Sète 34,CO Roubaix-Tourcoing,3 , 3
2,RC Strasbourg,FC Sochaux-Montbéliard,0 , 1
2,Stade Rennais FC,Stade de Reims,1 , 1
3,AS Red Star 93,FC Nancy,0 , 4
3,Olympique de Marseille,LOSC Lille,2 , 3
3,OGC Nice,RC Strasbourg,5 , 1
3,FC Metz,RC Paris,1 , 4
3,CO Roubaix-Tourcoing,RC Lens,1 , 0
3,Stade de Reims,Girondins de Bordeaux,0 , 2
3,Toulouse FC,FC Sète 34,3 , 1
3,FC Sochaux-Montbéliard,Stade Rennais FC,2 , 1
3,SO Montpellier,AS Saint-Etienne,1 , 1
4,FC Nancy,LOSC Lille,0 , 1
4,Girondins de Bordeaux,SO Montpellier,7 , 0
4,Toulouse FC,FC Metz,8 , 2
4,RC Lens,FC Sochaux-Montbéliard,1 , 2
4,CO Roubaix-Tourcoing,AS Saint-Etienne,2 , 0
4,FC Sète 34,OGC Nice,1 , 0
4,RC Paris,Stade de Reims,2 , 4
4,RC Strasbourg,AS Red Star 93,3 , 1
4,Stade Rennais FC,Olympique de Marseille,1 , 1
5,LOSC Lille,Girondins de Bordeaux,4 , 2
5,OGC Nice,Toulouse FC,0 , 5
5,FC Sochaux-Montbéliard,FC Sète 34,8 , 1
5,FC Metz,CO Roubaix-Tourcoing,2 , 2
5,Stade de Reims,RC Lens,5 , 0
5,Olympique de Marseille,RC Strasbourg,2 , 2
5,AS Red Star 93,RC Paris,2 , 1
5,SO Montpellier,Stade Rennais FC,5 , 6
5,AS Saint-Etienne,FC Nancy,3 , 5
6,Stade Rennais FC,LOSC Lille,0 , 3
6,Toulouse FC,FC Sochaux-Montbéliard,0 , 0
6,Girondins de Bordeaux,FC Nancy,5 , 0
6,CO Roubaix-Tourcoing,OGC Nice,1 , 0
6,RC Strasbourg,SO Montpellier,2 , 1
6,RC Paris,Olympique de Marseille,5 , 0
