day,home_team,away_team,home_score,away_score
1,Olympique de Marseille,AS Monaco FC,3 , 1
1,Havre AC,Stade Brestois 29,1 , 2
1,Girondins de Bordeaux,FC Metz,1 , 0
1,FC Nantes,LOSC Lille,1 , 0
1,Stade Rennais FC,RC Paris,1 , 0
1,Paris Saint-Germain,Stade Lavallois,1 , 0
1,FC Sochaux-Montbéliard,AS Saint-Etienne,3 , 3
1,OGC Nice,SC Toulon,2 , 2
1,RC Lens,Toulouse FC,1 , 1
1,AS Nancy-Lorraine,AJ Auxerre,1 , 1
2,AJ Auxerre,Paris Saint-Germain,1 , 2
2,Stade Brestois 29,Olympique de Marseille,0 , 0
2,OGC Nice,Stade Rennais FC,1 , 0
2,Toulouse FC,AS Monaco FC,2 , 1
2,SC Toulon,FC Nantes,1 , 1
2,LOSC Lille,Girondins de Bordeaux,0 , 0
2,FC Metz,FC Sochaux-Montbéliard,5 , 1
2,AS Saint-Etienne,AS Nancy-Lorraine,0 , 0
2,RC Paris,Havre AC,2 , 1
2,Stade Lavallois,RC Lens,1 , 1
3,AS Nancy-Lorraine,Stade Brestois 29,0 , 4
3,Olympique de Marseille,Toulouse FC,2 , 1
3,Girondins de Bordeaux,RC Paris,2 , 0
3,Paris Saint-Germain,FC Metz,0 , 0
3,FC Nantes,OGC Nice,1 , 0
3,Stade Rennais FC,SC Toulon,2 , 0
3,RC Lens,AJ Auxerre,1 , 1
3,FC Sochaux-Montbéliard,LOSC Lille,1 , 0
3,Havre AC,AS Saint-Etienne,1 , 0
3,AS Monaco FC,Stade Lavallois,0 , 0
4,RC Paris,Olympique de Marseille,0 , 1
4,FC Nantes,AS Nancy-Lorraine,1 , 0
4,OGC Nice,Girondins de Bordeaux,0 , 0
4,FC Metz,Havre AC,3 , 0
4,Stade Brestois 29,RC Lens,1 , 3
4,AS Saint-Etienne,Paris Saint-Germain,1 , 0
4,Stade Lavallois,Toulouse FC,0 , 0
4,LOSC Lille,Stade Rennais FC,3 , 0
4,SC Toulon,FC Sochaux-Montbéliard,0 , 0
4,AJ Auxerre,AS Monaco FC,1 , 1
5,Olympique de Marseille,Stade Lavallois,3 , 0
5,Stade Rennais FC,FC Nantes,1 , 3
5,Girondins de Bordeaux,SC Toulon,2 , 1
5,RC Lens,AS Saint-Etienne,2 , 0
5,Paris Saint-Germain,Stade Brestois 29,1 , 0
5,Toulouse FC,AJ Auxerre,2 , 0
5,AS Monaco FC,FC Metz,2 , 1
5,FC Sochaux-Montbéliard,OGC Nice,0 , 0
5,Havre AC,LOSC Lille,1 , 1
5,AS Nancy-Lorraine,RC Paris,2 , 1
6,FC Nantes,Girondins de Bordeaux,3 , 0
6,Stade Rennais FC,Olympique de Marseille,0 , 0
6,OGC Nice,Paris Saint-Germain,0 , 2
6,FC Metz,RC Lens,2 , 0
6,Stade Brestois 29,AS Monaco FC,1 , 0
6,AS Saint-Etienne,Toulouse FC,0 , 0
6,RC Paris,FC Sochaux-Montbéliard,0 , 2
6,LOSC Lille,AS Nancy-Lorraine,4 , 3
6,SC Toulon,Havre AC,0 , 0
6,AJ Auxerre,Stade Lavallois,1 , 1
7,Olympique de Marseille,AJ Auxerre,1 , 1
7,FC Sochaux-Montbéliard,FC Nantes,3 , 1
7,Girondins de Bordeaux,Stade Rennais FC,4 , 1
7,Paris Saint-Germain,LOSC Lille,1 , 1
7,Toulouse FC,Stade Brestois 29,5 , 0
7,Stade Lavallois,FC Metz,1 , 1
7,RC Lens,RC Paris,0 , 1
7,AS Nancy-Lorraine,SC Toulon,3 , 0
7,Havre AC,OGC Nice,3 , 0
7,AS Monaco FC,AS Saint-Etienne,0 , 0
8,FC Metz,Olympique de Marseille,1 , 1
8,FC Nantes,Havre AC,0 , 0
8,Girondins de Bordeaux,RC Lens,0 , 0
8,SC Toulon,Paris Saint-Germain,1 , 1
8,LOSC Lille,Toulouse FC,1 , 0
8,Stade Rennais FC,FC Sochaux-Montbéliard,1 , 0
8,Stade Brestois 29,AJ Auxerre,0 , 0
8,AS Saint-Etienne,Stade Lavallois,0 , 0
8,OGC Nice,AS Nancy-Lorraine,1 , 0
8,RC Paris,AS Monaco FC,1 , 1
9,Toulouse FC,OGC Nice,2 , 0
9,Olympique de Marseille,SC Toulon,3 , 0
