start	short_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2014	Caen	0	85	60	123.69007	18.02776	0	0	0	0	0	0	0
2014	Caen	0	81.8	35.6	51.64865	23.20776	0	0	0	0	0	0	0
2014	Caen	0	95.9	78.2	171.72772	28.49649	0	0	0	0	0	0	0
2014	Caen	0	80.8	57.9	112.36512	20.76174	0	1	1	0	0	0	0
2014	Caen	0	85.6	66.1	138.19023	21.60023	0	0	0	0	0	0	0
2014	Caen	0	65.6	38.6	71.66504	36.23976	0	0	0	0	0	0	0
2014	Caen	0	72.8	68.2	123.78718	32.72736	0	0	0	0	0	0	0
2014	Caen	0	79.8	27.7	42.17122	30.0887	0	1	0	0	0	0	0
2014	Caen	0	85.7	23.5	28.3523	30.11212	0	0	0	0	0	0	0
2014	Caen	0	93.3	31.1	19.51928	20.05243	0	0	0	0	0	0	0
2014	Caen	0	91.2	46.8	70.01689	9.36376	0	0	0	0	0	0	0
2014	Caen	0	92.3	37.4	31.42957	14.76652	0	1	0	0	0	0	0
2014	Caen	0	85.2	32.5	40.22168	22.91921	0	0	0	0	0	0	0
2014	Caen	0	96.5	31.9	10.94422	18.43529	0	0	0	0	0	0	0
2014	Caen	0	92	44.6	55.98065	9.65194	1	1	1	0	0	0	0
2014	Caen	0	74.5	28	49.21418	33.67863	0	0	0	0	0	0	0
2014	Caen	0	94.1	49.3	83.23383	5.94138	1	1	1	0	0	0	0
2014	Caen	0	94.5	40.7	30.59998	10.80463	1	1	1	0	0	0	0
2014	Caen	0	83.2	72.3	143.00697	27.92006	0	0	0	0	0	0	0
2014	Caen	0	95.2	47	57.99462	5.66039	1	1	1	0	0	0	0
2014	Caen	0	77.9	60.3	114.9885	24.38237	0	0	0	0	0	0	0
2014	Caen	0	90.7	58.7	133.09085	12.73499	0	1	1	0	0	0	0
2014	Caen	0	93.8	49.7	87.22978	6.20725	0	1	0	0	0	0	1
2014	Caen	1	87.1	34.6	39.95164	20.08905	0	0	0	0	0	0	0
2014	Caen	0	77.9	64	122.35361	26.16123	0	1	0	0	0	0	0
2014	Caen	1	92.8	74.6	163.68615	25.63201	0	0	0	0	0	0	0
2014	Caen	0	83.7	42.7	65.87465	17.86001	0	0	0	0	0	0	0
2014	Caen	0	81.1	34	49.75005	24.76308	0	0	0	0	0	0	0
2014	Caen	1	94.3	51.8	107.52557	5.97746	1	1	0	0	0	0	0
2014	Caen	0	94.2	71.5	164.90284	22.26859	0	0	0	0	0	0	0
2014	Caen	0	85.7	72.3	147.32975	26.49113	0	0	0	0	0	0	0
2014	Caen	0	86.2	53.4	103.8407	14.21267	0	1	0	0	0	0	0
2014	Caen	0	79.7	24.7	38.74257	32.43732	0	0	0	0	0	0	0
2014	Caen	0	74.6	54	98.94946	25.71303	0	0	0	0	0	0	0
2014	Caen	1	96	66	165.96376	16.49242	0	0	0	0	0	0	0
2014	Caen	0	89.7	53.4	108.26791	10.84666	0	0	0	0	0	0	0
2014	Caen	0	83.9	32	41.81086	24.14974	0	1	1	0	0	0	0
2014	Caen	1	86	46.2	74.81416	14.50655	0	0	0	0	0	0	0
2014	Caen	0	80.6	34.8	51.92112	24.64549	0	0	0	0	0	0	0
2014	Caen	0	80.7	36.6	55.22773	23.49574	0	1	0	0	0	0	0
2014	Caen	0	87.8	53.1	104.25704	12.58769	1	1	0	0	0	0	0
2014	Caen	0	76.3	64.1	120.74997	27.57716	0	0	0	0	0	0	0
2014	Caen	0	76.6	76.9	138.98037	35.65347	0	0	0	0	0	0	0
2014	Caen	1	85.8	75.8	151.17216	29.44962	0	0	0	0	0	0	0
2014	Caen	1	89.8	54	111.41297	10.95628	1	1	0	0	0	0	0
2014	Caen	0	75.6	44.8	77.9694	24.94795	0	0	0	0	0	0	0
2014	Caen	1	77.7	69	130.43159	29.29659	0	0	0	0	0	0	0
2014	Caen	0	89.7	38.2	41.1171	15.66301	0	0	0	0	0	1	0
2014	Caen	0	88.4	41.7	54.41563	14.26359	1	1	1	0	0	0	0
2014	Caen	0	71.3	73.4	129.19143	37.03039	0	1	0	0	0	0	0
2014	Caen	0	91.6	41	43.02507	12.31097	0	0	0	0	0	0	0
2014	Caen	1	95.3	52.8	120.78415	5.47083	0	1	0	0	0	0	0
2014	Caen	0	92	54.4	118.81079	9.13017	1	1	0	0	0	0	0
2014	Caen	0	77.2	30.1	48.88532	30.26301	0	1	1	0	0	0	0
2014	Caen	0	81.7	75	143.79587	30.98209	0	0	0	0	0	0	0
2014	Caen	0	89.4	40.6	48.43363	14.16757	0	0	0	0	0	0	0
2014	Caen	1	95.2	55.7	139.89909	7.45185	1	1	1	0	0	0	0
2014	Caen	0	73.2	67.7	123.44268	32.11744	0	1	1	0	0	0	0
2014	Caen	0	92.4	44	51.70984	9.68297	1	1	1	0	0	0	0
2014	Caen	0	92.2	71.7	160.22918	23.05927	0	0	0	0	1	0	0
2014	Caen	0	78.5	39.6	64.18597	23.88326	0	0	0	0	0	0	0
2014	Caen	0	92.3	66.4	154.84937	18.11767	0	0	0	0	0	0	0
2014	Caen	0	95.9	59.4	156.4346	10.25524	1	1	1	0	0	0	0
2014	Caen	0	95.4	55	137.38594	6.79412	0	1	0	0	0	0	0
2014	Caen	0	76.1	27.9	47.24087	32.5518	0	0	0	1	0	0	0
2014	Caen	0	73.6	29.9	52.71567	33.18087	0	0	0	0	0	0	0
2014	Caen	0	77.5	62.7	119.44231	25.8368	0	1	0	0	0	0	0
2014	Caen	0	72.9	42.1	73.74791	28.228	0	0	0	0	0	0	0
2014	Caen	0	79.1	64.2	124.1932	25.26757	0	0	0	0	0	0	0
2014	Caen	0	91.7	54	115.73071	9.21358	1	1	1	0	0	0	0
2014	Caen	0	88.5	33.1	34.23424	20.44162	0	1	0	0	0	0	0
2014	Caen	0	77.2	35.2	57.01148	27.18235	0	1	0	0	0	0	0
2014	Caen	0	89.8	41.3	49.53777	13.40634	1	1	1	0	0	0	0
2014	Caen	0	90.8	50.6	93.7314	9.21954	1	1	1	0	0	0	0
2014	Caen	0	95.5	59.6	154.88517	10.60236	0	1	1	0	0	0	0
2014	Caen	0	75.8	46.2	81.07601	24.49653	0	0	0	0	0	0	0
2014	Caen	0	75.9	78.3	139.58261	37.17123	0	0	0	0	0	0	0
2014	Caen	1	87.7	33.7	37.03825	20.42009	0	1	0	0	0	0	0
2014	Caen	0	95.7	40.6	24.58157	10.33683	1	1	0	0	0	0	0
2014	Caen	0	76.1	53.8	99.03417	24.20021	0	1	0	0	0	0	0
2014	Caen	0	84	48.9	86.0671	16.03777	0	0	0	0	0	0	0
2014	Caen	0	92	51.5	100.61966	8.13941	1	0	0	0	0	0	1
2014	Caen	0	94	54	123.69007	7.2111	1	1	0	0	0	0	0
2014	Caen	0	76.1	41.5	70.42214	25.36651	0	1	0	0	0	0	0
2014	Caen	0	76.6	74.8	136.66373	34.09692	0	0	0	0	0	0	0
2014	Caen	0	81.2	71.2	138.43363	28.33514	0	0	0	0	0	0	0
2014	Caen	0	73.4	49.5	88.92314	26.6047	0	0	0	0	0	0	0
2014	Caen	0	80	72.9	138.86726	30.40411	0	1	0	0	0	0	0
2014	Caen	0	92.6	55.5	126.62133	9.22009	0	1	0	0	0	0	0
2014	Caen	0	94.2	41.9	35.60453	9.96243	0	1	0	0	0	0	0
2014	Caen	0	89.4	45.6	67.45694	11.47693	1	1	0	0	0	0	0
2014	Caen	0	85.5	72.1	146.73078	26.43218	0	0	0	0	0	0	0
2014	Caen	1	90.4	34	30.96376	18.65905	0	0	0	0	0	0	0
2014	Caen	1	82.3	52.9	99.30477	17.936	0	1	0	0	0	0	0
2014	Caen	1	83.4	81.4	152.13627	35.51788	0	1	1	0	0	0	0
2014	Caen	0	85.9	47.1	78.37783	14.39514	0	0	0	0	0	0	0
2014	Caen	0	61.8	92.3	137.91565	56.99588	0	0	0	0	0	0	0
2014	Caen	0	85.6	54	105.52411	14.94523	1	1	0	0	0	0	0
2014	Caen	0	74.9	36.7	62.08176	28.40599	0	0	0	0	0	0	0
2014	Caen	0	96	66.6	166.45206	17.07513	0	0	0	0	0	0	0
2014	Caen	1	88.5	46.6	73.52957	11.99208	0	0	0	0	0	0	0
2014	Caen	1	68.7	9.1	37.42615	51.50243	0	0	0	0	0	0	0
2014	Caen	0	91	57.3	129.04589	11.58836	1	1	1	0	0	0	0
2014	Caen	0	97.5	48	51.34019	3.20156	0	1	0	0	0	0	0
2014	Caen	0	91.4	56.1	125.34817	10.54372	0	0	0	0	0	0	0
2014	Caen	0	88.2	64.4	140.66729	18.6172	0	0	0	0	0	0	0
2014	Caen	0	86.3	35	42.40649	20.31477	0	0	0	0	0	0	0
2014	Caen	0	75.4	23.7	43.0871	36.0118	0	0	0	0	0	0	0
2014	Caen	0	78.1	45	77.13921	22.46353	0	1	0	0	0	0	0
2014	Caen	0	89.2	40.6	48.96465	14.31782	0	1	0	0	0	0	1
2014	Caen	0	88.2	65.6	142.89577	19.56016	0	0	0	0	0	0	0
2014	Caen	0	95.2	47.7	64.39781	5.32259	0	1	0	0	0	0	0
2014	Caen	0	89.5	61.2	136.84761	15.3522	0	1	0	0	0	0	0
2014	Caen	1	75.5	45	78.46538	25.005	0	0	0	0	0	0	0
2014	Caen	0	88.5	67.8	147.13481	21.19174	0	0	0	0	0	0	0
2014	Caen	0	93	58.3	139.8566	10.85772	1	1	0	0	0	0	0
2014	Caen	0	81	71.4	138.39971	28.61748	0	0	0	0	0	0	0
2014	Caen	0	95.6	52.6	120.57923	5.11077	1	1	1	0	0	0	0
2014	Caen	0	94.2	72.6	165.60641	23.33238	0	0	0	0	0	0	0
2014	Caen	0	81.8	31.3	44.22368	26.09464	0	0	0	0	0	0	0
2014	Caen	0	86.3	37.5	47.6224	18.54562	0	1	0	0	0	0	0
2014	Caen	1	87.3	61.6	132.40813	17.20029	0	0	0	0	0	1	1
2014	Caen	0	89.3	60	133.0632	14.64548	0	0	0	0	0	0	0
2014	Caen	0	86.6	42.9	62.08309	15.16476	1	1	0	0	0	0	0
2014	Caen	0	90.6	33.2	29.22805	19.25097	0	1	0	0	0	0	0
2014	Caen	0	78.5	69.1	131.61699	28.75865	0	0	0	0	0	0	1
2014	Caen	0	74.9	38.4	65.19591	27.65086	0	0	0	0	0	0	0
2014	Caen	0	87	47.4	78.69007	13.25745	0	0	0	0	0	0	0
2014	Caen	0	87.2	53.2	104.03624	13.19394	0	1	0	0	0	0	0
2014	Caen	0	87.9	54.2	109.14227	12.8082	1	1	0	0	0	0	0
2014	Caen	0	78.5	26.6	42.5769	31.77751	0	0	0	0	0	0	0
2014	Caen	0	71.4	64.7	117.20253	32.15665	0	0	0	0	0	0	0
2014	Caen	0	76.9	68.8	129.14052	29.78338	0	0	0	0	0	0	0
2014	Caen	0	97.1	55.8	153.43495	6.4846	1	1	1	0	0	0	0
2014	Caen	0	80.8	63.7	125.50944	23.58665	0	0	0	0	0	0	0
2014	Caen	0	70.8	66.1	118.87102	33.34441	0	0	0	0	0	0	0
2014	Caen	0	74.1	70.7	128.63282	33.15569	0	0	0	0	0	0	0
2014	Caen	0	92.2	50.9	96.58194	7.85175	1	1	1	0	0	0	0
2014	Caen	0	86.6	75.3	152.09232	28.62953	0	0	0	0	0	0	0
2014	Caen	0	87.6	56.6	118.0245	14.04706	0	1	1	0	0	0	1
2014	Caen	0	92.5	49.1	83.15723	7.55381	1	1	1	0	0	0	0
2014	Caen	0	90.7	52.3	103.89119	9.58019	1	1	1	0	0	0	0
2014	Caen	0	76.1	32.4	53.63201	29.68114	0	0	0	0	0	0	0
2014	Caen	0	86.1	61	128.35693	17.72597	0	1	0	0	0	0	0
2014	Caen	0	86	26.8	31.10881	27.09686	0	0	0	0	0	0	0
2014	Caen	0	90	48.7	82.59309	10.08415	1	1	1	0	0	0	0
2014	Caen	0	89.9	29.9	26.67896	22.49489	0	0	0	0	0	0	0
2014	Caen	0	71	42	74.57784	30.08322	0	0	0	0	0	0	0
2014	Caen	0	71.7	58.3	106.34569	29.49203	0	0	0	0	0	0	0
2014	Caen	0	87.3	54.2	108.2995	13.37647	0	1	1	0	0	0	0
2014	Caen	0	83.6	64.7	131.87119	22.02385	0	1	0	0	0	0	0
2014	Caen	0	74.5	29.5	51.20345	32.7185	0	0	0	0	0	0	0
2014	Caen	0	72.2	43.9	77.62404	28.46138	0	0	0	0	0	0	0
2014	Caen	0	91.1	53.1	109.20397	9.42444	0	1	0	0	0	0	0
2014	Caen	1	79.3	72	136.74383	30.20745	0	0	0	0	0	0	0
2014	Caen	0	75.2	54.4	100.06069	25.1873	0	0	0	0	0	0	0
2014	Caen	0	78.7	48.7	86.50741	21.33963	0	0	0	0	0	0	0
2014	Caen	0	94	45.8	55.00798	7.32393	1	1	1	0	0	0	0
2014	Caen	0	83.6	65.8	133.9325	22.77279	0	0	0	0	0	0	0
2014	Caen	0	98.3	71.7	175.52054	21.76649	0	0	0	0	0	0	0
2014	Caen	0	95.2	71.1	167.184	21.63909	0	0	0	0	0	0	0
2014	Caen	0	89.8	39	42.83892	15.00133	1	1	0	0	0	0	0
2014	Caen	0	85.8	74.1	149.49291	27.97231	0	0	0	0	0	0	0
2014	Caen	0	91.4	53.9	114.39374	9.44299	1	1	0	0	0	0	0
2014	Caen	0	95	71.3	166.78947	21.87899	0	0	0	0	0	0	0
2014	Caen	0	70.5	51.1	92.13546	29.5205	0	1	1	0	0	0	0
2014	Caen	0	88.4	69.5	149.25278	22.68942	0	1	0	0	0	0	0
2014	Caen	0	92.3	54.4	119.74488	8.86848	1	1	1	0	0	0	0
2014	Caen	0	90.3	42	50.48616	12.57338	0	1	1	0	0	0	0
2014	Caen	0	97	31.5	9.21103	18.74166	0	1	0	0	0	0	0
2014	Caen	0	91.6	59.6	138.81407	12.75617	0	1	0	0	0	0	0
2014	Caen	0	82.3	30.9	42.82132	26.04035	0	0	0	0	0	0	1
2014	Caen	0	89.9	40.2	45.86369	14.07302	0	1	0	0	0	0	0
2014	Caen	0	77.2	60.8	115.34618	25.22856	0	0	0	0	0	0	0
2014	Caen	1	85.9	52	98.0732	14.24114	0	0	0	0	0	0	0
2014	Caen	0	71.5	53.2	96.40638	28.67909	0	0	0	0	0	0	0
2014	Caen	1	77	35.6	57.94985	27.13595	0	0	0	0	0	0	0
2014	Caen	0	77.8	38.8	63.22885	24.86524	0	0	0	0	0	0	0
2014	Caen	0	74.6	40.6	69.69156	27.08357	0	0	0	0	0	0	0
2014	Caen	0	89.7	50.1	90.55625	10.30049	1	1	1	0	0	0	0
2014	Caen	0	73.4	35.7	61.73779	30.20017	0	0	0	0	0	0	0
2014	Caen	0	92.4	50.7	95.2624	7.63217	1	1	0	0	0	0	0
2014	Caen	0	95.1	54	129.22567	6.32535	1	1	1	0	0	0	0
2014	Caen	0	92.3	53.9	116.86192	8.63134	1	1	1	0	0	0	0
2014	Caen	0	72.4	46.2	82.16074	27.86037	0	1	0	0	0	0	0
2014	Caen	0	70.5	31.2	57.49112	34.98128	0	0	0	0	0	0	0
2014	Caen	0	91.2	45.8	64.48613	9.7509	0	1	1	0	0	0	0
2014	Caen	0	91.3	54.2	115.76933	9.66075	0	1	0	0	0	0	0
2014	Caen	0	95.7	66.9	165.72469	17.43846	0	0	0	0	0	0	0
2014	Caen	0	79.7	71.2	136.24236	29.35183	0	0	0	0	0	0	0
2014	Caen	0	93	44.8	53.39293	8.72009	1	1	1	0	0	0	0
2014	Caen	0	75	27.2	47.63518	33.83548	0	0	0	0	0	0	0
2014	Caen	0	81.1	51.8	95.44033	18.98552	0	1	0	0	0	0	0
2014	Caen	0	92.7	34	24.52484	17.58664	0	0	0	0	0	0	0
2014	Caen	0	75.8	70.9	130.81508	31.97577	0	0	0	0	0	0	0
2014	Caen	0	85.1	74.2	148.37929	28.41918	0	0	0	0	0	0	0
2014	Caen	0	74.1	36.1	61.77845	29.39422	0	0	0	0	0	0	0
2014	Caen	0	89	65.5	144.63754	19.00658	0	1	0	0	0	0	0
2014	Caen	0	81.4	49.8	89.38394	18.60108	0	0	0	0	0	0	1
2014	Caen	0	84	74	146.30993	28.84441	0	0	0	0	0	0	1
2014	Caen	1	91.9	48.8	81.57303	8.18841	1	1	1	0	0	0	0
2014	Caen	0	77	49.6	89.00365	23.00348	0	0	0	0	0	0	0
2014	Caen	0	88.7	71.5	152.27442	24.28868	0	0	0	0	0	0	0
2014	Caen	0	78.4	53.7	99.72022	21.91461	0	0	0	0	0	0	0
2014	Caen	1	94.9	54.8	133.2643	7.00357	1	1	0	0	0	0	0
2014	Caen	0	72.2	52.8	95.7514	27.94065	0	1	0	0	0	0	0
2014	Caen	0	78.3	38	61.05761	24.79698	0	0	0	0	0	0	0
2014	Caen	0	88.2	54.6	111.29735	12.66491	1	1	1	0	0	0	0
2014	Caen	0	77.4	27	44.49742	32.24531	0	1	0	0	0	0	0
2014	Caen	0	92.8	76.6	164.85429	27.55721	0	0	0	0	0	0	1
2014	Caen	0	88.6	60	131.25701	15.16443	0	0	0	0	0	0	1
2014	Caen	0	78.6	69.3	132.04633	28.81753	0	0	0	0	0	0	1
2014	Caen	0	78.1	73.7	137.2605	32.26918	0	0	0	0	0	0	0
2014	Caen	0	72.7	48.2	86.22772	27.35928	0	1	1	0	0	0	0
2014	Caen	0	78.6	70.7	134.04743	29.77331	0	1	1	0	0	0	0
2014	Caen	0	93.1	26.7	16.49599	24.30021	0	1	0	0	0	0	0
2014	Caen	0	75.8	67.6	126.02737	29.92324	0	1	1	0	0	0	0
2014	Caen	0	88.3	64.1	140.31455	18.32212	0	1	0	0	0	0	0
2014	Caen	0	78.1	70.1	132.54597	29.72575	0	0	0	0	0	0	0
2014	Caen	0	71.9	40.1	70.59197	29.79295	0	0	0	0	0	0	0
2014	Caen	0	81.5	35.8	52.49133	23.32145	0	0	0	0	0	0	0
2014	Caen	0	92	37.9	33.47096	14.50552	0	1	0	0	0	0	0
2014	Caen	0	84.6	33.6	43.19884	22.49711	0	0	0	0	1	0	0
2014	Caen	0	81.6	62.1	123.32927	22.02203	0	1	1	0	0	0	0
2014	Caen	0	72.6	55.2	100.74586	27.88907	0	0	0	0	0	0	0
2014	Caen	0	93.6	44.3	48.31094	8.5703	1	1	0	0	0	0	0
2014	Caen	0	75	43.4	75.21132	25.85653	0	0	0	0	0	0	0
2014	Caen	1	97.3	70.5	172.49691	20.67704	0	0	0	0	0	1	0
2014	Caen	0	92	55	122.00538	9.43398	0	1	0	0	0	0	0
2014	Caen	0	75.2	25.4	45.23197	34.93136	0	1	0	0	0	0	0
2014	Caen	0	77.4	52.6	96.5627	22.74907	0	0	0	0	0	0	0
2014	Caen	0	91	62.5	144.24611	15.40292	0	1	0	0	0	0	0
2014	Caen	0	70.2	49.1	88.27012	29.81359	0	1	1	0	1	0	0
2014	Caen	0	81.3	48.2	84.50184	18.78643	0	0	0	0	0	0	1
2014	Caen	0	95.2	34	16.69924	16.70449	0	0	0	0	0	0	0
2014	Caen	0	81.5	69.8	136.94402	27.09779	0	0	0	0	0	0	0
2014	Caen	0	94.9	42.5	34.2157	9.06973	1	1	0	0	0	0	0
2014	Caen	0	85.5	60.9	126.93307	18.14001	0	1	1	0	0	0	0
2014	Caen	0	70.5	55.8	101.12306	30.06476	0	0	0	0	0	0	0
2014	Caen	0	73.4	42.6	74.45367	27.61014	0	0	0	0	0	0	0
2014	Caen	0	77.3	64.8	123.10364	27.09852	0	0	0	0	0	0	0
2014	Caen	0	88.6	62.1	136.70618	16.62438	0	0	0	0	0	0	0
2014	Caen	0	82.2	75.8	145.39733	31.34454	0	0	0	0	0	0	0
2014	Caen	0	89.8	68.8	151.51781	21.38878	0	0	0	0	0	0	0
2014	Caen	0	90	49	84.28941	10.04988	1	1	0	0	0	0	0
2014	Caen	0	80.4	61.4	120.18368	22.67421	0	1	0	0	0	0	0
2014	Caen	0	85.6	64.1	134.39691	20.15366	0	0	0	0	0	0	0
2014	Caen	0	86.3	54.7	108.93534	14.48378	0	0	0	0	0	0	0
2014	Caen	0	85.4	25.8	31.10282	28.26305	0	0	0	0	0	0	0
2014	Caen	0	84.4	70.4	142.59464	25.68112	0	0	0	0	0	0	0
2014	Caen	0	84.5	36.7	49.36828	20.42401	0	0	0	0	0	0	0
2014	Caen	1	84	46.4	77.31962	16.4	0	0	0	0	0	0	0
2014	Caen	1	96.9	54.4	144.83356	5.38238	0	0	0	0	0	0	0
2014	Caen	0	72.9	51.3	92.7464	27.13116	0	0	0	0	0	0	0
2014	Caen	0	92.7	35.7	27.04383	16.05553	0	1	0	0	0	0	0
2014	Caen	0	77.1	64.4	122.16254	27.05125	0	0	0	0	0	0	0
2014	Caen	0	69.5	58.5	105.57254	31.66228	0	1	1	0	0	0	0
2014	Caen	0	98.8	58.8	172.23483	8.88144	0	1	0	0	0	0	0
2014	Caen	0	79.4	36.1	55.9902	24.85096	0	1	1	0	0	0	0
2014	Caen	0	89.8	74.4	157.31347	26.44617	0	1	1	0	0	0	0
2014	Caen	0	77.3	51.2	93.02604	22.7317	0	0	0	0	0	0	0
2014	Caen	0	84.4	42.8	65.22486	17.18139	0	1	0	0	0	0	1
2014	Caen	0	89	56.5	120.57923	12.77693	0	0	0	0	0	0	0
2014	Caen	0	76.1	87.4	147.4199	44.38434	0	0	0	0	0	0	0
2014	Caen	0	89	34.9	36.07247	18.68181	0	0	0	0	0	0	0
2014	Caen	0	91.7	47.5	73.23745	8.66833	1	1	1	0	0	0	0
2014	Caen	0	89.8	32.1	29.67589	20.60218	0	0	0	0	0	0	1
2014	Caen	0	81	57.9	112.57703	20.57693	0	0	0	0	0	0	0
2014	Caen	0	78.1	15	32.0348	41.28692	0	0	0	0	0	0	0
2014	Caen	0	80.4	62.9	123.35144	23.46423	0	0	0	0	0	0	0
2014	Caen	0	80.5	28.3	41.94342	29.1743	0	0	0	0	0	0	0
2014	Caen	0	79	76.3	141.39337	33.65546	0	0	0	0	0	0	0
2014	Caen	0	92.5	29.3	19.91641	22.01681	0	0	0	0	0	0	0
2014	Caen	0	73.1	48.7	87.23321	26.93139	0	0	0	0	0	0	0
2014	Caen	0	68.2	26.4	53.41947	39.60051	0	0	0	0	0	0	1
2014	Caen	0	88.2	50.9	94.36157	11.83427	1	1	0	0	0	0	0
2014	Caen	0	72.1	69.9	125.49881	34.26981	0	0	0	0	0	0	0
2014	Caen	0	79.7	68	131.56339	27.13098	0	0	0	0	0	0	0
2014	Caen	0	89.4	50.4	92.16108	10.60754	1	1	1	0	0	0	0
2014	Caen	0	78.8	37.3	59.076	24.71295	0	0	0	0	0	0	0
2014	Caen	0	77.1	46.2	80.57826	23.21314	0	0	0	0	0	0	0
2014	Caen	0	82.3	26.9	37.46055	29.10155	0	0	0	0	0	0	0
2014	Caen	0	77.9	30.9	49.16467	29.20993	0	0	0	0	0	0	0
2014	Caen	0	85.1	32.5	40.41202	22.98391	0	0	0	0	0	0	0
2014	Caen	0	93.6	34.7	22.69959	16.58463	1	1	0	0	0	0	0
2014	Caen	0	91.5	57.9	132.90475	11.60431	1	1	0	0	0	0	0
2014	Caen	1	89.7	53.4	108.26791	10.84666	0	1	0	0	0	0	0
2014	Caen	1	90.5	54.4	114.85159	10.46948	0	0	0	0	0	0	0
2014	Caen	0	77.9	36.9	59.34223	25.69085	0	0	0	0	0	0	0
2014	Caen	0	86.1	82.9	157.09631	35.71582	0	0	0	0	0	0	0
2014	Caen	1	90.3	43.5	56.17384	11.67647	1	1	0	0	0	0	0
2014	Caen	0	81.3	49.9	89.69361	18.70027	0	0	0	0	0	0	0
2014	Caen	0	71.5	36.3	64.32632	31.62183	0	0	0	0	0	0	0
2014	Caen	0	88.6	40.9	51.40154	14.58664	0	1	1	0	0	0	0
2014	Caen	0	78.1	37.1	59.50017	25.41692	0	0	0	0	0	0	0
2014	Caen	0	80.1	78.7	145.26334	34.9242	0	0	0	0	0	0	0
2014	Caen	0	78.2	67.6	128.91531	28.01785	0	0	0	0	0	0	0
2014	Caen	0	84.3	72.5	145.09352	27.43611	0	0	0	0	0	0	0
2014	Caen	0	71.2	50.4	90.79572	28.80278	0	0	0	0	0	0	0
2014	Caen	0	84.8	74.8	148.49573	29.08745	0	0	0	0	0	0	0
2014	Caen	0	96	57.1	150.60395	8.14923	0	0	0	0	0	0	0
2014	Caen	0	82.1	45	74.39338	18.58521	0	0	0	0	0	0	0
2014	Caen	0	74.9	64.5	120.01456	28.98724	0	0	0	0	0	0	0
2014	Caen	0	67.4	55.3	99.23417	33.02802	0	0	0	0	0	0	0
2014	Caen	0	85.5	29.9	35.80642	24.78427	0	0	0	0	0	0	0
2014	Caen	0	96.2	63.5	164.27907	14.02462	0	1	1	0	0	0	0
2014	Caen	0	92.4	56	128.29016	9.68297	0	1	0	0	0	0	0
2014	Caen	0	89.7	44	59.77816	11.92015	0	1	0	0	0	0	0
2014	Caen	0	92.7	56.5	131.68222	9.77446	1	1	0	0	0	0	0
2014	Caen	1	84.5	39.3	55.38181	18.83454	0	0	0	0	0	0	0
2014	Caen	0	84.8	75.3	149.00295	29.51491	0	0	0	0	0	0	0
2014	Caen	0	90.4	60.2	136.7357	14.00714	0	1	0	0	0	0	0
2014	Caen	0	91.7	56.1	126.31365	10.30049	0	1	0	0	0	0	0
2014	Caen	0	92.3	63.7	150.66211	15.7156	0	1	0	0	0	0	0
2014	Evian	0	74.2	42.5	73.79098	26.86801	0	0	0	0	0	0	0
2014	Evian	0	74.6	44	76.7092	26.09904	0	1	1	0	0	0	0
2014	Evian	0	75.1	77.4	137.73672	37.02391	0	0	1	0	0	0	0
2014	Evian	0	73	61.7	113.42869	29.42601	0	1	0	0	0	0	0
2014	Evian	0	73.4	78.3	136.77362	38.83877	0	0	0	0	0	0	0
2014	Evian	0	86.5	37.7	47.663	18.26308	0	1	0	0	0	0	0
2014	Evian	0	76.1	54	99.50119	24.23242	0	1	0	0	0	0	0
2014	Evian	0	91.5	65	150.46122	17.24094	0	0	0	0	0	0	0
2014	Evian	0	90	27.9	24.34621	24.25716	0	0	0	0	0	0	0
2014	Evian	0	68.6	50.9	91.64179	31.4129	0	0	0	0	0	0	0
2014	Evian	0	64.1	41.8	77.13367	36.82458	0	1	0	0	0	0	0
2014	Evian	0	64.7	46.7	84.65926	35.45391	0	0	0	0	0	0	0
2014	Evian	0	83.9	52.8	99.86581	16.34166	1	1	0	0	0	0	0
2014	Evian	0	91.8	59.6	139.49715	12.62537	1	1	0	0	0	0	0
2014	Evian	0	80.8	36.4	54.68879	23.52871	0	0	0	0	0	0	0
2014	Evian	0	91.6	47.4	72.80146	8.79318	0	0	0	0	0	0	0
2014	Evian	0	70.2	76.7	131.85949	40.01162	0	0	0	0	0	0	0
2014	Evian	0	81.8	69.5	136.97493	26.67377	0	0	0	0	0	0	0
2014	Evian	0	72.3	68.8	124.16475	33.47731	0	0	0	0	0	0	0
2014	Evian	0	93.3	49.5	85.73211	6.71863	0	0	0	0	0	0	0
2014	Evian	0	92.6	60.4	144.56669	12.76401	1	1	0	0	0	0	0
2014	Evian	0	84.7	47.2	79.62926	15.5541	0	1	0	0	0	0	0
2014	Evian	1	88.4	52.1	100.26137	11.78855	1	1	0	0	0	0	0
2014	Evian	0	72.5	47.4	84.599	27.62264	0	0	0	0	0	0	0
2014	Evian	0	91	74.7	159.97965	26.28859	0	0	0	0	0	0	0
2014	Evian	0	76.6	41.5	70.03656	24.89598	0	1	0	0	0	0	0
2014	Evian	0	78.3	68	129.67547	28.19379	0	1	0	0	0	0	0
2014	Evian	1	95.4	45.8	47.60256	6.22896	1	1	0	0	0	0	0
2014	Evian	0	87.5	59.1	126.05462	15.46157	1	0	0	0	0	0	0
2014	Evian	0	85	67.8	139.87927	23.27746	0	0	0	0	0	0	0
