	start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed	predict
0	2015	12456	149	132	149	Angers	Cheikh	Ndoye	0	88.5	57.7	123.80489	13.8398	1	1	1	0	0	0	0	0.0469385977438
1	2015	12456	149	132	149	Angers	Billy	Ketkeophomphone	0	90.8	63.8	146.30993	16.58554	0	1	0	0	0	0	0	0.143484467178
2	2015	12456	149	132	149	Angers	Ismael	Traoré	0	91.5	55.8	124.30779	10.29029	0	0	0	0	0	0	1	0.310877494289
3	2015	12456	149	132	149	Angers	Abdoul	Camara	0	75.6	44.4	77.074	25.03438	0	1	0	0	0	0	0	0.0397749458537
4	2015	12456	149	132	149	Angers	Abdoul	Camara	0	77.1	60.9	115.45363	25.36178	0	1	1	0	0	0	0	0.0214423587147
5	2015	12456	149	132	149	Angers	Gilles	Sunu	0	89.6	62.6	140.46384	16.33769	0	0	0	0	0	0	0	0.147913454112
6	2015	12456	149	132	149	Angers	Diego	Gomez	0	69.2	59.9	107.81889	32.35197	0	0	0	0	0	0	0	0.012972258327
7	2015	12456	149	132	149	Angers	Slimane	Sissoko	0	74.5	57.1	105.55887	26.46998	0	0	0	0	0	0	0	0.032491829141
8	2015	12456	149	132	149	Angers	Abdoul	Camara	0	68.2	24.0	50.73022	41.07603	0	0	0	0	0	0	0	0.0031262069669
9	2015	12456	149	132	149	Angers	Slimane	Sissoko	0	87.2	48.5	83.31614	12.88759	1	1	0	0	0	0	0	0.0931567252253
10	2015	12456	149	132	149	Angers	Slimane	Sissoko	0	89.8	35.8	35.69006	17.48371	0	0	0	0	0	0	0	0.118570281603
11	2015	12456	149	132	149	Angers	Abdoul	Camara	0	77.0	71.4	132.93618	31.41592	0	1	1	0	0	0	0	0.00835986026148
12	2015	12456	149	132	149	Angers	Cheikh	Ndoye	0	87.9	51.5	97.06673	12.19262	0	1	0	0	0	0	0	0.246266211551
13	2015	12456	149	132	149	Angers	Thomas	Mangani	0	73.0	42.7	74.87065	27.96945	0	0	0	0	0	0	0	0.0252256165426
