start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	86.3	72.6	148.77597890075174	26.428204630659266	0	1	1	0	0	0	0
2015	10947	133	131	131	Lyon	Alexandre	Lacazette	0	90.5	43.0	53.615648184164115	11.800423721205947	0	1	0	0	0	0	0
2015	10947	133	131	131	Lyon	Rachid	Ghezzal	0	86.0	61.1	128.40939123185112	17.866449003649272	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Christophe	Jallet	0	90.5	45.4	64.16324577599842	10.555093557141026	1	1	1	0	0	0	0
2015	10947	133	131	131	Lyon	Corentin	Tolisso	0	80.0	69.5	134.27477570094075	27.932955446926844	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Alexandre	Lacazette	0	88.0	59.8	129.23736711340155	15.493224325491449	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Samuel	Umtiti	0	73.8	62.4	115.32737194540715	28.986203614823385	0	1	1	0	0	0	0
2015	10947	133	131	131	Lyon	Claudio	Beauvue	0	87.0	24.2	26.74243692461026	28.890136725187023	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Jordan	Ferri	0	80.3	46.4	79.64397375072998	20.02623279601034	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Sergi	Darder	0	84.4	31.5	40.139034826901536	24.199380157351133	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Sergi	Darder	0	74.3	50.3	90.66879195296866	25.701750913118744	0	1	0	0	0	0	0
2015	10947	133	131	131	Lyon	Rafael Pereira	da Silva	1	92.5	46.4	64.35899417569472	8.31925477431723	0	1	1	0	0	0	0
2015	10947	133	131	131	Lyon	Rafael Pereira	da Silva	0	70.6	47.2	84.5596679689945	29.533032353620587	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	80.7	78.5	145.8944183921903	34.420052295137495	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	87.9	32.9	35.28331418221488	20.94803093371785	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	72.9	62.6	114.93582006210762	29.885949876154175	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	76.6	34.2	55.97224023781166	28.234730386529286	0	0	0	0	0	0	0
2015	10947	133	131	131	Lyon	Rachid	Ghezzal	0	85.3	36.7	47.86240522611176	19.823723161908816	0	0	0	0	0	0	0
2015	10947	133	131	133	Monaco	Ivan	Cavaleiro	0	87.0	71.1	148.36220656994197	24.783260479605982	0	1	0	0	0	0	0
2015	10947	133	131	133	Monaco	Ivan	Cavaleiro	0	70.4	73.4	128.32780000280061	37.73221435325523	0	0	0	1	0	0	0
2015	10947	133	131	133	Monaco	Bernardo	Silva	0	94.6	31.7	16.44037952168019	19.08009433938942	0	1	0	0	0	0	0
2015	10947	133	131	133	Monaco	Thomas	Lemar	0	73.2	26.8	49.11818970398878	35.44686163823252	0	0	0	0	0	0	0
2015	10947	133	131	133	Monaco	João	Moutinho	0	74.1	47.0	83.3928666977725	26.073166282597906	0	1	0	0	0	0	0
2015	10947	133	131	133	Monaco	Mario	Pasalic	0	90.2	42.9	54.077053800929434	12.101652779682615	1	1	0	0	0	0	0
2015	10947	133	131	133	Monaco	João	Moutinho	0	71.5	56.4	102.65646240957865	29.209758643302756	0	0	0	0	0	0	0
2015	10947	133	131	133	Monaco	Mario	Pasalic	0	90.4	45.0	62.48799737614853	10.824047302187841	1	1	0	0	0	0	0
2015	10947	133	131	133	Monaco	Thomas	Lemar	0	77.0	67.5	127.26640190097714	28.90069203323685	0	0	0	0	0	0	0
2015	10947	133	131	133	Monaco	Fabio Henrique	Tavares	0	95.2	31.1	14.250032697803588	19.499999999999996	0	1	0	0	0	0	0
2015	10947	133	131	133	Monaco	Bernardo	Silva	0	79.5	31.1	47.3254544207753	27.882969712711734	0	0	0	0	0	0	0
2015	10947	133	131	133	Monaco	Mario	Pasalic	1	95.7	50.1	91.33221985386966	4.301162633521311	1	1	1	0	0	0	0
2015	10943	123	142	123	Bastia	Seko	Fofana	0	76.9	58.1	109.3231843181618	24.478970566590412	0	0	0	0	0	0	0
2015	10943	123	142	123	Bastia	Floyd	Ayité	0	81.9	64.8	129.27216467839457	23.380547470065785	0	0	0	0	0	0	0
2015	10943	123	142	123	Bastia	Gilles	Cioni	0	80.1	36.4	55.65063154607626	24.103319273494268	0	0	0	0	0	0	0
2015	10943	123	142	123	Bastia	Seko	Fofana	0	97.9	33.3	7.167238728519745	16.83151805393679	0	0	0	0	0	0	0
2015	10943	123	142	123	Bastia	Gaël	Danic	0	86.2	34.9	42.424417443683666	20.456050449683584	0	0	0	0	0	0	0
2015	10943	123	142	123	Bastia	Sadio	Diallo	0	75.9	69.3	128.68878942486737	30.87555667514352	0	0	0	0	0	0	0
2015	10943	123	142	142	PSG	Edinson	Cavani	0	81.5	47.9	83.52387546164881	18.618807695446023	0	0	0	0	0	0	0
