	start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed	predict
0	2015	10656	129	135	129	Lille	Rio	Mavuba	0	76.2	47.2	83.2901631922	23.9641398761	0	0	0	0	0	0	0	0.0470350638449
1	2015	10656	129	135	129	Lille	Éric	Bautheac	0	91.6	55.5	123.215251494	10.040418318	1	1	0	0	0	0	0	0.142650511731
2	2015	10656	129	135	129	Lille	Renato	Civelli	0	89.6	49.7	88.3476953223	10.4043260233	1	1	1	0	0	0	0	0.0768227357635
3	2015	10656	129	135	129	Lille	Stoppila	Sunzu	0	71.4	30.9	56.2637262102	34.3914233494	0	1	0	0	0	0	1	0.00907530899919
4	2015	10656	129	135	129	Lille	Djibril	Sidibe	0	87.2	74.2	152.124489613	27.3766323714	0	0	0	0	0	0	0	0.0291241874789
5	2015	10656	129	135	129	Lille	Djibril	Sidibe	0	95.0	71.6	166.966643674	22.1711524283	0	0	0	0	0	0	0	0.0650812325474
6	2015	10656	129	135	129	Lille	Djibril	Sidibe	0	81.2	40.9	64.1710425345	20.8865985742	0	1	1	0	0	0	0	0.0414493915255
7	2015	10656	129	135	129	Lille	Djibril	Sidibe	0	80.7	69.7	135.587628416	27.5786149036	0	0	0	0	0	0	0	0.0279159241448
8	2015	10656	129	135	129	Lille	Lenny	Nangis	0	84.6	40.1	57.2647737279	18.3076486748	0	0	0	0	0	0	0	0.106894032486
9	2015	10656	129	135	129	Lille	Junior	Tallo	0	89.8	56.8	123.690067526	12.2588743366	1	1	1	0	0	0	0	0.059616758686
10	2015	10656	129	135	129	Lille	Lenny	Nangis	0	71.9	28.6	52.7083403609	35.3209569519	0	0	0	0	0	0	0	0.00781377984198
11	2015	10656	129	135	129	Lille	Lenny	Nangis	0	87.0	34.4	39.8055710923	20.3066491574	0	0	0	0	0	0	0	0.079131567907
12	2015	10656	129	135	129	Lille	Sofiane	Boufal	0	86.6	61.1	129.63693058	17.4002873539	0	0	0	0	0	0	0	0.126944492831
13	2015	10656	129	135	129	Lille	Sofiane	Boufal	0	81.4	51.1	93.3845179523	18.6324984905	0	0	0	0	0	0	0	0.104333002709
14	2015	10656	129	135	129	Lille	Benjamin	Pavard	0	69.3	46.6	83.6802929795	30.8876998172	0	0	0	0	0	0	0	0.0160713099261
15	2015	10656	129	135	129	Lille	Stoppila	Sunzu	0	90.7	39.7	42.079278479	13.8773196259	1	1	1	0	0	0	0	0.0442386237014
16	2015	10656	129	135	129	Lille	Mounir	Obbadi	0	78.9	72.0	136.196257737	30.4829460519	0	1	0	0	0	0	0	0.017743725302
17	2015	10656	129	135	129	Lille	Djibril	Sidibe	1	76.0	60.7	114.028906	26.2771764084	0	0	0	0	0	0	0	0.0336627399838
18	2015	10656	129	135	129	Lille	Junior	Tallo	0	69.7	66.4	118.424650516	34.4535919753	0	0	0	0	0	0	0	0.00937433855259
19	2015	10656	129	135	129	Lille	Junior	Tallo	0	92.2	60.7	143.909000012	13.2412235084	0	0	0	0	0	0	0	0.222007003614
20	2015	10656	129	135	129	Lille	Sébastien	Corchia	0	68.1	47.9	86.233612029	31.9690475304	0	0	0	0	0	0	0	0.0135795094733
21	2015	10656	129	135	135	Montpellier	Souleymane	Camara	0	89.3	56.8	122.436530601	12.6779335856	0	1	0	0	1	0	0	0.235276744473
22	2015	10656	129	135	135	Montpellier	Jonas	Martin	0	88.9	67.4	147.464932842	20.6390406754	0	0	0	0	0	0	0	0.0806582992263
23	2015	10656	129	135	135	Montpellier	Bryan	Dabo	0	93.0	56.2	131.531770741	9.35093578205	1	1	1	0	0	0	0	0.0920881610631
24	2015	10656	129	135	135	Montpellier	William	Remy	0	68.5	37.2	67.8856729284	34.0013235037	0	0	0	0	0	0	0	0.00972979857743
25	2015	10656	129	135	135	Montpellier	Vitorino Hilton	Da Silva	0	87.7	34.8	38.9801487314	19.5532605977	1	1	0	0	0	0	0	0.0332139093051
26	2015	10656	129	135	135	Montpellier	Souleymane	Camara	0	80.8	48.5	85.5328409386	19.2585046148	0	0	0	0	0	0	0	0.0948865307209
27	2015	10656	129	135	135	Montpellier	William	Remy	0	73.0	53.2	96.759081127	27.1889683512	0	0	0	0	0	0	0	0.0288985893493
28	2015	10658	131	141	131	Lyon	Alexandre	Lacazette	0	81.1	39.7	61.4107845969	21.5244047537	0	0	0	0	0	0	0	0.066986535569
29	2015	10658	131	141	131	Lyon	Claudio	Beauvue	0	92.2	49.1	83.4180553448	7.85175139698	1	1	1	0	0	0	0	0.110867890474
30	2015	10658	131	141	131	Lyon	Steed	Malbranque	0	80.5	47.4	82.4053566314	19.6725697355	0	0	0	0	0	0	0	0.0891810863674
31	2015	10658	131	141	131	Lyon	Alexandre	Lacazette	0	77.8	68.1	129.190888056	28.6434983897	0	0	0	0	0	0	0	0.023550893343
32	2015	10658	131	141	131	Lyon	Corentin	Tolisso	0	68.4	50.5	90.9065031439	31.6039554486	0	0	0	0	0	0	0	0.0144289069571
33	2015	10658	131	141	131	Lyon	Sergi	Darder	0	78.1	38.2	61.6836450567	24.8766959221	0	1	0	0	0	0	0	0.0403375313906
34	2015	10658	131	141	131	Lyon	Sergi	Darder	0	81.5	44.4	73.1587942639	19.3289937658	0	1	0	0	0	0	0	0.0932037005325
35	2015	10658	131	141	131	Lyon	Alexandre	Lacazette	0	91.3	44.2	56.309932474	10.4560986988	0	1	0	0	0	0	0	0.295427656296
36	2015	10658	131	141	131	Lyon	Mathieu	Valbuena	0	86.8	58.7	123.388513576	15.8091745515	0	0	0	0	0	0	0	0.157315125018
37	2015	10658	131	141	131	Lyon	Claudio	Beauvue	0	76.7	43.4	74.1845999725	24.2167297544	0	0	0	0	0	0	0	0.0449898043462
38	2015	10658	131	141	131	Lyon	Claudio	Beauvue	0	88.1	22.1	23.0993771418	30.3318314647	0	0	0	0	0	0	0	0.0168355936063
39	2015	10658	131	141	131	Lyon	Sergi	Darder	0	74.9	62.8	117.019770039	28.1753438311	0	1	0	0	0	0	0	0.025128124382
40	2015	10658	131	141	131	Lyon	Alexandre	Lacazette	1	84.4	37.0	50.1944289077	20.3066491574	0	0	0	0	0	0	0	0.0796525756322
41	2015	10658	131	141	131	Lyon	Claudio	Beauvue	0	85.6	51.1	94.3682774346	14.4419527765	0	1	0	0	0	0	0	0.185453287326
42	2015	10658	131	141	131	Lyon	Claudio	Beauvue	0	92.2	35.4	28.1132088761	16.5529453572	0	0	0	0	0	1	0	0.134407228666
43	2015	10658	131	141	131	Lyon	Jordan	Ferri	0	77.0	65.6	124.14750914	27.7913655656	0	0	0	0	0	0	1	0.0268027158644
44	2015	10658	131	141	141	Reims	David	Ngog	0	74.3	72.0	130.564554811	33.8303118519	0	0	0	0	0	0	0	0.0104313215401
45	2015	10658	131	141	141	Reims	Prince	Oniangué	0	95.6	49.9	88.6980473274	4.40113621693	1	1	0	0	0	0	0	0.285731469698
46	2015	10658	131	141	141	Reims	Frédéric	Bulot	0	84.5	29.3	36.8255853735	25.860007734	0	1	0	0	0	0	0	0.0341103484241
47	2015	10658	131	141	141	Reims	Nicolas	de Preville	0	85.6	66.4	138.715289105	21.8247565851	0	0	0	0	0	0	0	0.0673034403643
48	2015	10658	131	141	141	Reims	Prince	Oniangué	0	86.8	33.6	38.829824905	21.0523157871	0	0	0	0	0	0	0	0.0708304835764
49	2015	10658	131	141	141	Reims	Mickaël	Tacalfred	0	89.8	54.0	111.412969475	10.9562767398	1	0	0	0	0	0	0	0.124786582906
50	2015	10658	131	141	141	Reims	Grejohn	Kyei	0	89.2	43.6	59.3493320429	12.5538838612	1	1	1	0	0	0	0	0.0547004832184
51	2015	10658	131	141	141	Reims	Hamari	Traore	0	72.2	21.9	44.6925121854	39.5278382915	0	0	0	0	0	0	0	0.00398347580737
52	2015	10653	149	123	149	Angers	Billy	Ketkeophomphone	0	68.8	62.6	111.991129917	33.6481797427	0	0	0	0	0	0	0	0.0106014827599
53	2015	10653	149	123	149	Angers	Olivier	Auriac	0	84.3	57.5	115.534132992	17.3994252779	0	0	0	0	0	0	0	0.125891039151
54	2015	10653	149	123	149	Angers	Ferebory	Dore	0	92.6	59.3	141.490771634	11.884864324	1	1	0	0	0	0	0	0.111493587312
55	2015	10653	149	123	149	Angers	Cheikh	Ndoye	0	87.7	52.4	101.04094018	12.5319591445	1	0	0	0	0	0	0	0.099149628115
56	2015	10653	149	123	149	Angers	Billy	Ketkeophomphone	0	77.4	67.9	128.380470264	28.8300190773	0	0	0	0	0	0	0	0.0228628588162
57	2015	10653	149	123	149	Angers	Abdoul	Camara	0	78.9	57.3	109.084164998	22.3271135618	0	0	0	0	0	0	0	0.061257420572
58	2015	10653	149	123	149	Angers	Cheikh	Ndoye	0	79.5	39.3	62.437637535	23.1244459393	0	0	0	0	0	0	0	0.052707791797
59	2015	10653	149	123	149	Angers	Romain	Thomas	0	92.0	45.6	61.189206257	9.13016976841	1	1	1	0	0	0	0	0.0910072571574
60	2015	10653	149	123	149	Angers	Cheikh	Ndoye	0	80.0	55.6	105.642246457	20.7692079772	0	0	0	0	0	0	0	0.0770636441622
61	2015	10653	149	123	149	Angers	Ferebory	Dore	0	88.9	47.8	78.7893668711	11.3159179919	0	0	0	0	0	0	1	0.270693609017
62	2015	10653	149	123	149	Angers	Billy	Ketkeophomphone	1	88.6	52.8	103.799485396	11.7388244727	0	1	0	0	0	0	0	0.260859037108
63	2015	10653	149	123	149	Angers	Cheikh	Ndoye	0	87.9	39.5	49.0495817033	16.0206117237	1	1	0	0	0	0	0	0.0573389308343
64	2015	10653	149	123	149	Angers	Romain	Thomas	0	89.0	56.2	119.407189061	12.6269552941	0	0	0	0	0	0	0	0.236369832847
65	2015	10653	149	123	149	Angers	Billy	Ketkeophomphone	0	85.0	50.5	91.909152433	15.0083310198	0	1	0	0	0	0	0	0.171931448906
66	2015	10653	149	123	149	Angers	Billy	Ketkeophomphone	0	79.2	54.2	101.415839524	21.2198020726	0	0	0	0	0	0	0	0.0719032121246
67	2015	10653	149	123	149	Angers	Thomas	Mangani	0	74.8	36.8	62.3540246363	28.4478470187	0	0	0	0	0	0	1	0.0232173875709
68	2015	10653	149	123	123	Bastia	Evaeverson	Lemos da Silva	0	85.6	35.4	44.6048629575	20.5065843085	0	1	0	0	0	0	0	0.0770689799498
69	2015	10653	149	123	123	Bastia	Seko	Fofana	0	79.9	27.6	41.9023089578	30.096013025	0	0	0	0	0	0	0	0.0176935162787
