start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	9694	149	141	149	Angers	Abdoul	Camara	0	93.9	30.9	17.71201205448448	20.05043640422821	0	0	0	0	0	0	0
2015	9694	149	141	149	Angers	Abdoul	Camara	0	89.7	42.3	53.21920924889905	12.860015552090129	1	1	0	0	0	0	0
2015	9694	149	141	149	Angers	Abdoul	Camara	0	80.3	66.2	129.4316581607328	25.505489605181083	0	1	0	0	0	0	0
2015	9694	149	141	149	Angers	Pierrick	Capelle	0	77.7	44.4	75.90331796850619	22.99239004540415	0	1	0	0	0	0	0
2015	9694	149	141	149	Angers	Romain	Saiss	0	89.2	49.3	86.29157184286954	10.822661410207747	1	0	0	0	0	0	0
2015	9694	149	141	149	Angers	Romain	Saiss	0	95.2	43.8	37.746805387274634	7.840918313565064	0	0	0	0	0	0	0
2015	9694	149	141	149	Angers	Olivier	Auriac	0	77.3	41.3	69.03017444753745	24.310080213771407	0	0	0	0	0	0	0
2015	9694	149	141	149	Angers	Thomas	Mangani	0	89.6	68.1	150.1189436070853	20.875104790156144	0	0	0	0	0	0	0
2015	9694	149	141	141	Reims	Theoson	Siebatcheu	0	93.2	62.0	150.46121774044192	13.792751719653332	0	0	0	0	0	0	0
2015	9694	149	141	141	Reims	Aissa	Mandi	0	68.8	38.2	69.28312494454471	33.35685836525976	0	0	0	0	0	0	0
2015	9694	149	141	141	Reims	Nicolas	de Preville	0	75.1	29.1	49.99133325752453	32.50876804802052	0	0	0	0	0	0	0
2015	9699	142	127	127	Guingamp	Nicolas	Benezet	0	76.4	56.4	105.17291534552527	24.452402744924672	0	0	0	0	0	0	0
2015	9699	142	127	127	Guingamp	Yannis	Salibur	0	78.1	47.4	83.22945245521524	22.053797858872294	0	0	0	0	0	0	0
2015	9699	142	127	127	Guingamp	Nicolas	Benezet	0	87.0	66.6	141.93434890126954	21.084591530309517	0	1	0	0	0	0	0
2015	9699	142	127	127	Guingamp	Yannis	Salibur	0	66.7	33.4	63.503813909367814	37.20819802140383	0	0	0	0	0	0	0
2015	9699	142	127	127	Guingamp	Younousse	Sankhare	0	85.1	48.9	85.7777697938573	14.94054885203352	0	1	1	0	0	0	0
2015	9699	142	127	127	Guingamp	Yannis	Salibur	0	64.7	51.5	92.43320105473722	35.33185531499867	0	0	0	0	0	0	0
2015	9699	142	127	127	Guingamp	Marcus	Coco	0	74.3	63.8	118.23424107622914	29.170704482408375	0	1	1	0	0	0	0
2015	9699	142	127	127	Guingamp	Yannis	Salibur	0	77.8	26.6	43.49256424122504	32.25523213371747	0	0	0	0	0	0	0
2015	9699	142	127	127	Guingamp	Nill	de Pauw	0	89.0	41.5	52.30575953331083	13.901438774457844	1	0	0	0	0	0	0
2015	9699	142	127	127	Guingamp	Yannis	Salibur	0	74.3	37.0	63.16804494837945	28.800868042474	0	0	0	0	0	0	0
2015	9699	142	127	142	PSG	Zlatan	Ibrahimovic	0	70.2	53.6	96.88825827699469	30.016662039607265	0	0	0	0	0	0	0
2015	9699	142	127	142	PSG	Marcos	Aoas Correa	0	95.4	55.2	138.50353164478452	6.942621983083911	1	1	1	0	0	0	0
2015	9699	142	127	142	PSG	Zlatan	Ibrahimovic	0	96.8	66.7	169.15265315704653	17.00382309952677	0	0	0	0	0	0	0
2015	9699	142	127	142	PSG	Edinson	Cavani	0	89.4	54.0	110.6744247608739	11.329607230614833	1	1	0	0	0	0	0
2015	9699	142	127	142	PSG	Javier	Pastore	0	91.2	34.9	30.232839232609408	17.477127910500627	0	0	0	0	0	0	0
