start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	9442	132	129	129	Lille	Sofiane	Boufal	1	88.1	36.2	40.77181729483838	18.222239159883728	0	1	0	0	0	0	0
2015	9442	132	129	129	Lille	Djibril	Sidibe	0	87.9	42.5	58.207928462779094	14.23587018766327	1	1	0	0	0	0	0
2015	9442	132	129	129	Lille	Rio	Mavuba	0	73.4	47.7	85.05814495082666	26.699250925821865	0	0	0	0	0	0	0
2015	9442	132	129	129	Lille	Yassine	Benzia	0	86.0	57.1	116.89151932206946	15.697452022541748	1	1	0	0	0	0	0
2015	9442	132	129	129	Lille	Junior	Tallo	0	72.3	51.7	93.51194265169896	27.75211703636319	0	1	0	0	0	0	0
2015	9442	132	129	129	Lille	Sofiane	Boufal	0	76.2	31.5	52.14168663633163	30.144485399488907	0	0	0	0	0	0	0
2015	9442	132	129	129	Lille	Junior	Tallo	0	91.6	50.9	96.1155035662854	8.44807670419724	0	1	0	0	0	0	0
2015	9442	132	129	129	Lille	Sofiane	Boufal	0	89.6	72.6	155.2892005377698	24.878102821557754	0	1	0	0	0	0	0
2015	9442	132	129	129	Lille	Yassine	Benzia	0	89.6	58.3	128.5925597174668	13.306013678032954	0	1	0	0	0	0	0
2015	9442	132	129	129	Lille	Éric	Bautheac	0	77.4	70.5	132.2105323082241	30.512456472726015	0	0	0	0	0	0	0
2015	9442	132	129	129	Lille	Djibril	Sidibe	0	91.1	39.1	39.23211110208588	14.07195793057953	1	0	0	0	0	0	0
2015	9442	132	129	129	Lille	Yassine	Benzia	0	87.4	39.5	50.194428907734796	16.401524319403972	0	1	0	0	0	0	0
2015	9442	132	129	129	Lille	Éric	Bautheac	0	71.7	46.4	82.75042780489095	28.52805636562014	0	0	0	0	0	0	0
2015	9442	132	129	129	Lille	Mounir	Obbadi	0	74.4	54.6	100.1866297599448	26.00999807766236	0	0	0	0	0	0	0
2015	9442	132	129	129	Lille	Sofiane	Boufal	0	89.6	64.2	143.78116273438548	17.601136326953444	0	0	0	0	0	0	0
2015	9442	132	129	132	Rennes	Mehdi	Zeffane	0	70.8	62.8	113.67053848472044	31.882283481582686	0	1	1	0	0	0	0
2015	9442	132	129	132	Rennes	Paul-Georges	Ntep de Madiba	0	92.8	69.7	159.92353994846752	20.974508337503412	0	0	0	0	0	0	0
2015	9442	132	129	132	Rennes	Abdoulaye	Doucouré	0	69.9	42.9	76.72765499300351	30.926040807060957	0	0	0	0	0	0	0
2015	9442	132	129	132	Rennes	Mehdi	Zeffane	0	78.5	59.3	113.39128859711622	23.425200105868893	0	0	1	0	0	0	0
2015	9442	132	129	132	Rennes	Kamil	Grosicki	0	70.6	73.4	128.51692630710275	37.57552394844283	0	0	0	0	0	0	0
2015	9442	132	129	132	Rennes	Paul-Georges	Ntep de Madiba	1	95.3	55.6	139.9937439858234	7.310950690573699	0	1	0	0	0	0	0
2015	9442	132	129	132	Rennes	Giovanni	Sio	0	88.6	65.6	143.84181456019166	19.32149062572554	0	1	1	0	0	0	0
2015	9442	132	129	132	Rennes	Giovanni	Sio	0	90.5	63.4	144.66506651224435	16.42589419179364	0	0	0	0	0	0	0
2015	9441	141	142	142	PSG	Layvin	Kurzawa	0	91.2	53.8	113.35556485928599	9.585405573057404	1	1	0	0	0	0	0
2015	9441	141	142	142	PSG	Javier	Pastore	0	78.6	33.1	51.70115694424009	27.268479972305023	0	1	1	0	0	0	1
2015	9441	141	142	142	PSG	Edinson	Cavani	1	91.9	51.9	103.20108717570558	8.319855767980592	0	0	0	0	0	0	0
2015	9441	141	142	142	PSG	Thiago Emiliano	da Silva	0	89.6	53.8	110.07152586453871	11.072488428533132	1	1	1	0	0	0	0
2015	9441	141	142	142	PSG	Ezequiel	Lavezzi	0	88.5	68.7	148.40959586709408	21.953131895016714	0	0	0	0	0	0	0
2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	89.7	54.8	114.98643320477987	11.363538181394029	1	0	0	0	0	0	0
2015	9441	141	142	142	PSG	Lucas	Rodrigues Moura da Silva	0	77.4	37.4	60.859366266605676	25.87508454092469	0	0	0	0	0	0	0
2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	86.4	67.3	141.82814968157712	22.005681084665383	0	0	0	0	1	0	0
2015	9441	141	142	142	PSG	Thiago Emiliano	da Silva	0	91.1	50.7	94.4971516146678	8.927485648266265	1	1	1	0	0	0	0
2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	84.9	67.3	138.8844915700531	22.963013739489853	0	1	0	0	0	0	0
2015	9441	141	142	142	PSG	Marco	Verratti	0	72.5	56.5	103.29857033049429	28.257742301889582	0	0	0	0	0	0	0
2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	72.2	76.0	133.08375562750362	38.06363093557943	0	0	0	0	0	0	0
2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	91.5	56.0	125.21759296819272	10.404326023342406	1	1	0	0	0	0	0
2015	9441	141	142	142	PSG	Javier	Pastore	0	79.9	58.1	111.94869908352699	21.670717570029833	0	1	0	0	0	0	0
2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	94.5	59.9	150.94539590092285	11.3251931550857	0	1	1	0	0	0	0
2015	9441	141	142	142	PSG	Ezequiel	Lavezzi	0	96.9	60.6	163.69829165569266	11.044002897500524	0	1	0	0	0	0	0
2015	9441	141	142	142	PSG	Marco	Verratti	0	80.5	25.8	38.86135036584828	31.0787708894673	0	1	1	0	0	0	0
2015	9441	141	142	141	Reims	Frédéric	Bulot	0	73.3	57.5	105.68999292908387	27.73337339740696	0	0	0	0	0	0	0
