start	name	team_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	Bernardo Silva	Monaco	0	95.9	50.7	99.68878656036685	4.15932686861708	0	1	0	0	0	0	0
2015	Billy Ketkeophomphone	Angers	0	76.2	19.7	38.14887443298024	38.529599011668935	0	0	0	0	0	0	0
2015	Billy Ketkeophomphone	Angers	0	76.2	37.0	61.35581710101725	27.118997031601296	0	1	0	0	0	0	0
2015	Billy Ketkeophomphone	Angers	0	90.7	31.3	26.442362329238907	20.88492279133442	0	1	0	0	0	0	0
2015	Billy Ketkeophomphone	Angers	0	86.7	71.8	148.61297811561116	25.536836139193124	0	0	0	0	0	0	0
2015	Birama Toure	Nantes	0	76.3	24.6	43.01702786073178	34.739746688771355	0	0	0	0	0	0	0
2015	Birama Toure	Nantes	0	78.2	50.3	90.78842426244013	21.802064122463264	0	1	1	0	0	0	0
2015	Blaise Matuidi	PSG	1	90.2	65.3	147.35950872673544	18.16947990449919	0	0	0	0	0	0	0
2015	Blaise Matuidi	PSG	0	86.6	54.5	108.56312708674555	14.135416513141738	0	1	0	0	0	0	0
2015	Blaise Matuidi	PSG	1	91.6	65.8	152.00285263875736	17.894133116750865	0	0	0	0	0	0	0
2015	Bouna Sarr	Marseille	0	86.4	38.2	49.053554231831406	18.005554698481237	0	0	0	0	0	0	0
2015	Brandão	Bastia	0	93.0	36.7	27.75854060106003	15.02963738750872	0	0	0	0	1	0	0
2015	Brandão	Bastia	0	91.8	57.9	133.9325003162598	11.386395390991831	0	1	0	0	0	0	0
2015	Bryan Dabo	Montpellier	0	87.5	74.8	153.25042199066053	27.772108310317382	0	0	0	0	0	0	0
2015	Bryan Dabo	Montpellier	0	77.9	48.1	85.08620123762527	22.181523843054602	0	0	0	0	0	0	0
2015	Cédric Yambéré	Bordeaux	0	94.3	52.1	110.22485943116808	6.074537019394979	1	1	1	0	0	0	0
2015	Chaouki Ben Saada	Troyes	0	74.0	23.3	44.23900024287777	37.26781453211336	0	0	0	0	0	0	0
2015	Cheick Diabaté	Bordeaux	0	94.2	44.0	44.02897806892082	8.345058418010023	1	1	0	0	0	0	0
2015	Cheick Diabaté	Bordeaux	0	89.7	37.8	40.173141218877014	15.966527487215247	0	0	0	0	0	0	0
2015	Cheick Diabaté	Bordeaux	0	88.8	71.7	152.7004277886672	24.419868959517373	0	0	0	0	0	0	0
2015	Cheick Diabaté	Bordeaux	0	93.7	54.8	127.30394827798344	7.920227269466447	1	0	0	0	0	0	0
2015	Cheick Diabaté	Bordeaux	0	86.8	49.3	86.96443087494441	13.218547575282244	1	1	0	0	0	0	0
2015	Cheikh Ndoye	Angers	0	88.5	27.4	26.969247501837305	25.357641846196977	0	0	0	0	0	0	1
2015	Cheikh Ndoye	Angers	1	92.7	44.3	52.01650174472289	9.261749294814667	1	1	0	0	0	0	0
2015	Cheikh Ndoye	Angers	0	85.9	57.9	119.26119856255055	16.162301816263668	0	0	0	0	0	0	0
2015	Cheikh Ndoye	Angers	1	91.8	43.6	52.028396238949625	10.401922899156677	0	1	0	0	0	0	0
2015	Cheikh Ndoye	Angers	0	61.4	40.1	75.61503424339962	39.849341274354835	0	0	0	0	0	0	1
2015	Cheikh Ndoye	Angers	0	93.4	41.7	38.49104355949741	10.604244433244638	1	1	0	0	0	0	0
2015	Cheikh Ndoye	Angers	0	90.1	53.8	110.998719034387	10.604244433244649	1	0	0	0	0	0	0
2015	Cheikh Ndoye	Angers	0	73.3	48.1	85.9296336267752	26.76751762864835	0	0	0	0	0	0	0
2015	Cheikh Ndoye	Angers	0	73.7	41.5	72.08948302560574	27.639464538952268	0	1	0	0	0	0	0
2015	Cheikh Ndoye	Angers	0	90.2	44.2	59.38139459109062	11.387712676389404	0	1	0	0	0	0	0
2015	Cheikh Ndoye	Angers	0	96.3	66.9	167.65080229659557	17.300289014926893	0	0	0	0	0	0	0
2015	Cheikh Ndoye	Angers	0	74.5	47.9	85.29214775562778	25.586324472264476	0	0	0	0	0	0	0
2015	Christopher Maboulou	Bastia	0	94.3	66.0	160.39155872810971	16.984993376507393	1	1	0	0	0	0	0
2015	Christopher Maboulou	Bastia	0	86.3	68.5	143.47855197356995	23.02042571283164	0	0	0	0	0	1	0
2015	Claudio Beauvue	Lyon	1	87.0	25.9	28.343270558732645	27.382658746002004	0	0	0	0	0	0	0
2015	Claudio Beauvue	Lyon	0	89.2	54.2	111.25050550713325	11.587924749496779	1	1	1	0	0	0	0
2015	Claudio Beauvue	Lyon	0	71.8	70.5	126.01529076623736	34.863878154904114	0	0	0	0	0	0	0
