	start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed	predict
0	2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	86.3	72.6	148.775978901	26.4282046307	0	1	1	0	0	0	0	0.0185562555549
1	2015	10947	133	131	131	Lyon	Alexandre	Lacazette	0	90.5	43.0	53.6156481842	11.8004237212	0	1	0	0	0	0	0	0.252413067436
2	2015	10947	133	131	131	Lyon	Rachid	Ghezzal	0	86.0	61.1	128.409391232	17.8664490036	0	0	0	0	0	0	0	0.118829128213
3	2015	10947	133	131	131	Lyon	Christophe	Jallet	0	90.5	45.4	64.163245776	10.5550935571	1	1	1	0	0	0	0	0.0739868185587
4	2015	10947	133	131	131	Lyon	Corentin	Tolisso	0	80.0	69.5	134.274775701	27.9329554469	0	0	0	0	0	0	0	0.0263969573139
5	2015	10947	133	131	131	Lyon	Alexandre	Lacazette	0	88.0	59.8	129.237367113	15.4932243255	0	0	0	0	0	0	0	0.164674181899
6	2015	10947	133	131	131	Lyon	Samuel	Umtiti	0	73.8	62.4	115.327371945	28.9862036148	0	1	1	0	0	0	0	0.0121304468235
7	2015	10947	133	131	131	Lyon	Claudio	Beauvue	0	87.0	24.2	26.7424369246	28.8901367252	0	0	0	0	0	0	0	0.0211558147102
8	2015	10947	133	131	131	Lyon	Jordan	Ferri	0	80.3	46.4	79.6439737507	20.026232796	0	0	0	0	0	0	0	0.0845501517449
9	2015	10947	133	131	131	Lyon	Sergi	Darder	0	84.4	31.5	40.1390348269	24.1993801574	0	0	0	0	0	0	0	0.0441134249556
10	2015	10947	133	131	131	Lyon	Sergi	Darder	0	74.3	50.3	90.668791953	25.7017509131	0	1	0	0	0	0	0	0.0362210773352
11	2015	10947	133	131	131	Lyon	Rafael Pereira	da Silva	1	92.5	46.4	64.3589941757	8.31925477432	0	1	1	0	0	0	0	0.243594155449
12	2015	10947	133	131	131	Lyon	Rafael Pereira	da Silva	0	70.6	47.2	84.559667969	29.5330323536	0	0	0	0	0	0	0	0.0198890960548
13	2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	80.7	78.5	145.894418392	34.4200522951	0	0	0	0	0	0	0	0.0096018260361
14	2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	87.9	32.9	35.2833141822	20.9480309337	0	0	0	0	0	0	0	0.0717725462469
15	2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	72.9	62.6	114.935820062	29.8859498762	0	0	0	0	0	0	0	0.0192080123442
16	2015	10947	133	131	131	Lyon	Mathieu	Valbuena	0	76.6	34.2	55.9722402378	28.2347303865	0	0	0	0	0	0	0	0.0238998199119
17	2015	10947	133	131	131	Lyon	Rachid	Ghezzal	0	85.3	36.7	47.8624052261	19.8237231619	0	0	0	0	0	0	0	0.0853699693235
18	2015	10947	133	131	133	Monaco	Ivan	Cavaleiro	0	87.0	71.1	148.36220657	24.7832604796	0	1	0	0	0	0	0	0.0433182523316
19	2015	10947	133	131	133	Monaco	Ivan	Cavaleiro	0	70.4	73.4	128.327800003	37.7322143533	0	0	0	1	0	0	0	0.00561124935735
20	2015	10947	133	131	133	Monaco	Bernardo	Silva	0	94.6	31.7	16.4403795217	19.0800943394	0	1	0	0	0	0	0	0.0932752224808
21	2015	10947	133	131	133	Monaco	Thomas	Lemar	0	73.2	26.8	49.118189704	35.4468616382	0	0	0	0	0	0	0	0.00764067122859
22	2015	10947	133	131	133	Monaco	João	Moutinho	0	74.1	47.0	83.3928666978	26.0731662826	0	1	0	0	0	0	0	0.0340411836686
23	2015	10947	133	131	133	Monaco	Mario	Pasalic	0	90.2	42.9	54.0770538009	12.1016527797	1	1	0	0	0	0	0	0.102459692017
24	2015	10947	133	131	133	Monaco	João	Moutinho	0	71.5	56.4	102.65646241	29.2097586433	0	0	0	0	0	0	0	0.0211770878032
25	2015	10947	133	131	133	Monaco	Mario	Pasalic	0	90.4	45.0	62.4879973761	10.8240473022	1	1	0	0	0	0	0	0.123433677032
26	2015	10947	133	131	133	Monaco	Thomas	Lemar	0	77.0	67.5	127.266401901	28.9006920332	0	0	0	0	0	0	0	0.0225950902447
27	2015	10947	133	131	133	Monaco	Fabio Henrique	Tavares	0	95.2	31.1	14.2500326978	19.5	0	1	0	0	0	0	0	0.0876340878889
28	2015	10947	133	131	133	Monaco	Bernardo	Silva	0	79.5	31.1	47.3254544208	27.8829697127	0	0	0	0	0	0	0	0.0251008952529
29	2015	10947	133	131	133	Monaco	Mario	Pasalic	1	95.7	50.1	91.3322198539	4.30116263352	1	1	1	0	0	0	0	0.181051781135
30	2015	10943	123	142	123	Bastia	Seko	Fofana	0	76.9	58.1	109.323184318	24.4789705666	0	0	0	0	0	0	0	0.0442318299981
31	2015	10943	123	142	123	Bastia	Floyd	Ayité	0	81.9	64.8	129.272164678	23.3805474701	0	0	0	0	0	0	0	0.0529552271154
32	2015	10943	123	142	123	Bastia	Gilles	Cioni	0	80.1	36.4	55.6506315461	24.1033192735	0	0	0	0	0	0	0	0.045222435733
33	2015	10943	123	142	123	Bastia	Seko	Fofana	0	97.9	33.3	7.16723872852	16.8315180539	0	0	0	0	0	0	0	0.127703620922
34	2015	10943	123	142	123	Bastia	Gaël	Danic	0	86.2	34.9	42.4244174437	20.4560504497	0	0	0	0	0	0	0	0.0775381080701
35	2015	10943	123	142	123	Bastia	Sadio	Diallo	0	75.9	69.3	128.688789425	30.8755566751	0	0	0	0	0	0	0	0.0165986707487
36	2015	10943	123	142	142	PSG	Edinson	Cavani	0	81.5	47.9	83.5238754616	18.6188076954	0	0	0	0	0	0	0	0.103905902959
37	2015	10943	123	142	142	PSG	Zlatan	Ibrahimovic	0	70.3	40.8	72.7888847246	31.0922820005	0	0	0	0	0	0	0	0.0154484919098
38	2015	10943	123	142	142	PSG	Javier	Pastore	0	69.9	40.4	72.31059982	31.5938285113	0	0	0	0	0	0	0	0.0142713152438
39	2015	10943	123	142	142	PSG	Javier	Pastore	0	90.7	47.0	72.1213034042	9.77189848494	1	0	0	0	0	1	0	0.143612016004
40	2015	10943	123	142	142	PSG	Zlatan	Ibrahimovic	0	97.9	39.8	11.6336339989	10.4139329746	0	1	0	0	0	0	0	0.290473437097
41	2015	10943	123	142	142	PSG	Zlatan	Ibrahimovic	0	72.7	56.8	103.986850567	28.1341429583	0	0	0	0	0	0	0	0.0250703653939
42	2015	10943	123	142	142	PSG	Edinson	Cavani	0	87.7	37.4	44.3097228021	17.608236709	0	0	0	0	0	0	0	0.117117008486
