	start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed	predict
0	2015	8718	129	142	129	Lille	Sofiane	Boufal	0	90.2	39.3	42.4861897638	14.50965196	0	1	0	0	0	0	0	0.178543933864
1	2015	8718	129	142	129	Lille	Benjamin	Pavard	0	84.9	52.6	99.7697000505	15.3222061075	0	1	0	0	0	0	0	0.165653454922
2	2015	8718	129	142	129	Lille	Sofiane	Boufal	0	82.2	48.1	83.9072283427	17.9011172836	0	1	0	0	0	0	0	0.115103475453
3	2015	8718	129	142	129	Lille	Éric	Bautheac	0	75.8	36.2	60.3061389741	27.8582124337	0	0	0	0	0	0	0	0.0254175699898
4	2015	8718	129	142	129	Lille	Sehrou	Guirassy	0	83.1	47.6	81.917367212	17.0695635562	0	0	0	0	0	0	0	0.129188110539
5	2015	8718	129	142	129	Lille	Florent	Balmont	0	70.0	54.4	98.343891584	30.3209498532	0	0	0	0	0	0	0	0.0177421137295
6	2015	8718	129	142	129	Lille	Sébastien	Corchia	0	70.2	58.7	106.274969759	31.0440010308	0	0	0	0	0	0	0	0.0159222928756
7	2015	8718	129	142	129	Lille	Sébastien	Corchia	0	72.8	68.5	124.221463397	32.8951364186	0	0	0	0	0	0	0	0.0120400218145
8	2015	8718	129	142	129	Lille	Ryan	Mendes da Graça	0	77.4	23.9	40.8893011643	34.5249185372	0	0	0	0	0	0	0	0.00879308674236
9	2015	8718	129	142	129	Lille	Sehrou	Guirassy	0	96.7	41.3	20.772254682	9.30483745156	0	1	0	0	0	0	0	0.32968119872
10	2015	8718	129	142	129	Lille	Florent	Balmont	0	67.7	51.9	93.3664606634	32.3558340953	0	0	0	0	0	0	0	0.0128380706887
11	2015	8718	129	142	129	Lille	Mounir	Obbadi	0	73.2	35.2	61.0908163489	30.615028989	0	1	0	0	0	0	0	0.0165211274215
