start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	8921	135	142	135	Montpellier	Rami	Bensebaini	0	89.6	59.9	133.58905917961724	14.35862110371327	1	1	0	0	0	0	0
2015	8921	135	142	135	Montpellier	Souleymane	Camara	0	86.7	57.3	118.76115837030773	15.171684151734766	0	1	0	0	0	0	1
2015	8921	135	142	135	Montpellier	Vitorino Hilton	Da Silva	0	87.9	28.9	29.832534129397715	24.323239915767797	1	0	0	0	0	0	0
2015	8921	135	142	135	Montpellier	Djamel	Bakar	0	81.5	32.3	46.26599900039473	25.603515383634335	0	1	0	0	0	0	0
2015	8921	135	142	135	Montpellier	Djamel	Bakar	0	76.9	57.9	108.88024384300716	24.413520843991343	0	0	0	0	0	0	0
2015	8921	135	142	135	Montpellier	Anthony	Mounier	0	74.9	49.3	88.40252380275437	25.109759058979435	0	0	0	0	0	0	0
2015	8921	135	142	135	Montpellier	Rami	Bensebaini	0	68.9	53.2	95.87471172607646	31.264196775225166	0	1	0	0	0	0	0
2015	8921	135	142	135	Montpellier	Paul	Lasne	0	77.0	34.8	56.54049774660934	27.568822970885066	0	0	0	0	0	0	0
2015	8921	135	142	135	Montpellier	Bryan	Dabo	0	77.9	48.1	85.08620123762527	22.181523843054602	0	0	0	0	0	0	0
2015	8921	135	142	135	Montpellier	Ryad	Boudebouz	0	71.9	43.5	76.97560369958362	28.841983288255328	0	0	0	0	0	0	0
2015	8921	135	142	142	PSG	David	Luiz Moreira Marinho	0	73.3	62.4	114.9110733612732	29.438919817140032	0	0	0	0	0	0	0
2015	8921	135	142	142	PSG	Jean-Kevin	Augustin	0	90.6	36.1	34.06887707758858	16.780047675736803	0	0	0	0	0	1	0
2015	8921	135	142	142	PSG	Serge	Aurier	0	91.7	26.0	19.07709131980772	25.39468448317482	0	0	0	0	0	0	0
2015	8921	135	142	142	PSG	Edinson	Cavani	0	90.4	42.9	53.51398792975033	11.940268003692376	1	1	0	0	0	0	0
