start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	8814	133	129	129	Lille	Rio	Mavuba	0	72.2	54.0	98.18780201190451	28.086295590554474	0	0	0	0	0	0	0
2015	8814	133	129	129	Lille	Rio	Mavuba	0	84.3	64.3	132.32813540672743	21.23628969476542	0	0	0	0	0	0	0
2015	8814	133	129	129	Lille	Junior	Tallo	0	85.6	57.3	116.88247607083046	16.144658559412154	0	0	0	0	0	1	0
2015	8814	133	129	129	Lille	Renato	Civelli	0	96.4	55.0	144.2461127455633	6.161168720299742	1	1	1	0	0	0	0
2015	8814	133	129	129	Lille	Soualiho	Meité	0	94.5	51.1	101.30993247402023	5.608921464952064	0	1	1	0	0	0	0
2015	8814	133	129	129	Lille	Mounir	Obbadi	0	87.0	72.4	149.87095735585805	25.899034731047415	0	0	0	0	0	0	0
2015	8814	133	129	129	Lille	Baptiste	Guillaume	0	95.3	65.2	162.8178407035801	15.910059710761619	0	0	0	0	1	0	0
2015	8814	133	129	129	Lille	Baptiste	Guillaume	0	87.1	67.5	143.60448159309266	21.740745157422737	0	0	0	0	0	0	0
2015	8814	133	129	129	Lille	Éric	Bautheac	0	73.0	42.1	73.69091507077563	28.13201023745015	0	0	0	0	0	0	0
2015	8814	133	129	133	Monaco	Ricardo	Carvalho	0	90.4	44.8	61.55707137563662	10.917875251164942	1	1	0	0	0	0	0
2015	8814	133	129	133	Monaco	João	Moutinho	0	75.5	65.6	122.48632188635453	29.044965140278613	0	0	0	0	0	0	0
2015	8814	133	129	133	Monaco	Bernardo	Silva	0	95.9	50.7	99.68878656036685	4.15932686861708	0	1	0	0	0	0	0
2015	8814	133	129	133	Monaco	Ivan	Cavaleiro	0	94.7	60.4	152.99590929724036	11.67261752992875	1	1	0	0	0	0	0
2015	8814	133	129	133	Monaco	Ivan	Cavaleiro	0	80.2	72.6	138.77819770716158	30.046630426721723	0	0	0	0	0	0	0
2015	8814	133	129	133	Monaco	Nabil	Dirar	0	87.9	66.4	143.57991277538014	20.380628057054572	0	0	0	0	0	1	0
2015	8814	133	129	133	Monaco	Bernardo	Silva	0	87.7	42.9	60.00492038286022	14.202112518917739	1	1	0	0	0	0	0
2015	8814	133	129	133	Monaco	João	Moutinho	0	73.2	49.5	88.93117288815	26.804663773306313	0	0	0	0	0	0	0
2015	8814	133	129	133	Monaco	Jérémy	Toulalan	0	76.9	29.5	48.41267935158685	30.88462400612965	0	1	1	0	0	0	0
2015	8819	128	136	136	Bordeaux	Clément	Chantôme	0	94.6	45.6	50.82634202955582	6.965629906907203	0	1	1	0	0	0	0
2015	8819	128	136	136	Bordeaux	Nicolas	Maurice-Belay	0	94.1	57.7	142.5394451395093	9.700515450222225	0	1	1	0	0	0	0
2015	8819	128	136	136	Bordeaux	Cheick	Diabaté	0	94.2	44.0	44.02897806892082	8.345058418010023	1	1	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Frederic	Guilbert	0	72.5	45.4	80.50389490702547	27.882073093656434	0	1	1	0	0	0	0
2015	8819	128	136	136	Bordeaux	Andre	Biyogo Poko	0	90.0	53.0	106.69924423399362	10.44030650891055	0	1	1	0	0	0	0
2015	8819	128	136	136	Bordeaux	Andre	Biyogo Poko	0	92.0	52.6	108.0041616059134	8.411896337925237	1	1	1	0	0	0	0
2015	8819	128	136	136	Bordeaux	Cheick	Diabaté	0	89.7	37.8	40.173141218877014	15.966527487215247	0	0	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Henri	Saivet	0	76.6	68.7	128.62993558760343	29.954131601500325	0	0	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Andre	Biyogo Poko	0	89.8	55.8	119.62374875117379	11.733712115098104	1	0	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Henri	Saivet	1	80.0	51.5	94.28915332881903	20.05617112013158	0	0	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Frederic	Guilbert	0	83.1	60.7	122.33937707974127	20.002499843769534	0	0	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Clément	Chantôme	0	72.6	42.3	74.30347416309073	28.46137733842128	0	0	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Andre	Biyogo Poko	0	84.8	34.8	45.0	21.49604614807105	0	1	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Cheick	Diabaté	0	93.7	54.8	127.30394827798344	7.920227269466447	1	0	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Wahbi	Khazri	0	74.0	51.9	94.17956987342981	26.06933063966162	0	0	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Wahbi	Khazri	0	82.5	62.2	124.88200539614091	21.332838535928595	0	0	0	0	0	0	0
2015	8819	128	136	136	Bordeaux	Andre	Biyogo Poko	0	93.8	28.7	16.229211682388023	22.18400324558217	0	0	0	0	0	0	0
2015	8819	128	136	128	St Etienne	Jean-Christophe	Bahebeck	0	93.5	56.2	133.64680804622034	8.982761268117951	1	1	0	0	0	0	0
2015	8819	128	136	128	St Etienne	Jean-Christophe	Bahebeck	0	95.4	61.6	158.36911316348213	12.478781991845196	1	1	0	0	0	0	0
2015	8819	128	136	128	St Etienne	Jean-Christophe	Bahebeck	0	88.7	94.9	165.8737160936029	46.30010799123475	0	0	0	0	0	0	0
2015	8819	128	136	128	St Etienne	Florentin	Pogba	0	88.7	66.5	145.59476571233714	19.99849994374578	0	1	0	0	0	0	0
2015	8819	128	136	128	St Etienne	Romain	Hamouma	1	83.6	70.1	140.7882928179849	25.94166532819356	0	0	0	0	0	0	0
2015	8819	128	136	128	St Etienne	Benoit	Assou-Ekotto	0	75.8	72.6	133.04193257076597	33.11193138432127	0	0	0	0	0	0	0
2015	8819	128	136	128	St Etienne	Nolan	Roux	0	92.0	56.8	130.36453657309735	10.499523798725347	0	0	0	0	0	0	0
2015	8815	149	137	149	Angers	Cheikh	Ndoye	0	90.1	53.8	110.998719034387	10.604244433244649	1	0	0	0	0	0	0
2015	8815	149	137	149	Angers	Gilles	Sunu	0	93.8	30.5	17.63799556229735	20.46191584383046	0	0	0	0	0	0	0
2015	8815	149	137	149	Angers	Abdoul	Camara	0	85.2	26.0	31.660751096636595	28.196453677723373	0	0	0	0	0	0	0
2015	8815	149	137	149	Angers	Romain	Saiss	0	74.8	56.6	104.67639313745002	26.049952015310897	0	1	0	0	0	0	0
2015	8815	149	137	149	Angers	Gilles	Sunu	0	88.3	52.4	101.59217541029106	11.943617542436632	1	0	0	0	0	0	0
2015	8815	149	137	149	Angers	Billy	Ketkeophomphone	0	90.7	31.3	26.442362329238907	20.88492279133442	0	1	0	0	0	0	0
2015	8815	149	137	149	Angers	Gilles	Sunu	0	73.0	22.5	44.474365393542385	38.53894134508627	0	0	0	0	0	0	0
2015	8815	149	137	149	Angers	Billy	Ketkeophomphone	0	86.7	71.8	148.61297811561116	25.536836139193124	0	0	0	0	0	0	0
2015	8815	149	137	149	Angers	Ferebory	Dore	0	83.3	61.8	125.24452400240826	20.4482273070308	0	1	0	0	0	0	0
2015	8815	149	137	149	Angers	Cheikh	Ndoye	0	73.7	41.5	72.08948302560574	27.639464538952268	0	1	0	0	0	0	0
2015	8815	149	137	137	Nantes	Johan	Audel	0	95.9	30.1	11.641757602957032	20.317972339778393	0	0	0	0	0	0	0
2015	8815	149	137	137	Nantes	Kolbeinn	Sigthorsson	0	91.6	30.9	23.739440838028198	20.86552180032889	0	0	0	0	0	0	0
2015	8816	126	140	126	Caen	Vincent	Bessat	0	78.5	58.4	111.34047188823926	23.082677487674605	0	0	0	0	0	0	0
2015	8816	126	140	126	Caen	Damien	Da Silva	1	84.8	44.3	69.44395478041653	16.23360711610331	1	0	0	0	0	0	0
2015	8816	126	140	126	Caen	Andy	Delort	0	91.4	43.9	54.65183346680422	10.543718509140877	1	1	0	0	0	0	0
2015	8816	126	140	126	Caen	Vincent	Bessat	0	72.0	30.7	55.42205917016504	34.00720511891561	0	0	0	0	0	0	1
2015	8816	126	140	126	Caen	Jonathan	Delaplace	0	84.3	33.6	43.75075732130277	22.703523955544878	0	0	0	0	0	0	0
2015	8816	126	140	126	Caen	Jonathan	Delaplace	0	80.9	62.0	122.14000650243312	22.556817151362463	0	1	0	0	0	0	0
2015	8816	126	140	126	Caen	Andy	Delort	0	96.3	53.9	136.50743575877496	5.375872022286246	1	1	1	0	0	0	1
2015	8816	126	140	126	Caen	Jonathan	Delaplace	0	78.2	56.0	105.38846783275899	22.610616975217635	0	1	0	0	0	0	0
2015	8816	126	140	126	Caen	Alaeddine	Yahia	0	92.2	50.0	90.0	7.799999999999997	0	1	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Martin	Braithwaite	0	92.7	31.9	21.9649555108147	19.51665955024066	0	0	0	0	0	1	0
2015	8816	126	140	140	Toulouse	Tongo	Doumbia	0	79.2	51.3	93.57633437499734	20.840585404445815	0	1	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Martin	Braithwaite	0	88.2	42.9	58.96489135099731	13.771347065556077	1	1	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Wissam	Ben Yedder	0	94.3	37.5	24.512985806669306	13.738267721950976	1	1	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Martin	Braithwaite	0	88.6	66.9	145.9981217862674	20.38553408669982	0	0	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Martin	Braithwaite	0	85.2	34.2	43.128255034711245	21.649018453500375	0	0	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Óscar	Trejo	0	78.6	58.3	111.19880619383456	22.9532132826757	0	0	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Martin	Braithwaite	0	93.3	26.0	15.597961584659984	24.917664417035557	0	0	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Uros	Spajic	0	90.1	44.4	60.50504418231232	11.374093370462552	1	1	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Wissam	Ben Yedder	0	92.8	50.3	92.3859440303888	7.206247289678591	1	1	1	0	0	0	1
2015	8816	126	140	140	Toulouse	Martin	Braithwaite	0	90.9	46.0	66.27160892404746	9.940321926376424	1	1	0	0	1	0	0
2015	8816	126	140	140	Toulouse	Wissam	Ben Yedder	0	89.4	64.4	143.64280258000457	17.88071586933812	0	0	0	0	0	0	0
2015	8816	126	140	140	Toulouse	Martin	Braithwaite	0	79.9	44.0	73.37924308610795	20.976415327696003	0	0	0	0	0	0	0
2015	8817	127	131	127	Guingamp	Yannis	Salibur	0	84.2	75.8	148.51656810879132	30.253594827722534	0	1	1	0	0	0	0
2015	8817	127	131	127	Guingamp	Jimmy	Briand	0	92.2	34.2	26.274212154727437	17.6204426732134	0	0	0	0	0	1	0
2015	8817	127	131	127	Guingamp	Sloan	Privat	0	86.7	66.0	140.26494675460583	20.80600874747485	0	0	0	0	0	0	0
2015	8817	127	131	127	Guingamp	Yannis	Salibur	0	86.1	75.6	151.4994225161942	29.13022485323448	0	1	0	0	0	0	0
2015	8817	127	131	127	Guingamp	Nill	de Pauw	0	71.5	36.2	64.16324577599843	31.665280671423076	0	0	0	0	0	0	0
2015	8817	127	131	127	Guingamp	Younousse	Sankhare	0	81.9	50.9	92.84661691581611	18.12236187697398	0	0	0	0	0	0	0
2015	8817	127	131	127	Guingamp	Sloan	Privat	0	90.1	51.9	100.86405992208772	10.080674580602238	1	1	0	0	0	0	0
2015	8817	127	131	127	Guingamp	Yannis	Salibur	0	96.7	27.0	8.164975009322184	23.235533133543548	0	0	0	0	0	0	0
2015	8817	127	131	127	Guingamp	Mustapha	Diallo	0	95.7	54.4	135.65854317756362	6.152235366108807	1	1	1	0	0	0	0
2015	8817	127	131	127	Guingamp	Nill	de Pauw	0	75.8	48.3	85.98169100640591	24.259637260272463	0	1	0	0	0	0	0
2015	8817	127	131	127	Guingamp	Younousse	Sankhare	0	86.4	49.7	88.73632744834174	13.603308421115793	1	1	0	0	0	0	0
2015	8817	127	131	131	Lyon	Claudio	Beauvue	0	89.3	52.1	101.1038334366361	10.904127658827187	0	0	0	0	0	0	0
2015	8817	127	131	131	Lyon	Maxime	Gonalons	0	74.9	55.4	102.14151640790948	25.67430622236947	0	1	0	0	1	0	0
2015	8817	127	131	131	Lyon	Nabil	Fekir	0	72.8	27.8	50.779485825155916	35.109542862304544	0	0	0	0	0	0	0
2015	8817	127	131	131	Lyon	Corentin	Tolisso	0	71.0	51.5	92.96093613416376	29.038767191463208	0	0	0	0	0	0	0
