start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	9106	127	124	127	Guingamp	Nicolas	Benezet	0	81.4	68.5	134.84556431062774	26.233756879257683	0	0	0	0	0	0	0
2015	9106	127	124	127	Guingamp	Mustapha	Diallo	0	94.6	51.7	107.47477425625569	5.661271941887271	1	1	1	0	0	0	0
2015	9106	127	124	127	Guingamp	Sloan	Privat	1	89.7	46.4	70.73473569081997	10.911003620199196	0	0	0	0	0	0	0
2015	9106	127	124	127	Guingamp	Mana	Dembele	0	79.3	33.5	51.441600099335034	26.471494102146938	0	0	0	0	0	0	0
2015	9106	127	124	127	Guingamp	Nicolas	Benezet	1	71.7	46.0	81.95494822094996	28.58128758471178	0	0	0	0	0	0	0
2015	9106	127	124	127	Guingamp	Younousse	Sankhare	0	80.3	35.8	54.21547738983382	24.28435710493486	0	0	0	0	0	0	0
2015	9106	127	124	127	Guingamp	Jimmy	Briand	0	80.1	41.7	67.35969417536941	21.561539833694628	0	0	0	0	0	0	0
2015	9106	127	124	127	Guingamp	Mustapha	Diallo	0	93.3	51.5	102.61932229343077	6.865857557508751	1	1	1	0	0	0	0
2015	9106	127	124	127	Guingamp	Jimmy	Briand	0	77.8	59.5	113.16743457353627	24.14725657295255	0	0	0	0	0	0	0
2015	9106	127	124	127	Guingamp	Marcus	Coco	0	88.3	32.3	33.46537934635529	21.217445652104313	0	0	0	0	0	0	0
2015	9106	127	124	127	Guingamp	Jimmy	Briand	0	76.7	45.6	79.30612743437902	23.71181140275875	0	0	0	0	0	0	1
2015	9106	127	124	124	Marseille	Michy	Batshuayi	0	85.5	61.1	127.4346789315677	18.2608871635526	0	0	0	0	0	0	0
2015	9106	127	124	124	Marseille	Romain	Alessandrini	0	93.4	22.9	13.687490856324247	27.892113580723855	0	0	0	1	0	0	0
