	start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed	predict
0	2015	9442	132	129	129	Lille	Sofiane	Boufal	1	88.1	36.2	40.7718172948	18.2222391599	0	1	0	0	0	0	0	0.107116495589
1	2015	9442	132	129	129	Lille	Djibril	Sidibe	0	87.9	42.5	58.2079284628	14.2358701877	1	1	0	0	0	0	0	0.0752773578101
2	2015	9442	132	129	129	Lille	Rio	Mavuba	0	73.4	47.7	85.0581449508	26.6992509258	0	0	0	0	0	0	0	0.0309354004602
3	2015	9442	132	129	129	Lille	Yassine	Benzia	0	86.0	57.1	116.891519322	15.6974520225	1	1	0	0	0	0	0	0.0628820239298
4	2015	9442	132	129	129	Lille	Junior	Tallo	0	72.3	51.7	93.5119426517	27.7521170364	0	1	0	0	0	0	0	0.02642062961
5	2015	9442	132	129	129	Lille	Sofiane	Boufal	0	76.2	31.5	52.1416866363	30.1444853995	0	0	0	0	0	0	0	0.017681040817
6	2015	9442	132	129	129	Lille	Junior	Tallo	0	91.6	50.9	96.1155035663	8.4480767042	0	1	0	0	0	0	0	0.372605686951
7	2015	9442	132	129	129	Lille	Sofiane	Boufal	0	89.6	72.6	155.289200538	24.8781028216	0	1	0	0	0	0	0	0.0428893449201
8	2015	9442	132	129	129	Lille	Yassine	Benzia	0	89.6	58.3	128.592559717	13.306013678	0	1	0	0	0	0	0	0.218424908469
9	2015	9442	132	129	129	Lille	Éric	Bautheac	0	77.4	70.5	132.210532308	30.5124564727	0	0	0	0	0	0	0	0.017614355875
10	2015	9442	132	129	129	Lille	Djibril	Sidibe	0	91.1	39.1	39.2321111021	14.0719579306	1	0	0	0	0	0	0	0.0761989914423
11	2015	9442	132	129	129	Lille	Yassine	Benzia	0	87.4	39.5	50.1944289077	16.4015243194	0	1	0	0	0	0	0	0.139050555471
12	2015	9442	132	129	129	Lille	Éric	Bautheac	0	71.7	46.4	82.7504278049	28.5280563656	0	0	0	0	0	0	0	0.0232441869724
13	2015	9442	132	129	129	Lille	Mounir	Obbadi	0	74.4	54.6	100.18662976	26.0099980777	0	0	0	0	0	0	0	0.0347591363853
14	2015	9442	132	129	129	Lille	Sofiane	Boufal	0	89.6	64.2	143.781162734	17.601136327	0	0	0	0	0	0	0	0.124484525453
15	2015	9442	132	129	132	Rennes	Mehdi	Zeffane	0	70.8	62.8	113.670538485	31.8822834816	0	1	1	0	0	0	0	0.00766311845748
16	2015	9442	132	129	132	Rennes	Paul-Georges	Ntep de Madiba	0	92.8	69.7	159.923539948	20.9745083375	0	0	0	0	0	0	0	0.0773805410383
17	2015	9442	132	129	132	Rennes	Abdoulaye	Doucouré	0	69.9	42.9	76.727654993	30.9260408071	0	0	0	0	0	0	0	0.0158999175297
18	2015	9442	132	129	132	Rennes	Mehdi	Zeffane	0	78.5	59.3	113.391288597	23.4252001059	0	0	1	0	0	0	0	0.0289518915504
19	2015	9442	132	129	132	Rennes	Kamil	Grosicki	0	70.6	73.4	128.516926307	37.5755239484	0	0	0	0	0	0	0	0.00575341095489
20	2015	9442	132	129	132	Rennes	Paul-Georges	Ntep de Madiba	1	95.3	55.6	139.993743986	7.31095069057	0	1	0	0	0	0	0	0.423290268186
21	2015	9442	132	129	132	Rennes	Giovanni	Sio	0	88.6	65.6	143.84181456	19.3214906257	0	1	1	0	0	0	0	0.0553968485494
22	2015	9442	132	129	132	Rennes	Giovanni	Sio	0	90.5	63.4	144.665066512	16.4258941918	0	0	0	0	0	0	0	0.146506333733
23	2015	9441	141	142	142	PSG	Layvin	Kurzawa	0	91.2	53.8	113.355564859	9.58540557306	1	1	0	0	0	0	0	0.150904952578
24	2015	9441	141	142	142	PSG	Javier	Pastore	0	78.6	33.1	51.7011569442	27.2684799723	0	1	1	0	0	0	1	0.0152310912156
25	2015	9441	141	142	142	PSG	Edinson	Cavani	1	91.9	51.9	103.201087176	8.31985576798	0	0	0	0	0	0	0	0.378549782346
26	2015	9441	141	142	142	PSG	Thiago Emiliano	da Silva	0	89.6	53.8	110.071525865	11.0724884285	1	1	1	0	0	0	0	0.0705573326036
27	2015	9441	141	142	142	PSG	Ezequiel	Lavezzi	0	88.5	68.7	148.409595867	21.953131895	0	0	0	0	0	0	0	0.0664387680248
28	2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	89.7	54.8	114.986433205	11.3635381814	1	0	0	0	0	0	0	0.118107544712
29	2015	9441	141	142	142	PSG	Lucas	Rodrigues Moura da Silva	0	77.4	37.4	60.8593662666	25.8750845409	0	0	0	0	0	0	0	0.0345773747779
30	2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	86.4	67.3	141.828149682	22.0056810847	0	0	0	0	1	0	0	0.0656424281198
31	2015	9441	141	142	142	PSG	Thiago Emiliano	da Silva	0	91.1	50.7	94.4971516147	8.92748564827	1	1	1	0	0	0	0	0.0956809814784
32	2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	84.9	67.3	138.88449157	22.9630137395	0	1	0	0	0	0	0	0.0567540935713
33	2015	9441	141	142	142	PSG	Marco	Verratti	0	72.5	56.5	103.29857033	28.2577423019	0	0	0	0	0	0	0	0.024580907718
34	2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	72.2	76.0	133.083755628	38.0636309356	0	0	0	0	0	0	0	0.00534072810115
35	2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	91.5	56.0	125.217592968	10.4043260233	1	1	0	0	0	0	0	0.135848059356
36	2015	9441	141	142	142	PSG	Javier	Pastore	0	79.9	58.1	111.948699084	21.67071757	0	1	0	0	0	0	0	0.0676963919741
37	2015	9441	141	142	142	PSG	Zlatan	Ibrahimovic	0	94.5	59.9	150.945395901	11.3251931551	0	1	1	0	0	0	0	0.174525446011
38	2015	9441	141	142	142	PSG	Ezequiel	Lavezzi	0	96.9	60.6	163.698291656	11.0440028975	0	1	0	0	0	0	0	0.29123277567
39	2015	9441	141	142	142	PSG	Marco	Verratti	0	80.5	25.8	38.8613503658	31.0787708895	0	1	1	0	0	0	0	0.00827172200431
40	2015	9441	141	142	141	Reims	Frédéric	Bulot	0	73.3	57.5	105.689992929	27.7333733974	0	0	0	0	0	0	0	0.0267141701892
41	2015	9441	141	142	141	Reims	Jaba	Kankava	0	73.3	45.2	79.80849815	27.1280297847	0	0	0	0	0	0	0	0.0288454468667
42	2015	9441	141	142	141	Reims	Nicolas	de Preville	0	79.9	60.6	117.80551397	22.7237760947	0	0	0	0	0	0	0	0.0580393404871
43	2015	9441	141	142	141	Reims	Hamari	Traore	0	72.9	30.7	54.5424001147	33.2701067026	0	0	0	0	0	0	0	0.0108238344589
44	2015	9441	141	142	141	Reims	Nicolas	de Preville	0	88.3	33.6	35.5046161802	20.1457191482	0	0	0	0	0	0	1	0.0808059667625
45	2015	9441	141	142	141	Reims	Theoson	Siebatcheu	1	86.7	47.2	78.1113419604	13.5915414873	0	0	0	0	0	0	0	0.205034117819
46	2015	9441	141	142	141	Reims	Grejohn	Kyei	0	90.5	48.7	82.2079219218	9.58853482029	1	1	0	0	0	0	0	0.148123753894
47	2015	9434	149	146	149	Angers	Slimane	Sissoko	0	89.8	56.4	122.106255955	12.0415945788	0	1	0	0	0	0	0	0.254014024127
48	2015	9434	149	146	149	Angers	Ferebory	Dore	0	79.3	41.3	67.2034785321	22.4539528814	0	0	0	0	0	0	0	0.0584994869331
49	2015	9434	149	146	149	Angers	Romain	Saiss	0	70.7	59.7	108.317539603	30.8638947639	0	0	0	0	0	0	0	0.0164020717696
50	2015	9434	149	146	149	Angers	Ismael	Traoré	0	89.7	47.0	73.7611583703	10.7280007457	1	1	0	0	0	0	0	0.125952608297
51	2015	9434	149	146	149	Angers	Ferebory	Dore	0	86.8	48.1	81.8091386235	13.3360413917	0	0	0	0	0	0	0	0.21219129564
52	2015	9434	149	146	149	Angers	Slimane	Sissoko	0	68.4	29.7	57.2831054436	37.5586208479	0	0	0	0	0	0	0	0.00549520074774
53	2015	9434	149	146	149	Angers	Ferebory	Dore	0	88.6	39.3	46.814191909	15.6348968657	0	0	0	0	1	0	0	0.154068380142
54	2015	9434	149	146	149	Angers	Cheikh	Ndoye	0	92.0	44.7	56.4755267514	9.59635347411	1	1	0	0	0	0	0	0.145754013796
55	2015	9434	149	146	149	Angers	Cheikh	Ndoye	0	74.7	38.2	64.9955055218	27.9164825865	0	0	0	0	0	0	0	0.0252671092667
56	2015	9434	149	146	149	Angers	Vincent	Manceau	0	65.4	43.8	79.8409440042	35.1511024009	0	1	1	0	0	0	1	0.00445581613661
57	2015	9434	149	146	149	Angers	Romain	Saiss	0	72.8	67.3	122.457560176	32.2355393937	0	0	0	0	1	0	0	0.0133441958167
58	2015	9434	149	146	149	Angers	Abdoul	Camara	0	90.9	56.4	125.11859388	11.1251966275	1	0	0	0	0	0	0	0.122878978487
59	2015	9434	149	146	149	Angers	Abdoul	Camara	0	74.8	63.0	117.287987946	28.3555990944	0	0	0	0	0	0	0	0.0244366345663
60	2015	9434	149	146	149	Angers	Billy	Ketkeophomphone	0	81.1	65.0	128.437301491	24.1290281611	0	1	0	0	0	0	0	0.047243291011
61	2015	9434	149	146	149	Angers	Billy	Ketkeophomphone	0	87.6	50.9	94.1512852664	12.4326183887	0	0	0	0	0	0	0	0.238854767604
62	2015	9434	149	146	146	Troyes	Corentin	Jean	0	85.5	47.4	79.8343051205	14.7312592809	0	1	0	0	0	0	0	0.177114493434
63	2015	9434	149	146	146	Troyes	Lossemy	Karaboue	0	69.6	35.4	64.3467410152	33.724175305	0	0	0	0	0	0	0	0.0101414003639
64	2015	9434	149	146	146	Troyes	Corentin	Jean	0	74.1	56.6	104.296204386	26.7277009861	0	0	0	0	0	0	0	0.0311959271542
65	2015	9434	149	146	146	Troyes	Jessy	Pi	0	72.7	49.7	89.3704013916	27.3016483019	0	0	0	0	0	0	0	0.0282581142389
66	2015	9434	149	146	146	Troyes	Henri	Bienvenu Ntsama	0	91.2	54.0	114.44395478	9.66643677888	0	0	0	0	0	0	0	0.33112036577
67	2015	9434	149	146	146	Troyes	Yoann	Court	0	73.6	47.4	84.3753719586	26.5277213496	0	0	0	0	0	0	0	0.0317531476494
68	2015	9434	149	146	146	Troyes	Thomas	Ayasse	0	90.5	53.8	111.801409486	10.2318131336	0	0	0	0	0	0	0	0.311040508938
69	2015	9434	149	146	146	Troyes	Corentin	Jean	0	80.1	31.1	46.4763685098	27.4448537981	0	0	0	0	0	0	0	0.026856592399
70	2015	9434	149	146	146	Troyes	Chris	Mavinga	0	92.0	65.0	151.927513064	17.0	0	0	0	0	0	0	0	0.135989787748
71	2015	9434	149	146	146	Troyes	Benjamin	Nivet	0	75.4	52.8	96.4935253125	24.7588368063	0	0	0	0	0	0	0	0.0420238702335
72	2015	9434	149	146	146	Troyes	Corentin	Jean	0	68.9	42.3	76.093875414	32.0390386872	0	0	0	0	0	0	0	0.0133386645467
73	2015	9434	149	146	146	Troyes	Benjamin	Nivet	0	84.4	32.1	41.0724233738	23.7438413067	0	0	0	0	0	0	0	0.0473149415878
74	2015	9434	149	146	146	Troyes	Corentin	Jean	0	95.9	68.1	167.236786552	18.5585559783	0	1	0	0	0	0	0	0.110318348479
75	2015	9434	149	146	146	Troyes	Lossemy	Karaboue	0	87.4	53.6	105.945395901	13.1041978007	0	1	0	0	0	0	0	0.22128965479
76	2015	9435	123	139	123	Bastia	Florian	Marange	0	91.2	39.5	39.9662130438	13.7	1	1	1	0	1	0	0	0.0453891130394
77	2015	9435	123	139	123	Bastia	Evaeverson	Lemos da Silva	0	84.6	47.6	81.1420412364	15.5858910557	0	0	0	0	0	0	0	0.158203189107
78	2015	9435	123	139	123	Bastia	Gaël	Danic	1	80.5	40.3	63.5525991288	21.779348016	0	1	0	0	0	0	0	0.0645741421875
79	2015	9435	123	139	123	Bastia	Gaël	Danic	0	91.6	25.6	18.9966541555	25.8054257861	0	1	1	0	0	0	0	0.0187474387405
80	2015	9435	123	139	123	Bastia	Julian	Palmieri	0	86.7	73.8	150.802513954	27.2640789318	0	0	0	0	0	0	0	0.0296108818978
81	2015	9435	123	139	123	Bastia	Julian	Palmieri	0	81.6	75.0	143.646931708	31.0412628609	0	0	0	0	0	0	0	0.0163361457386
82	2015	9435	123	139	123	Bastia	Seko	Fofana	0	88.5	59.5	129.559667969	14.9164338902	0	0	0	0	0	0	0	0.177776604464
83	2015	9435	123	139	123	Bastia	Gilles	Cioni	0	69.7	27.4	53.2816781368	37.8001322749	0	1	0	0	0	0	0	0.00527389085443
84	2015	9435	123	139	139	Nice	Mickael	Le Bihan	0	93.3	50.3	92.5637702115	6.70671305484	0	1	0	0	0	0	0	0.438982354926
85	2015	9435	123	139	139	Nice	Wallyson	Teixiera Mallmann	0	81.1	45.8	77.4711922908	19.3610433603	0	0	0	0	0	0	0	0.0930212024912
86	2015	9435	123	139	139	Nice	Said	Benrahma	1	85.6	37.8	49.7279878188	18.8732615093	0	0	0	0	0	0	0	0.0981102527717
87	2015	9435	123	139	139	Nice	Valère	Germain	0	87.0	64.9	138.895848013	19.7739727925	0	0	0	0	0	0	0	0.09103077511
