	start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed	predict
0	2015	10143	141	129	129	Lille	Éric	Bautheac	0	68.0	61.8	110.241452474	34.1063044026	0	0	0	0	0	0	0	0.00984894273714
1	2015	10143	141	129	129	Lille	Yassine	Benzia	0	85.2	57.3	116.254507988	16.5024240644	0	0	0	0	0	0	0	0.142584233422
2	2015	10143	141	129	129	Lille	Yassine	Benzia	0	81.9	49.3	87.7852448727	18.113530854	0	0	0	0	0	0	0	0.11195621095
3	2015	10143	141	129	129	Lille	Sehrou	Guirassy	0	89.3	72.4	154.467193514	24.8243831746	0	0	0	0	0	0	0	0.0432196984387
4	2015	10143	141	129	129	Lille	Lenny	Nangis	0	79.6	35.4	54.4092214081	25.0862512146	0	0	0	0	0	0	0	0.0388744041355
5	2015	10143	141	129	129	Lille	Junior	Tallo	0	93.3	37.6	28.3833541415	14.0943250991	0	0	0	0	0	0	0	0.187008225881
6	2015	10143	141	129	129	Lille	Yassine	Benzia	0	91.9	69.9	157.851947849	21.4853438418	0	0	0	0	0	0	0	0.0716567950184
7	2015	10143	141	129	129	Lille	Éric	Bautheac	0	80.1	58.1	112.148052151	21.4853438418	0	1	1	0	0	0	0	0.0390273176594
8	2015	10143	141	129	129	Lille	Junior	Tallo	0	95.9	42.5	28.6639571103	8.54751425854	0	1	1	0	0	0	0	0.232538314115
9	2015	10143	141	129	129	Lille	Lenny	Nangis	0	72.1	21.7	44.5922077434	39.7404076476	0	0	0	0	0	0	0	0.00385071696258
10	2015	10143	141	129	141	Reims	Prince	Oniangué	0	86.7	57.0	117.758540601	15.0296373875	1	0	0	0	0	0	0	0.0695084565578
11	2015	10143	141	129	141	Reims	David	Ngog	0	88.6	45.8	69.7751405688	12.1490740388	0	0	0	0	0	0	0	0.244088084725
12	2015	10143	141	129	141	Reims	Prince	Oniangué	0	70.7	58.3	105.816176951	30.4529144746	0	1	0	0	0	0	0	0.0174661837615
13	2015	10143	141	129	141	Reims	Jaba	Kankava	0	80.4	71.6	137.779166864	29.1671047586	0	0	0	0	0	0	1	0.0218274712001
14	2015	10143	141	129	141	Reims	Antoine	Devaux	0	89.7	60.3	135.0	14.5663996924	0	0	0	0	0	0	0	0.186664567918
15	2015	10143	141	129	141	Reims	Theoson	Siebatcheu	0	92.4	53.6	115.346175942	8.40951841665	0	1	0	0	0	0	0	0.377141446839
16	2015	10143	141	129	141	Reims	Frédéric	Bulot	0	89.6	30.7	28.3184560371	21.9237314342	0	0	0	0	0	0	0	0.0617784992345
17	2015	10143	141	129	141	Reims	Odaïr	Fortes	0	75.9	34.6	57.4212534089	28.6001748246	0	0	0	0	0	0	0	0.0225969742692
18	2015	10143	141	129	141	Reims	David	Ngog	1	95.6	48.2	67.7509763428	4.7539457296	1	1	0	0	0	0	0	0.271516103366
19	2015	10142	137	142	137	Nantes	Wilfried	Moimbé	0	98.7	65.2	175.111599052	15.2554908148	0	0	0	0	0	0	0	0.174452281144
20	2015	10142	137	142	137	Nantes	Jules	Iloki	0	92.7	29.7	19.7788848063	21.5726678925	0	0	0	0	0	0	0	0.0647545739867
21	2015	10142	137	142	137	Nantes	Yacine	Bammou	0	95.9	40.9	24.2539197243	9.98098191562	1	1	0	0	0	0	0	0.135655143674
22	2015	10142	137	142	137	Nantes	Yacine	Bammou	1	89.9	53.0	106.542983405	10.5361283212	1	1	1	0	0	0	0	0.0762170228879
23	2015	10142	137	142	137	Nantes	Birama	Toure	0	75.5	39.5	66.8014094864	26.6552058705	0	0	0	0	0	0	0	0.0307712282941
24	2015	10142	137	142	137	Nantes	Yacine	Bammou	0	93.7	50.3	92.7263109939	6.30713881249	1	1	0	0	0	0	0	0.228298563792
25	2015	10142	137	142	137	Nantes	Yacine	Bammou	0	88.2	63.7	139.261223244	18.081205712	0	0	0	0	0	0	0	0.116044990767
26	2015	10142	137	142	142	PSG	Serge	Aurier	1	91.9	47.7	74.1480718457	8.42021377401	0	1	1	0	0	0	0	0.241864084726
27	2015	10142	137	142	142	PSG	Ezequiel	Lavezzi	0	84.9	63.8	132.424417444	20.4560504497	0	0	0	0	0	0	0	0.0820719993284
28	2015	10142	137	142	142	PSG	Ángel	Di María	0	86.6	27.8	31.1153323147	25.9306768134	0	0	0	0	0	0	0	0.0336128221111
29	2015	10142	137	142	142	PSG	Serge	Aurier	0	92.7	52.0	105.321510075	7.56901578807	0	1	1	0	0	0	0	0.27187897589
30	2015	10142	137	142	142	PSG	Zlatan	Ibrahimovic	0	92.2	41.7	43.2211996843	11.3899078135	1	1	0	0	0	0	0	0.112652402603
31	2015	10142	137	142	142	PSG	Zlatan	Ibrahimovic	0	73.3	31.1	54.7066524093	32.7123829765	0	0	0	0	0	0	0	0.0118219165736
32	2015	10142	137	142	142	PSG	Zlatan	Ibrahimovic	1	97.0	47.0	45.0	4.24264068712	0	1	0	0	0	0	0	0.528899772986
33	2015	10142	137	142	142	PSG	Ángel	Di María	1	79.3	53.0	98.2463208145	20.9162616163	0	0	0	0	0	0	0	0.0750561466884
34	2015	10142	137	142	142	PSG	Edinson	Cavani	1	93.0	38.2	30.6772800218	13.7200583089	1	1	0	0	0	0	0	0.0798196962907
35	2015	10142	137	142	142	PSG	Javier	Pastore	0	77.4	43.2	73.2542494617	23.6008474424	0	1	0	0	0	0	0	0.0493817434144
36	2015	10142	137	142	142	PSG	Ángel	Di María	0	90.0	71.4	154.95379922	23.6211769393	0	0	0	0	1	0	0	0.0519207014451
37	2015	10142	137	142	142	PSG	Zlatan	Ibrahimovic	0	71.9	60.7	110.84597857	30.068255686	0	0	0	0	0	0	0	0.0186156021977
38	2015	10142	137	142	142	PSG	Ángel	Di María	0	90.5	48.1	78.690067526	9.68813707583	0	1	0	0	0	0	0	0.324948580697
39	2015	10142	137	142	142	PSG	Zlatan	Ibrahimovic	0	87.6	69.3	147.27978048	22.9401394939	0	1	0	0	0	0	0	0.0572602095352
