0.897684,0.102316
0.893489,0.106511
0.857524,0.142476
0.924347,0.075653
0.912449,0.087551
0.895503,0.104497
0.909081,0.090919
0.991653,0.008347
0.900726,0.099274
0.922790,0.077210
0.926484,0.073516
0.904076,0.095924
0.918857,0.081143
0.909006,0.090994
0.910304,0.089696
0.896820,0.103180
0.896096,0.103904
0.904671,0.095329
0.866882,0.133118
0.866370,0.133630
0.894489,0.105511
0.832861,0.167139
0.872776,0.127224
0.924849,0.075151
0.901553,0.098447
0.876609,0.123391
0.905175,0.094825
0.920947,0.079053
0.899861,0.100139
0.932877,0.067123
0.865354,0.134646
0.909797,0.090203
0.881159,0.118841
0.902208,0.097792
0.895972,0.104028
0.924473,0.075527
0.936779,0.063221
0.863785,0.136215
0.908241,0.091759
0.900268,0.099732
0.879893,0.120107
0.892605,0.107395
0.913563,0.086437
0.868067,0.131933
0.837426,0.162574
0.903156,0.096844
0.885436,0.114564
0.922870,0.077130
0.902569,0.097431
0.875850,0.124150
0.910424,0.089576
0.891326,0.108674
0.897337,0.102663
0.882477,0.117523
0.869708,0.130292
0.892767,0.107233
0.914410,0.085590
0.903490,0.096510
0.852831,0.147169
0.926348,0.073652
0.894404,0.105596
0.924076,0.075924
0.852467,0.147533
0.875496,0.124504
0.895438,0.104562
0.893056,0.106944
0.887938,0.112062
0.925920,0.074080
0.898571,0.101429
0.910422,0.089578
0.904595,0.095405
0.918666,0.081334
0.897174,0.102826
0.872360,0.127640
0.875156,0.124844
0.887687,0.112313
0.867771,0.132229
0.923967,0.076033
0.916457,0.083543
0.927545,0.072455
0.847267,0.152733
0.915626,0.084374
0.912990,0.087010
0.893675,0.106325
0.920933,0.079067
0.884620,0.115380
0.851895,0.148105
0.887979,0.112021
0.829975,0.170025
0.856133,0.143867
0.864933,0.135067
0.865388,0.134612
0.904878,0.095122
0.860694,0.139306
0.933587,0.066413
0.901241,0.098759
0.917265,0.082735
0.893585,0.106415
0.889382,0.110618
0.917044,0.082956
0.925281,0.074719
0.875921,0.124079
0.900445,0.099555
0.889093,0.110907
0.911729,0.088271
0.912939,0.087061
0.880646,0.119354
0.921883,0.078117
0.877876,0.122124
0.915476,0.084524
0.897001,0.102999
0.899023,0.100977
0.899438,0.100562
0.853695,0.146305
0.862253,0.137747
0.885570,0.114430
0.885130,0.114870
0.896156,0.103844
0.861760,0.138240
0.816605,0.183395
0.846521,0.153479
0.856273,0.143727
0.850894,0.149106
0.928096,0.071904
0.856237,0.143763
0.847399,0.152601
0.894200,0.105800
0.912601,0.087399
0.914641,0.085359
0.846008,0.153992
0.924126,0.075874
0.871480,0.128520
0.889886,0.110114
0.917401,0.082599
0.844047,0.155953
0.903676,0.096324
0.900437,0.099563
0.872923,0.127077
0.882419,0.117581
0.842488,0.157512
0.868201,0.131799
0.905004,0.094996
0.909605,0.090395
0.897416,0.102584
0.915893,0.084107
0.919012,0.080988
0.844842,0.155158
0.933508,0.066492
0.932649,0.067351
0.937573,0.062427
0.904124,0.095876
0.872572,0.127428
0.903049,0.096951
0.934833,0.065167
0.917790,0.082210
0.922706,0.077294
0.900207,0.099793
0.896181,0.103819
0.886406,0.113594
0.861818,0.138182
0.906551,0.093449
0.923128,0.076872
0.875282,0.124718
0.913651,0.086349
0.876092,0.123908
0.910867,0.089133
0.921499,0.078501
0.882087,0.117913
0.923479,0.076521
0.912787,0.087213
0.924140,0.075860
0.922113,0.077887
0.840749,0.159251
0.917213,0.082787
0.829192,0.170808
0.859001,0.140999
0.939039,0.060961
0.921215,0.078785
0.848058,0.151942
0.881979,0.118021
0.878790,0.121210
0.919380,0.080620
0.871735,0.128265
0.944336,0.055664
0.867497,0.132503
0.827351,0.172649
0.848901,0.151099
0.956702,0.043298
0.913814,0.086186
0.900415,0.099585
0.893865,0.106135
0.855847,0.144153
0.826390,0.173610
0.900858,0.099142
0.901334,0.098666
0.916817,0.083183
0.827758,0.172242
0.871881,0.128119
0.873948,0.126052
0.923639,0.076361
0.884799,0.115201
0.874011,0.125989
0.865889,0.134111
0.850367,0.149633
0.860928,0.139072
0.887904,0.112096
0.871925,0.128075
0.914629,0.085371
0.854038,0.145962
0.899863,0.100137
0.888988,0.111012
0.922992,0.077008
0.818395,0.181605
0.894921,0.105079
0.926026,0.073974
0.905853,0.094147
0.876890,0.123110
0.923032,0.076968
0.875529,0.124471
0.915972,0.084028
0.903709,0.096291
0.854560,0.145440
0.886090,0.113910
0.891040,0.108960
0.882778,0.117222
0.909900,0.090100
0.924132,0.075868
0.899118,0.100882
0.851329,0.148671
0.884366,0.115634
0.913894,0.086106
0.899073,0.100927
0.906578,0.093422
0.827013,0.172987
0.837381,0.162619
0.882605,0.117395
0.816829,0.183171
0.865746,0.134254
0.866480,0.133520
0.849678,0.150322
0.836664,0.163336
0.908833,0.091167
0.905294,0.094706
0.910756,0.089244
0.855237,0.144763
0.908213,0.091787
0.903242,0.096758
0.922022,0.077978
0.931507,0.068493
0.922280,0.077720
0.906933,0.093067
0.912004,0.087996
0.867179,0.132821
0.928679,0.071321
0.917177,0.082823
0.920271,0.079729
0.898277,0.101723
0.895024,0.104976
0.899180,0.100820
0.927687,0.072313
0.941423,0.058577
0.906934,0.093066
0.867941,0.132059
0.912638,0.087362
0.909866,0.090134
0.880658,0.119342
0.876525,0.123475
0.887897,0.112103
0.925527,0.074473
0.912806,0.087194
0.855343,0.144657
0.876389,0.123611
0.910920,0.089080
0.903214,0.096786
0.880932,0.119068
0.913383,0.086617
0.856207,0.143793
0.889359,0.110641
0.854129,0.145871
0.853749,0.146251
0.860973,0.139027
0.862511,0.137489
0.890786,0.109214
0.847469,0.152531
0.912591,0.087409
0.918249,0.081751
0.922424,0.077576
0.913902,0.086098
0.922159,0.077841
0.887801,0.112199
0.921841,0.078159
0.911398,0.088602
0.900132,0.099868
0.914194,0.085806
0.919903,0.080097
0.899548,0.100452
0.863411,0.136589
0.913544,0.086456
0.853117,0.146883
0.915595,0.084405
0.902151,0.097849
0.888133,0.111867
0.879450,0.120550
0.858439,0.141561
0.859460,0.140540
0.920191,0.079809
0.958834,0.041166
0.924279,0.075721
0.892258,0.107742
0.934014,0.065986
0.872872,0.127128
0.882057,0.117943
0.862137,0.137863
0.868516,0.131484
0.936469,0.063531
0.900149,0.099851
0.872523,0.127477
0.852972,0.147028
0.902690,0.097310
0.913978,0.086022
0.866787,0.133213
0.910389,0.089611
0.827931,0.172069
0.913516,0.086484
0.907093,0.092907
0.858835,0.141165
0.903279,0.096721
0.856828,0.143172
0.878696,0.121304
0.900438,0.099562
0.856328,0.143672
0.901466,0.098534
0.909199,0.090801
0.892125,0.107875
0.866439,0.133561
0.880381,0.119619
0.866921,0.133079
0.905875,0.094125
0.916628,0.083372
0.894011,0.105989
0.940955,0.059045
0.875402,0.124598
0.893884,0.106116
0.943033,0.056967
0.920841,0.079159
0.901588,0.098412
0.832909,0.167091
0.826142,0.173858
0.919716,0.080284
0.881629,0.118371
0.875097,0.124903
0.859095,0.140905
0.902585,0.097415
0.831190,0.168810
0.845114,0.154886
0.909863,0.090137
0.920071,0.079929
0.913004,0.086996
0.871970,0.128030
0.922853,0.077147
0.902648,0.097352
0.910326,0.089674
0.840966,0.159034
0.875653,0.124347
0.875029,0.124971
0.906957,0.093043
0.860925,0.139075
0.867471,0.132529
0.837084,0.162916
0.909317,0.090683
0.928871,0.071129
0.918234,0.081766
0.876632,0.123368
0.884641,0.115359
0.908421,0.091579
0.926625,0.073375
0.917954,0.082046
0.838282,0.161718
0.871595,0.128405
0.919226,0.080774
0.899366,0.100634
0.898084,0.101916
0.856544,0.143456
0.887197,0.112803
0.918798,0.081202
0.924635,0.075365
0.886265,0.113735
0.848564,0.151436
0.844578,0.155422
0.926800,0.073200
0.871596,0.128404
0.848594,0.151406
0.876333,0.123667
0.923829,0.076171
0.858537,0.141463
0.876136,0.123864
0.863678,0.136322
0.883052,0.116948
0.870940,0.129060
0.991586,0.008414
0.896354,0.103646
0.856040,0.143960
0.862942,0.137058
0.923847,0.076153
0.892507,0.107493
0.839643,0.160357
0.897086,0.102914
0.908329,0.091671
0.875452,0.124548
0.842449,0.157551
0.900302,0.099698
0.889820,0.110180
0.872291,0.127709
0.916128,0.083872
0.874036,0.125964
0.856947,0.143053
0.900831,0.099169
0.882394,0.117606
0.837994,0.162006
0.868849,0.131151
0.903160,0.096840
0.901171,0.098829
0.875005,0.124995
0.884236,0.115764
0.922526,0.077474
0.865611,0.134389
0.894655,0.105345
0.882921,0.117079
0.915560,0.084440
0.888818,0.111182
0.866499,0.133501
0.903363,0.096637
0.929778,0.070222
0.889804,0.110196
0.917886,0.082114
0.881334,0.118666
0.929334,0.070666
0.899836,0.100164
0.843343,0.156657
0.900262,0.099738
0.917577,0.082423
0.906121,0.093879
0.892330,0.107670
0.908518,0.091482
0.863459,0.136541
0.919038,0.080962
0.903223,0.096777
0.873968,0.126032
0.910335,0.089665
0.832295,0.167705
0.935689,0.064311
0.874933,0.125067
0.892678,0.107322
0.920863,0.079137
0.875635,0.124365
0.855805,0.144195
0.916971,0.083029
0.859599,0.140401
0.916452,0.083548
0.921457,0.078543
0.915076,0.084924
0.882138,0.117862
0.914932,0.085068
0.909711,0.090289
0.880133,0.119867
0.892092,0.107908
0.892867,0.107133
0.879874,0.120126
0.893599,0.106401
0.892600,0.107400
0.899454,0.100546
0.879424,0.120576
0.916740,0.083260
0.940046,0.059954
0.917630,0.082370
0.875482,0.124518
0.878115,0.121885
0.884105,0.115895
0.872628,0.127372
0.851129,0.148871
0.912429,0.087571
0.860054,0.139946
0.896526,0.103474
0.891623,0.108377
0.850549,0.149451
0.896442,0.103558
0.866929,0.133071
0.890881,0.109119
0.933387,0.066613
0.879790,0.120210
0.883459,0.116541
0.914497,0.085503
0.914067,0.085933
0.941458,0.058542
0.898406,0.101594
0.922720,0.077280
0.890056,0.109944
0.904690,0.095310
0.880068,0.119932
0.886806,0.113194
0.904641,0.095359
0.858881,0.141119
0.882059,0.117941
0.883977,0.116023
0.896643,0.103357
0.885618,0.114382
0.900445,0.099555
0.895391,0.104609
0.913369,0.086631
0.880668,0.119332
0.916383,0.083617
0.897299,0.102701
0.920407,0.079593
0.924543,0.075457
0.918048,0.081952
0.910926,0.089074
0.874479,0.125521
0.911943,0.088057
0.865475,0.134525
0.918375,0.081625
0.911617,0.088383
0.918773,0.081227
0.908097,0.091903
0.915568,0.084432
0.884844,0.115156
0.893796,0.106204
0.902641,0.097359
0.842617,0.157383
0.894281,0.105719
0.912704,0.087296
0.855418,0.144582
0.857517,0.142483
0.923770,0.076230
0.931879,0.068121
0.890823,0.109177
0.913908,0.086092
0.915270,0.084730
0.916143,0.083857
0.957557,0.042443
0.874161,0.125839
0.899990,0.100010
0.897097,0.102903
0.840600,0.159400
0.864090,0.135910
0.891375,0.108625
0.891653,0.108347
0.889108,0.110892
0.916516,0.083484
0.824161,0.175839
0.831222,0.168778
0.821194,0.178806
0.896065,0.103935
0.865844,0.134156
0.965748,0.034252
0.912252,0.087748
0.874242,0.125758
0.910747,0.089253
0.904763,0.095237
0.866467,0.133533
0.875321,0.124679
0.914270,0.085730
0.948594,0.051406
0.906597,0.093403
0.897609,0.102391
0.879938,0.120062
0.856982,0.143018
0.879326,0.120674
0.846543,0.153457
0.911159,0.088841
0.831657,0.168343
0.849265,0.150735
0.891621,0.108379
0.850466,0.149534
0.888217,0.111783
0.888133,0.111867
0.921044,0.078956
0.910371,0.089629
0.874473,0.125527
0.854768,0.145232
0.913248,0.086752
0.919492,0.080508
0.881501,0.118499
0.893068,0.106932
0.900526,0.099474
0.897334,0.102666
0.889957,0.110043
0.869021,0.130979
0.823519,0.176481
0.893832,0.106168
0.861894,0.138106
0.832300,0.167700
0.883518,0.116482
0.869793,0.130207
0.864659,0.135341
0.869257,0.130743
0.897170,0.102830
0.828715,0.171285
0.834611,0.165389
0.884612,0.115388
0.882546,0.117454
0.907942,0.092058
0.877237,0.122763
0.921619,0.078381
0.922436,0.077564
0.900350,0.099650
0.881892,0.118108
0.929201,0.070799
0.935792,0.064208
0.921939,0.078061
0.874408,0.125592
0.856827,0.143173
0.894651,0.105349
0.904860,0.095140
0.906706,0.093294
0.863140,0.136860
0.868039,0.131961
0.869674,0.130326
0.866628,0.133372
0.927248,0.072752
0.921021,0.078979
0.862784,0.137216
0.888585,0.111415
0.909793,0.090207
0.891100,0.108900
0.933129,0.066871
0.926295,0.073705
0.908648,0.091352
0.916394,0.083606
0.876405,0.123595
0.895788,0.104212
0.834408,0.165592
0.870691,0.129309
0.879293,0.120707
0.902913,0.097087
0.903538,0.096462
0.903014,0.096986
0.891631,0.108369
0.880988,0.119012
0.844839,0.155161
0.872097,0.127903
0.876689,0.123311
0.878969,0.121031
0.883945,0.116055
0.925328,0.074672
0.877187,0.122813
0.850522,0.149478
0.878420,0.121580
0.894487,0.105513
0.918554,0.081446
0.825397,0.174603
0.872181,0.127819
0.924947,0.075053
0.918571,0.081429
0.914632,0.085368
0.908369,0.091631
0.872974,0.127026
0.871636,0.128364
0.922498,0.077502
0.859792,0.140208
0.880023,0.119977
0.846248,0.153752
0.901549,0.098451
0.933355,0.066645
0.926287,0.073713
0.867226,0.132774
0.903791,0.096209
0.933797,0.066203
0.895371,0.104629
0.872846,0.127154
0.862108,0.137892
0.895677,0.104323
0.921652,0.078348
0.916446,0.083554
0.940201,0.059799
0.865311,0.134689
0.925609,0.074391
0.889687,0.110313
0.929121,0.070879
0.907144,0.092856
0.904352,0.095648
0.938672,0.061328
0.938215,0.061785
0.928020,0.071980
0.866971,0.133029
0.852486,0.147514
0.873515,0.126485
0.894483,0.105517
0.895606,0.104394
0.896225,0.103775
0.905403,0.094597
0.849964,0.150036
0.826916,0.173084
0.857169,0.142831
0.894135,0.105865
0.878015,0.121985
0.920496,0.079504
0.898559,0.101441
0.914339,0.085661
0.914765,0.085235
0.911997,0.088003
0.861636,0.138364
0.927334,0.072666
0.875375,0.124625
0.881976,0.118024
0.910181,0.089819
0.923258,0.076742
0.902466,0.097534
0.908035,0.091965
0.922006,0.077994
0.906351,0.093649
0.847507,0.152493
0.914494,0.085506
0.913219,0.086781
0.863810,0.136190
0.872385,0.127615
0.903363,0.096637
0.917329,0.082671
0.889434,0.110566
0.862198,0.137802
0.863914,0.136086
0.859041,0.140959
0.890952,0.109048
0.933789,0.066211
0.887964,0.112036
0.887571,0.112429
0.902615,0.097385
