day,home_team,away_team,home_score,away_score
1,FC Nantes,AS Monaco FC,1 , 0
1,FC Sochaux-Montbéliard,Angers SCO,4 , 1
1,AS Saint-Etienne,AS Cannes,1 , 2
1,Girondins de Bordeaux,Paris Saint-Germain,1 , 0
1,Olympique de Marseille,RC Lens,1 , 0
1,RC Strasbourg,AJ Auxerre,1 , 1
1,SM Caen,FC Metz,1 , 1
1,LOSC Lille,FC Martigues,1 , 1
1,Montpellier Hérault SC,Olympique Lyonnais,1 , 1
1,Toulouse FC,Havre AC,0 , 0
2,Havre AC,Girondins de Bordeaux,0 , 3
2,FC Nantes,AS Saint-Etienne,1 , 0
2,FC Martigues,FC Sochaux-Montbéliard,1 , 1
2,AJ Auxerre,Montpellier Hérault SC,3 , 1
2,FC Metz,Angers SCO,2 , 0
2,Olympique Lyonnais,SM Caen,2 , 0
2,AS Monaco FC,Toulouse FC,3 , 0
2,Paris Saint-Germain,LOSC Lille,2 , 1
2,RC Lens,RC Strasbourg,0 , 0
2,AS Cannes,Olympique de Marseille,2 , 1
3,LOSC Lille,RC Lens,0 , 0
3,Toulouse FC,FC Nantes,0 , 3
3,FC Sochaux-Montbéliard,FC Metz,2 , 1
3,Girondins de Bordeaux,AS Cannes,0 , 0
3,SM Caen,AJ Auxerre,1 , 0
3,Angers SCO,Olympique Lyonnais,3 , 1
3,RC Strasbourg,Paris Saint-Germain,2 , 2
3,Olympique de Marseille,Havre AC,1 , 1
3,Montpellier Hérault SC,FC Martigues,1 , 0
3,AS Saint-Etienne,AS Monaco FC,2 , 0
4,AS Monaco FC,Girondins de Bordeaux,3 , 2
4,FC Nantes,Olympique de Marseille,0 , 0
4,AS Cannes,LOSC Lille,2 , 1
4,Paris Saint-Germain,FC Sochaux-Montbéliard,1 , 0
4,Olympique Lyonnais,FC Metz,2 , 0
4,FC Martigues,SM Caen,4 , 1
4,AJ Auxerre,Angers SCO,0 , 0
4,RC Lens,Montpellier Hérault SC,2 , 1
4,Havre AC,AS Saint-Etienne,0 , 0
4,Toulouse FC,RC Strasbourg,0 , 0
5,RC Strasbourg,AS Cannes,2 , 2
5,Girondins de Bordeaux,FC Nantes,2 , 0
5,FC Sochaux-Montbéliard,Olympique Lyonnais,0 , 1
5,Montpellier Hérault SC,AS Monaco FC,0 , 3
5,Angers SCO,FC Martigues,1 , 3
5,SM Caen,RC Lens,1 , 0
5,FC Metz,AJ Auxerre,0 , 0
5,AS Saint-Etienne,Toulouse FC,2 , 2
5,LOSC Lille,Havre AC,2 , 2
5,Olympique de Marseille,Paris Saint-Germain,1 , 0
6,AS Monaco FC,Olympique de Marseille,0 , 0
6,AS Cannes,FC Sochaux-Montbéliard,1 , 1
6,AS Saint-Etienne,Girondins de Bordeaux,0 , 0
6,FC Nantes,Montpellier Hérault SC,0 , 0
6,AJ Auxerre,Olympique Lyonnais,3 , 2
6,Paris Saint-Germain,SM Caen,2 , 0
6,FC Martigues,FC Metz,1 , 1
6,Havre AC,RC Strasbourg,0 , 1
6,RC Lens,Angers SCO,0 , 1
6,Toulouse FC,LOSC Lille,1 , 1
7,Girondins de Bordeaux,Toulouse FC,2 , 0
7,SM Caen,AS Cannes,1 , 1
7,Olympique de Marseille,AS Saint-Etienne,3 , 1
7,LOSC Lille,FC Nantes,0 , 0
7,RC Strasbourg,AS Monaco FC,1 , 1
7,FC Sochaux-Montbéliard,AJ Auxerre,1 , 0
7,Olympique Lyonnais,FC Martigues,0 , 0
7,Angers SCO,Paris Saint-Germain,1 , 1
7,FC Metz,RC Lens,2 , 1
7,Montpellier Hérault SC,Havre AC,2 , 1
8,Havre AC,SM Caen,1 , 2
8,Girondins de Bordeaux,FC Metz,2 , 0
8,AS Cannes,Angers SCO,4 , 3
8,AS Monaco FC,LOSC Lille,1 , 0
8,Paris Saint-Germain,Montpellier Hérault SC,1 , 0
8,Toulouse FC,Olympique de Marseille,0 , 0
8,FC Nantes,RC Strasbourg,2 , 2
8,AS Saint-Etienne,FC Sochaux-Montbéliard,0 , 0
8,FC Martigues,AJ Auxerre,0 , 1
8,RC Lens,Olympique Lyonnais,2 , 0
9,Olympique de Marseille,Girondins de Bordeaux,3 , 1
9,Olympique Lyonnais,Paris Saint-Germain,1 , 3
9,Montpellier Hérault SC,AS Cannes,2 , 1
9,FC Sochaux-Montbéliard,AS Monaco FC,2 , 0
9,AJ Auxerre,RC Lens,1 , 0
9,SM Caen,Toulouse FC,1 , 0
9,RC Strasbourg,FC Martigues,3 , 0
9,FC Metz,Havre AC,2 , 0
9,LOSC Lille,AS Saint-Etienne,0 , 2
9,Angers SCO,FC Nantes,0 , 0
10,Paris Saint-Germain,AJ Auxerre,4 , 0
10,Girondins de Bordeaux,LOSC Lille,2 , 1
10,AS Cannes,Olympique Lyonnais,1 , 0
10,AS Monaco FC,Angers SCO,3 , 0
10,FC Nantes,SM Caen,1 , 0
10,Havre AC,FC Sochaux-Montbéliard,0 , 0
10,Olympique de Marseille,FC Metz,0 , 3
10,AS Saint-Etienne,RC Strasbourg,0 , 0
10,RC Lens,FC Martigues,1 , 1
10,Toulouse FC,Montpellier Hérault SC,0 , 0
11,RC Strasbourg,Girondins de Bordeaux,0 , 2
11,FC Martigues,Paris Saint-Germain,1 , 1
11,FC Metz,AS Cannes,0 , 0
11,LOSC Lille,Olympique de Marseille,1 , 2
11,AJ Auxerre,Toulouse FC,5 , 1
11,FC Sochaux-Montbéliard,RC Lens,1 , 1
11,Olympique Lyonnais,FC Nantes,2 , 1
11,Montpellier Hérault SC,AS Saint-Etienne,3 , 0
11,Angers SCO,Havre AC,0 , 0
11,SM Caen,AS Monaco FC,0 , 1
12,Girondins de Bordeaux,Montpellier Hérault SC,1 , 1
12,Paris Saint-Germain,RC Lens,1 , 0
12,AS Cannes,FC Martigues,2 , 1
12,Olympique de Marseille,RC Strasbourg,2 , 1
12,AS Monaco FC,Olympique Lyonnais,1 , 1
12,FC Nantes,FC Metz,2 , 0
12,Havre AC,AJ Auxerre,1 , 0
12,LOSC Lille,FC Sochaux-Montbéliard,3 , 1
12,AS Saint-Etienne,SM Caen,5 , 0
12,Toulouse FC,Angers SCO,2 , 1
13,FC Metz,Paris Saint-Germain,0 , 1
13,SM Caen,Girondins de Bordeaux,1 , 0
13,RC Lens,AS Cannes,2 , 1
13,AJ Auxerre,AS Monaco FC,4 , 0
13,Olympique Lyonnais,Havre AC,1 , 1
13,Angers SCO,AS Saint-Etienne,1 , 1
13,RC Strasbourg,LOSC Lille,1 , 1
13,FC Martigues,Toulouse FC,1 , 1
13,FC Sochaux-Montbéliard,FC Nantes,1 , 1
13,Montpellier Hérault SC,Olympique de Marseille,0 , 2
14,RC Strasbourg,SM Caen,3 , 0
14,AS Cannes,Paris Saint-Germain,0 , 1
14,Girondins de Bordeaux,Angers SCO,1 , 0
14,AS Monaco FC,FC Martigues,7 , 0
14,FC Nantes,AJ Auxerre,1 , 2
14,Olympique de Marseille,FC Sochaux-Montbéliard,1 , 1
14,AS Saint-Etienne,FC Metz,1 , 0
14,LOSC Lille,Montpellier Hérault SC,0 , 0
14,Toulouse FC,Olympique Lyonnais,2 , 0
14,Havre AC,RC Lens,1 , 1
15,AJ Auxerre,AS Cannes,0 , 0
15,Paris Saint-Germain,FC Nantes,1 , 0
15,FC Sochaux-Montbéliard,Girondins de Bordeaux,2 , 2
15,Angers SCO,Olympique de Marseille,0 , 1
15,RC Lens,AS Monaco FC,3 , 3
15,Montpellier Hérault SC,RC Strasbourg,4 , 0
15,FC Metz,Toulouse FC,1 , 0
15,Olympique Lyonnais,AS Saint-Etienne,1 , 0
15,SM Caen,LOSC Lille,2 , 3
15,FC Martigues,Havre AC,3 , 0
16,AS Monaco FC,Paris Saint-Germain,1 , 1
16,Girondins de Bordeaux,Olympique Lyonnais,2 , 0
16,Olympique de Marseille,SM Caen,2 , 0
16,AS Saint-Etienne,AJ Auxerre,1 , 0
16,FC Nantes,FC Martigues,2 , 1
16,Havre AC,AS Cannes,3 , 1
16,RC Strasbourg,FC Sochaux-Montbéliard,2 , 0
16,LOSC Lille,Angers SCO,1 , 1
16,Montpellier Hérault SC,FC Metz,3 , 2
16,Toulouse FC,RC Lens,1 , 1
17,Olympique Lyonnais,Olympique de Marseille,1 , 0
17,Paris Saint-Germain,Havre AC,0 , 0
17,AJ Auxerre,Girondins de Bordeaux,0 , 1
17,AS Cannes,AS Monaco FC,0 , 2
17,RC Lens,FC Nantes,1 , 1
17,Angers SCO,RC Strasbourg,1 , 3
17,SM Caen,Montpellier Hérault SC,0 , 0
17,FC Martigues,AS Saint-Etienne,2 , 1
17,FC Sochaux-Montbéliard,Toulouse FC,0 , 0
17,FC Metz,LOSC Lille,1 , 1
18,Girondins de Bordeaux,FC Martigues,1 , 1
18,Toulouse FC,Paris Saint-Germain,1 , 2
18,AS Monaco FC,Havre AC,1 , 1
18,Olympique de Marseille,AJ Auxerre,0 , 3
18,Montpellier Hérault SC,Angers SCO,2 , 1
18,FC Nantes,AS Cannes,0 , 0
18,RC Strasbourg,FC Metz,0 , 0
18,AS Saint-Etienne,RC Lens,0 , 0
18,LOSC Lille,Olympique Lyonnais,2 , 1
18,SM Caen,FC Sochaux-Montbéliard,2 , 1
19,Paris Saint-Germain,AS Saint-Etienne,1 , 0
19,RC Lens,Girondins de Bordeaux,1 , 0
19,AJ Auxerre,LOSC Lille,5 , 0
19,FC Metz,AS Monaco FC,1 , 1
19,AS Cannes,Toulouse FC,2 , 1
19,FC Sochaux-Montbéliard,Montpellier Hérault SC,2 , 1
19,Havre AC,FC Nantes,0 , 0
19,Olympique Lyonnais,RC Strasbourg,2 , 1
19,Angers SCO,SM Caen,2 , 0
19,FC Martigues,Olympique de Marseille,0 , 3
20,AS Saint-Etienne,FC Nantes,1 , 1
20,LOSC Lille,Paris Saint-Germain,0 , 2
20,Girondins de Bordeaux,Havre AC,2 , 1
20,Olympique de Marseille,AS Cannes,3 , 1
20,Montpellier Hérault SC,AJ Auxerre,1 , 0
