day,home_team,away_team,home_score,away_score
1,Nîmes Olympique,RC Paris,1 , 5
1,AS Saint-Etienne,Stade de Reims,3 , 1
1,FC Metz,FC Sochaux-Montbéliard,3 , 1
1,ESTAC Troyes,Toulouse FC,0 , 2
1,LOSC Lille,AS Monaco FC,2 , 0
1,OGC Nice,RC Strasbourg,2 , 1
1,Girondins de Bordeaux,FC Nancy,3 , 3
1,Olympique de Marseille,RC Lens,2 , 2
1,CS Sedan,Olympique Lyonnais,2 , 2
2,RC Paris,Girondins de Bordeaux,3 , 0
2,AS Monaco FC,AS Saint-Etienne,2 , 3
2,Olympique Lyonnais,OGC Nice,2 , 4
2,FC Nancy,FC Metz,1 , 2
2,RC Lens,Nîmes Olympique,3 , 1
2,Toulouse FC,CS Sedan,1 , 1
2,FC Sochaux-Montbéliard,ESTAC Troyes,5 , 1
2,RC Strasbourg,LOSC Lille,3 , 1
2,Stade de Reims,Olympique de Marseille,1 , 1
3,AS Saint-Etienne,ESTAC Troyes,4 , 0
3,Stade de Reims,OGC Nice,1 , 3
3,RC Lens,RC Strasbourg,1 , 0
3,FC Nancy,Toulouse FC,1 , 2
3,Olympique de Marseille,FC Metz,4 , 0
3,AS Monaco FC,CS Sedan,0 , 2
3,FC Sochaux-Montbéliard,LOSC Lille,3 , 3
3,Nîmes Olympique,Girondins de Bordeaux,3 , 0
3,RC Paris,Olympique Lyonnais,1 , 2
4,OGC Nice,RC Lens,5 , 2
4,RC Strasbourg,RC Paris,1 , 4
4,FC Metz,AS Saint-Etienne,5 , 2
4,Toulouse FC,FC Sochaux-Montbéliard,0 , 1
4,CS Sedan,Stade de Reims,1 , 1
4,LOSC Lille,Nîmes Olympique,3 , 2
4,Olympique Lyonnais,FC Nancy,2 , 0
4,Girondins de Bordeaux,Olympique de Marseille,1 , 0
4,ESTAC Troyes,AS Monaco FC,2 , 5
5,OGC Nice,LOSC Lille,7 , 1
5,RC Paris,Olympique de Marseille,4 , 0
5,Toulouse FC,FC Metz,4 , 1
5,RC Lens,AS Saint-Etienne,2 , 2
5,Olympique Lyonnais,ESTAC Troyes,3 , 0
5,FC Sochaux-Montbéliard,Girondins de Bordeaux,2 , 4
5,RC Strasbourg,CS Sedan,3 , 0
5,Stade de Reims,AS Monaco FC,0 , 2
5,FC Nancy,Nîmes Olympique,3 , 1
6,CS Sedan,OGC Nice,0 , 1
6,Girondins de Bordeaux,Toulouse FC,3 , 4
6,AS Saint-Etienne,RC Paris,3 , 2
6,FC Metz,Olympique Lyonnais,1 , 1
6,FC Sochaux-Montbéliard,Nîmes Olympique,1 , 0
6,AS Monaco FC,RC Lens,5 , 2
6,LOSC Lille,Stade de Reims,2 , 2
6,Olympique de Marseille,FC Nancy,1 , 2
6,ESTAC Troyes,RC Strasbourg,3 , 0
7,Nîmes Olympique,OGC Nice,1 , 1
7,RC Paris,LOSC Lille,2 , 1
7,AS Saint-Etienne,Olympique Lyonnais,0 , 1
7,AS Monaco FC,Toulouse FC,1 , 0
7,FC Metz,ESTAC Troyes,2 , 1
7,RC Lens,FC Nancy,3 , 2
7,Stade de Reims,FC Sochaux-Montbéliard,3 , 0
7,Girondins de Bordeaux,CS Sedan,2 , 1
7,Olympique de Marseille,RC Strasbourg,3 , 1
8,ESTAC Troyes,Girondins de Bordeaux,1 , 1
8,OGC Nice,Olympique de Marseille,1 , 2
8,FC Nancy,RC Paris,2 , 3
8,Olympique Lyonnais,AS Monaco FC,1 , 1
8,Toulouse FC,Stade de Reims,0 , 2
8,RC Strasbourg,AS Saint-Etienne,5 , 2
8,FC Sochaux-Montbéliard,RC Lens,3 , 1
8,LOSC Lille,FC Metz,4 , 1
8,CS Sedan,Nîmes Olympique,2 , 1
9,OGC Nice,Toulouse FC,1 , 0
9,FC Metz,RC Paris,1 , 3
9,RC Strasbourg,Olympique Lyonnais,1 , 2
9,LOSC Lille,AS Saint-Etienne,0 , 2
9,Olympique de Marseille,AS Monaco FC,1 , 1
9,Girondins de Bordeaux,RC Lens,1 , 2
9,CS Sedan,FC Sochaux-Montbéliard,2 , 1
9,Nîmes Olympique,Stade de Reims,2 , 2
9,ESTAC Troyes,FC Nancy,4 , 4
10,FC Sochaux-Montbéliard,OGC Nice,0 , 0
10,RC Paris,ESTAC Troyes,1 , 1
10,Olympique Lyonnais,LOSC Lille,2 , 1
10,AS Saint-Etienne,Olympique de Marseille,3 , 1
10,AS Monaco FC,Nîmes Olympique,1 , 0
10,Toulouse FC,RC Strasbourg,4 , 4
10,Stade de Reims,Girondins de Bordeaux,3 , 0
10,FC Nancy,CS Sedan,4 , 2
10,RC Lens,FC Metz,4 , 1
11,FC Metz,OGC Nice,2 , 0
11,Stade de Reims,RC Paris,2 , 1
11,AS Saint-Etienne,FC Sochaux-Montbéliard,0 , 0
11,RC Lens,LOSC Lille,1 , 0
11,AS Monaco FC,FC Nancy,2 , 2
11,Olympique de Marseille,Toulouse FC,3 , 0
11,Girondins de Bordeaux,RC Strasbourg,3 , 0
11,ESTAC Troyes,CS Sedan,2 , 1
11,Nîmes Olympique,Olympique Lyonnais,2 , 1
