day,home_team,away_team,home_score,away_score
1,Stade de Reims,Paris Saint-Germain,2,2
1,SC Bastia,Olympique de Marseille,3,3
1,Evian TG FC,SM Caen,0,3
1,EA Guingamp,AS Saint-Etienne,0,2
1,LOSC,FC Metz,0,0
1,Montpellier Hérault SC,Girondins de Bordeaux,0,1
1,FC Nantes,RC Lens,1,0
1,OGC Nice,Toulouse FC,3,2
1,Olympique Lyonnais,Stade Rennais FC,2,0
1,AS Monaco,FC Lorient,1,2
2,SM Caen,LOSC,0,1
2,Paris Saint-Germain,SC Bastia,2,0
2,RC Lens,EA Guingamp,0,1
2,FC Lorient,OGC Nice,0,0
2,FC Metz,FC Nantes,1,1
2,Stade Rennais FC,Evian TG FC,6,2
2,Toulouse FC,Olympique Lyonnais,2,1
2,Olympique de Marseille,Montpellier Hérault SC,0,2
2,AS Saint-Etienne,Stade de Reims,3,1
2,Girondins de Bordeaux,AS Monaco,4,1
3,Evian TG FC,Paris Saint-Germain,0,0
3,EA Guingamp,Olympique de Marseille,0,1
3,SC Bastia,Toulouse FC,1,0
3,LOSC,FC Lorient,2,0
3,Montpellier Hérault SC,FC Metz,2,0
3,OGC Nice,Girondins de Bordeaux,1,3
3,Stade de Reims,SM Caen,0,2
3,Olympique Lyonnais,RC Lens,0,1
3,AS Saint-Etienne,Stade Rennais FC,0,0
3,FC Nantes,AS Monaco,0,1
4,Olympique de Marseille,OGC Nice,4,0
4,AS Monaco,LOSC,1,1
4,SM Caen,Stade Rennais FC,0,1
4,RC Lens,Stade de Reims,4,2
4,FC Lorient,EA Guingamp,4,0
4,FC Nantes,Montpellier Hérault SC,1,0
4,Toulouse FC,Evian TG FC,1,0
4,Girondins de Bordeaux,SC Bastia,1,1
4,FC Metz,Olympique Lyonnais,2,1
4,Paris Saint-Germain,AS Saint-Etienne,5,0
5,Olympique Lyonnais,AS Monaco,2,1
5,Stade Rennais FC,Paris Saint-Germain,1,1
5,SC Bastia,RC Lens,1,1
5,Montpellier Hérault SC,FC Lorient,1,0
5,OGC Nice,FC Metz,1,0
5,Stade de Reims,Toulouse FC,2,0
5,AS Saint-Etienne,SM Caen,1,0
5,LOSC,FC Nantes,2,0
5,EA Guingamp,Girondins de Bordeaux,2,1
5,Evian TG FC,Olympique de Marseille,1,3
6,Girondins de Bordeaux,Evian TG FC,2,1
6,Olympique de Marseille,Stade Rennais FC,3,0
6,FC Lorient,Stade de Reims,0,1
6,FC Metz,SC Bastia,3,1
6,FC Nantes,OGC Nice,2,1
6,Toulouse FC,SM Caen,3,3
6,LOSC,Montpellier Hérault SC,0,0
6,RC Lens,AS Saint-Etienne,0,1
6,AS Monaco,EA Guingamp,1,0
6,Paris Saint-Germain,Olympique Lyonnais,1,1
7,Stade de Reims,Olympique de Marseille,0,5
7,Stade Rennais FC,Toulouse FC,0,3
7,SC Bastia,FC Nantes,0,0
7,Evian TG FC,RC Lens,2,1
7,EA Guingamp,FC Metz,0,1
7,Olympique Lyonnais,FC Lorient,4,0
7,Montpellier Hérault SC,AS Monaco,0,1
7,OGC Nice,LOSC,1,0
7,SM Caen,Paris Saint-Germain,0,2
7,AS Saint-Etienne,Girondins de Bordeaux,1,1
8,AS Monaco,OGC Nice,0,1
8,Toulouse FC,Paris Saint-Germain,1,1
8,LOSC,SC Bastia,1,0
8,FC Lorient,Evian TG FC,0,2
8,FC Metz,Stade de Reims,3,0
8,Montpellier Hérault SC,EA Guingamp,2,1
8,Girondins de Bordeaux,Stade Rennais FC,2,1
8,RC Lens,SM Caen,0,0
8,FC Nantes,Olympique Lyonnais,1,1
8,Olympique de Marseille,AS Saint-Etienne,2,1
9,Stade de Reims,Girondins de Bordeaux,1,0
9,SM Caen,Olympique de Marseille,1,2
9,SC Bastia,FC Lorient,0,2
9,Evian TG FC,FC Metz,3,0
9,OGC Nice,Montpellier Hérault SC,1,1
9,Stade Rennais FC,RC Lens,2,0
9,AS Saint-Etienne,Toulouse FC,0,1
9,EA Guingamp,FC Nantes,0,1
9,Olympique Lyonnais,LOSC,3,0
9,Paris Saint-Germain,AS Monaco,1,1
10,RC Lens,Paris Saint-Germain,1,3
10,FC Lorient,AS Saint-Etienne,0,1
10,LOSC,EA Guingamp,1,2
10,FC Metz,Stade Rennais FC,0,0
10,AS Monaco,Evian TG FC,2,0
10,FC Nantes,Stade de Reims,1,1
10,OGC Nice,SC Bastia,0,1
10,Olympique de Marseille,Toulouse FC,2,0
10,Girondins de Bordeaux,SM Caen,1,1
10,Olympique Lyonnais,Montpellier Hérault SC,5,1
11,Toulouse FC,RC Lens,0,2
11,Paris Saint-Germain,Girondins de Bordeaux,3,0
11,SC Bastia,AS Monaco,1,3
11,SM Caen,FC Lorient,2,1
11,Evian TG FC,FC Nantes,0,2
11,Stade de Reims,Montpellier Hérault SC,1,0
11,Stade Rennais FC,LOSC,2,0
11,EA Guingamp,OGC Nice,2,7
11,AS Saint-Etienne,FC Metz,1,0
11,Olympique Lyonnais,Olympique de Marseille,1,0
12,AS Monaco,Stade de Reims,1,1
12,FC Lorient,Paris Saint-Germain,1,2
12,EA Guingamp,SC Bastia,1,0
12,LOSC,AS Saint-Etienne,1,1
12,FC Metz,SM Caen,3,2
12,Montpellier Hérault SC,Evian TG FC,2,0
12,OGC Nice,Olympique Lyonnais,1,3
12,FC Nantes,Stade Rennais FC,1,1
12,Girondins de Bordeaux,Toulouse FC,2,1
12,Olympique de Marseille,RC Lens,2,1
13,Stade Rennais FC,FC Lorient,1,0
13,RC Lens,Girondins de Bordeaux,1,2
13,SC Bastia,Montpellier Hérault SC,2,0
13,SM Caen,FC Nantes,1,2
13,Evian TG FC,OGC Nice,1,0
13,Toulouse FC,FC Metz,3,0
13,Olympique Lyonnais,EA Guingamp,3,1
13,Stade de Reims,LOSC,2,0
13,AS Saint-Etienne,AS Monaco,1,1
13,Paris Saint-Germain,Olympique de Marseille,2,0
14,FC Metz,Paris Saint-Germain,2,3
14,SC Bastia,Olympique Lyonnais,0,0
14,EA Guingamp,Stade Rennais FC,0,1
14,FC Lorient,RC Lens,1,0
14,AS Monaco,SM Caen,2,2
