day,home_team,away_team,home_score,away_score
1,AS Saint-Etienne,RC Paris,0 , 3
1,CO Roubaix-Tourcoing,Havre AC,3 , 1
1,FC Sochaux-Montbéliard,OGC Nice,2 , 0
1,Stade Rennais FC,Olympique de Marseille,1 , 2
1,RC Lens,FC Metz,0 , 1
1,Girondins de Bordeaux,RC Strasbourg,1 , 1
1,FC Nancy,Stade de Reims,1 , 1
1,Nîmes Olympique,Olympique Lyonnais,0 , 0
1,FC Sète 34,LOSC Lille,0 , 0
2,FC Sochaux-Montbéliard,CO Roubaix-Tourcoing,1 , 2
2,Olympique de Marseille,Nîmes Olympique,3 , 1
2,RC Paris,FC Metz,1 , 2
2,LOSC Lille,Stade Rennais FC,9 , 1
2,Olympique Lyonnais,Havre AC,3 , 0
2,FC Nancy,AS Saint-Etienne,2 , 0
2,OGC Nice,Girondins de Bordeaux,3 , 1
2,Stade de Reims,RC Strasbourg,0 , 0
2,FC Sète 34,RC Lens,1 , 1
3,CO Roubaix-Tourcoing,OGC Nice,3 , 0
3,FC Metz,Olympique de Marseille,2 , 1
3,RC Strasbourg,Olympique Lyonnais,1 , 2
3,Nîmes Olympique,FC Nancy,1 , 2
3,Havre AC,RC Paris,0 , 2
3,Girondins de Bordeaux,LOSC Lille,6 , 0
3,RC Lens,FC Sochaux-Montbéliard,3 , 1
3,AS Saint-Etienne,FC Sète 34,2 , 1
3,Stade Rennais FC,Stade de Reims,2 , 0
4,FC Metz,Stade Rennais FC,4 , 0
4,Olympique Lyonnais,CO Roubaix-Tourcoing,0 , 0
4,RC Paris,Girondins de Bordeaux,1 , 0
4,LOSC Lille,AS Saint-Etienne,5 , 1
4,Olympique de Marseille,FC Sète 34,2 , 2
4,FC Sochaux-Montbéliard,FC Nancy,3 , 1
4,Stade de Reims,RC Lens,5 , 2
4,OGC Nice,Nîmes Olympique,3 , 0
4,Havre AC,RC Strasbourg,5 , 1
5,FC Nancy,CO Roubaix-Tourcoing,0 , 2
5,Stade de Reims,FC Metz,2 , 0
5,Olympique Lyonnais,RC Paris,1 , 1
5,FC Sochaux-Montbéliard,Stade Rennais FC,5 , 1
5,OGC Nice,RC Strasbourg,2 , 1
5,LOSC Lille,Havre AC,1 , 3
5,FC Sète 34,Girondins de Bordeaux,1 , 0
5,Olympique de Marseille,AS Saint-Etienne,3 , 10
5,Nîmes Olympique,RC Lens,4 , 1
6,CO Roubaix-Tourcoing,FC Sète 34,4 , 0
6,FC Metz,Olympique Lyonnais,2 , 0
6,RC Paris,Olympique de Marseille,5 , 1
6,Stade Rennais FC,OGC Nice,0 , 3
6,RC Strasbourg,LOSC Lille,0 , 2
6,Girondins de Bordeaux,FC Sochaux-Montbéliard,2 , 1
6,Havre AC,Stade de Reims,4 , 2
6,RC Lens,FC Nancy,4 , 0
6,AS Saint-Etienne,Nîmes Olympique,0 , 2
7,CO Roubaix-Tourcoing,Stade de Reims,1 , 0
7,RC Strasbourg,FC Metz,1 , 2
7,RC Lens,LOSC Lille,0 , 2
7,Stade Rennais FC,RC Paris,4 , 1
7,AS Saint-Etienne,OGC Nice,1 , 1
7,Havre AC,Olympique de Marseille,2 , 0
7,Girondins de Bordeaux,Olympique Lyonnais,6 , 1
7,Nîmes Olympique,FC Sochaux-Montbéliard,3 , 1
7,FC Nancy,FC Sète 34,2 , 2
8,LOSC Lille,CO Roubaix-Tourcoing,2 , 1
8,FC Metz,Havre AC,0 , 4
8,RC Paris,RC Strasbourg,5 , 2
8,OGC Nice,RC Lens,3 , 2
8,FC Sète 34,Nîmes Olympique,1 , 3
8,Olympique Lyonnais,Stade Rennais FC,3 , 2
8,Stade de Reims,Girondins de Bordeaux,6 , 1
8,FC Sochaux-Montbéliard,AS Saint-Etienne,1 , 1
8,Olympique de Marseille,FC Nancy,3 , 2
9,CO Roubaix-Tourcoing,RC Paris,3 , 2
9,FC Nancy,OGC Nice,1 , 1
9,Girondins de Bordeaux,FC Metz,3 , 2
9,Nîmes Olympique,LOSC Lille,5 , 0
9,Stade Rennais FC,Havre AC,2 , 2
9,AS Saint-Etienne,Stade de Reims,1 , 1
9,RC Lens,Olympique Lyonnais,4 , 2
9,FC Sète 34,FC Sochaux-Montbéliard,3 , 1
9,RC Strasbourg,Olympique de Marseille,1 , 1
10,Girondins de Bordeaux,CO Roubaix-Tourcoing,4 , 0
10,FC Metz,FC Nancy,4 , 2
10,Havre AC,Nîmes Olympique,2 , 0
10,LOSC Lille,Olympique de Marseille,3 , 3
10,Stade de Reims,OGC Nice,2 , 1
10,RC Paris,FC Sète 34,0 , 2
10,AS Saint-Etienne,RC Strasbourg,5 , 0
10,FC Sochaux-Montbéliard,Olympique Lyonnais,2 , 0
10,Stade Rennais FC,RC Lens,0 , 0
11,CO Roubaix-Tourcoing,FC Metz,0 , 0
11,Havre AC,Girondins de Bordeaux,0 , 0
11,FC Nancy,LOSC Lille,0 , 2
11,OGC Nice,FC Sète 34,2 , 1
11,RC Paris,RC Lens,3 , 1
11,Stade de Reims,Nîmes Olympique,1 , 0
11,Olympique Lyonnais,AS Saint-Etienne,4 , 2
11,Olympique de Marseille,FC Sochaux-Montbéliard,1 , 1
11,RC Strasbourg,Stade Rennais FC,1 , 2
12,Olympique de Marseille,CO Roubaix-Tourcoing,1 , 1
12,OGC Nice,Olympique Lyonnais,6 , 1
12,LOSC Lille,Stade de Reims,1 , 0
12,FC Sète 34,FC Metz,1 , 0
12,FC Nancy,Havre AC,2 , 1
12,RC Lens,Girondins de Bordeaux,0 , 0
12,FC Sochaux-Montbéliard,RC Paris,1 , 0
12,Nîmes Olympique,RC Strasbourg,2 , 1
12,AS Saint-Etienne,Stade Rennais FC,5 , 0
13,CO Roubaix-Tourcoing,Nîmes Olympique,1 , 2
13,FC Metz,LOSC Lille,2 , 1
13,Havre AC,OGC Nice,3 , 1
13,Girondins de Bordeaux,FC Nancy,4 , 1
13,RC Paris,Stade de Reims,5 , 2
13,RC Lens,AS Saint-Etienne,2 , 5
13,RC Strasbourg,FC Sochaux-Montbéliard,1 , 1
13,Stade Rennais FC,FC Sète 34,2 , 0
13,Olympique Lyonnais,Olympique de Marseille,2 , 2
14,FC Sochaux-Montbéliard,Havre AC,0 , 1
14,LOSC Lille,RC Paris,5 , 1
14,OGC Nice,FC Metz,2 , 0
14,Nîmes Olympique,Girondins de Bordeaux,2 , 3
14,AS Saint-Etienne,CO Roubaix-Tourcoing,1 , 0
14,Stade de Reims,Olympique Lyonnais,1 , 0
14,Olympique de Marseille,RC Lens,1 , 0
14,FC Sète 34,RC Strasbourg,0 , 0
14,FC Nancy,Stade Rennais FC,9 , 1
15,Olympique Lyonnais,LOSC Lille,0 , 3
15,Havre AC,FC Sète 34,3 , 2
15,Girondins de Bordeaux,AS Saint-Etienne,9 , 0
15,FC Metz,FC Sochaux-Montbéliard,3 , 1
15,RC Paris,OGC Nice,3 , 2
15,Stade de Reims,Olympique de Marseille,8 , 1
15,CO Roubaix-Tourcoing,RC Lens,1 , 2
15,Stade Rennais FC,Nîmes Olympique,2 , 0
15,RC Strasbourg,FC Nancy,3 , 2
16,Girondins de Bordeaux,Olympique de Marseille,6 , 1
16,AS Saint-Etienne,Havre AC,1 , 1
16,OGC Nice,LOSC Lille,3 , 1
16,Nîmes Olympique,FC Metz,0 , 0
16,CO Roubaix-Tourcoing,Stade Rennais FC,2 , 0
16,FC Sochaux-Montbéliard,Stade de Reims,4 , 1
16,FC Nancy,RC Paris,6 , 3
16,FC Sète 34,Olympique Lyonnais,0 , 2
16,RC Lens,RC Strasbourg,5 , 1
17,Stade Rennais FC,Girondins de Bordeaux,2 , 2
17,LOSC Lille,FC Sochaux-Montbéliard,7 , 3
17,Olympique de Marseille,OGC Nice,2 , 4
17,Havre AC,RC Lens,0 , 1
17,FC Metz,AS Saint-Etienne,2 , 2
17,RC Strasbourg,CO Roubaix-Tourcoing,2 , 2
17,Stade de Reims,FC Sète 34,6 , 0
17,RC Paris,Nîmes Olympique,1 , 2
17,Olympique Lyonnais,FC Nancy,0 , 1
18,RC Strasbourg,Girondins de Bordeaux,2 , 5
18,LOSC Lille,FC Sète 34,6 , 1
18,Havre AC,CO Roubaix-Tourcoing,2 , 0
18,OGC Nice,FC Sochaux-Montbéliard,0 , 1
18,FC Metz,RC Lens,1 , 1
18,Stade de Reims,FC Nancy,0 , 0
18,Olympique Lyonnais,Nîmes Olympique,4 , 3
18,RC Paris,AS Saint-Etienne,1 , 3
18,Olympique de Marseille,Stade Rennais FC,1 , 1
19,Stade Rennais FC,LOSC Lille,2 , 2
19,Havre AC,Olympique Lyonnais,2 , 0
19,Girondins de Bordeaux,OGC Nice,1 , 3
19,FC Metz,RC Paris,2 , 2
19,RC Strasbourg,Stade de Reims,2 , 3
19,CO Roubaix-Tourcoing,FC Sochaux-Montbéliard,2 , 0
19,Nîmes Olympique,Olympique de Marseille,1 , 0
19,AS Saint-Etienne,FC Nancy,1 , 2
19,RC Lens,FC Sète 34,4 , 2
20,RC Paris,Havre AC,2 , 6
20,LOSC Lille,Girondins de Bordeaux,2 , 2
20,OGC Nice,CO Roubaix-Tourcoing,2 , 1
