day,home_team,away_team,home_score,away_score
1,Olympique Lyonnais,AS Nancy-Lorraine,2 , 0
1,Girondins de Bordeaux,FC Nantes,3 , 2
1,Tours FC,Paris Saint-Germain,1 , 2
1,OGC Nice,Valenciennes FC,1 , 2
1,RC Strasbourg,AS Monaco FC,0 , 1
1,SC Bastia,RC Lens,1 , 0
1,Stade Lavallois,FC Sochaux-Montbéliard,1 , 1
1,LOSC Lille,Stade Brestois 29,1 , 1
1,FC Metz,AS Saint-Etienne,0 , 0
1,Montpellier Hérault SC,AJ Auxerre,0 , 0
2,Valenciennes FC,Olympique Lyonnais,0 , 1
2,Paris Saint-Germain,Stade Lavallois,2 , 1
2,AS Saint-Etienne,AS Monaco FC,2 , 0
2,OGC Nice,Girondins de Bordeaux,2 , 2
2,FC Sochaux-Montbéliard,FC Metz,2 , 1
2,AJ Auxerre,LOSC Lille,1 , 2
2,Stade Brestois 29,Tours FC,2 , 1
2,FC Nantes,SC Bastia,1 , 0
2,AS Nancy-Lorraine,Montpellier Hérault SC,3 , 2
2,RC Lens,RC Strasbourg,0 , 1
3,Olympique Lyonnais,OGC Nice,1 , 0
3,Girondins de Bordeaux,Valenciennes FC,2 , 0
3,AS Monaco FC,FC Sochaux-Montbéliard,2 , 3
3,FC Metz,Paris Saint-Germain,1 , 1
3,SC Bastia,Stade Brestois 29,3 , 1
3,RC Strasbourg,AS Saint-Etienne,2 , 0
3,LOSC Lille,AS Nancy-Lorraine,1 , 2
3,Stade Lavallois,AJ Auxerre,2 , 0
3,Montpellier Hérault SC,FC Nantes,2 , 0
3,Tours FC,RC Lens,1 , 0
4,Olympique Lyonnais,Tours FC,2 , 1
4,FC Sochaux-Montbéliard,AS Saint-Etienne,2 , 1
4,AS Nancy-Lorraine,Girondins de Bordeaux,0 , 0
4,AJ Auxerre,SC Bastia,2 , 2
4,Paris Saint-Germain,AS Monaco FC,1 , 2
4,Valenciennes FC,LOSC Lille,4 , 0
