day,home_team,away_team,home_score,away_score
1,FC Sète 34,AS Red Star 93,2 , 1
1,RC Roubaix,FC Mulhouse,4 , 1
1,Olympique Lillois,FC Antibes,3 , 2
1,FC Rouen 1899,SC Fives,2 , 1
1,AS Cannes,RC Strasbourg,0 , 0
1,FC Sochaux-Montbéliard,EAC Roubaix,2 , 1
1,FC Metz,Olympique de Marseille,3 , 1
1,RC Paris,Stade Rennais FC,3 , 1
2,Olympique de Marseille,RC Paris,4 , 1
2,EAC Roubaix,FC Metz,2 , 2
2,RC Strasbourg,FC Sochaux-Montbéliard,3 , 2
2,SC Fives,AS Cannes,1 , 2
2,FC Antibes,FC Rouen 1899,1 , 1
2,FC Mulhouse,Olympique Lillois,1 , 3
2,AS Red Star 93,RC Roubaix,2 , 2
2,Stade Rennais FC,FC Sète 34,3 , 1
3,Olympique de Marseille,FC Rouen 1899,3 , 0
3,EAC Roubaix,Olympique Lillois,0 , 1
3,RC Strasbourg,RC Roubaix,5 , 1
3,SC Fives,FC Sète 34,3 , 2
3,FC Antibes,RC Paris,1 , 3
3,FC Mulhouse,FC Metz,2 , 4
3,AS Red Star 93,FC Sochaux-Montbéliard,2 , 2
3,Stade Rennais FC,AS Cannes,0 , 2
4,FC Sète 34,EAC Roubaix,2 , 0
4,RC Roubaix,Olympique de Marseille,2 , 2
4,Olympique Lillois,Stade Rennais FC,3 , 1
4,FC Rouen 1899,AS Red Star 93,7 , 1
4,AS Cannes,FC Mulhouse,6 , 4
4,FC Sochaux-Montbéliard,FC Antibes,2 , 0
4,FC Metz,SC Fives,1 , 3
4,RC Paris,RC Strasbourg,2 , 2
5,AS Cannes,Olympique Lillois,0 , 2
5,FC Sochaux-Montbéliard,RC Roubaix,2 , 0
5,FC Metz,FC Sète 34,4 , 0
5,RC Paris,FC Rouen 1899,2 , 4
5,Olympique de Marseille,AS Red Star 93,3 , 2
5,EAC Roubaix,FC Mulhouse,5 , 1
5,RC Strasbourg,FC Antibes,2 , 1
5,SC Fives,Stade Rennais FC,5 , 1
6,FC Sète 34,RC Paris,3 , 0
6,RC Roubaix,FC Metz,1 , 2
6,Olympique Lillois,FC Sochaux-Montbéliard,2 , 1
6,FC Rouen 1899,AS Cannes,2 , 2
6,FC Antibes,SC Fives,5 , 2
6,FC Mulhouse,RC Strasbourg,1 , 9
6,AS Red Star 93,EAC Roubaix,3 , 2
6,Stade Rennais FC,Olympique de Marseille,3 , 1
7,Olympique Lillois,FC Metz,5 , 0
7,AS Cannes,FC Sète 34,2 , 2
7,FC Sochaux-Montbéliard,FC Rouen 1899,2 , 0
7,RC Paris,RC Roubaix,2 , 0
7,Olympique de Marseille,FC Antibes,2 , 0
7,EAC Roubaix,Stade Rennais FC,3 , 1
7,RC Strasbourg,AS Red Star 93,3 , 0
7,FC Mulhouse,SC Fives,1 , 0
8,FC Sète 34,FC Rouen 1899,2 , 0
8,RC Roubaix,Olympique Lillois,0 , 1
8,AS Cannes,RC Paris,1 , 2
8,FC Metz,FC Sochaux-Montbéliard,2 , 2
8,RC Strasbourg,Olympique de Marseille,1 , 0
8,SC Fives,EAC Roubaix,6 , 2
8,AS Red Star 93,FC Antibes,3 , 1
8,Stade Rennais FC,FC Mulhouse,1 , 2
9,FC Sète 34,Olympique Lillois,3 , 0
9,FC Rouen 1899,RC Roubaix,4 , 0
9,FC Sochaux-Montbéliard,RC Paris,2 , 1
9,FC Metz,AS Cannes,3 , 1
9,EAC Roubaix,RC Strasbourg,3 , 3
9,SC Fives,Olympique de Marseille,4 , 3
9,FC Antibes,Stade Rennais FC,1 , 0
9,AS Red Star 93,FC Mulhouse,3 , 2
10,RC Roubaix,FC Sète 34,1 , 1
10,Olympique Lillois,FC Rouen 1899,3 , 3
10,AS Cannes,FC Sochaux-Montbéliard,2 , 1
10,RC Paris,FC Metz,2 , 0
10,Olympique de Marseille,EAC Roubaix,4 , 4
10,RC Strasbourg,SC Fives,1 , 1
10,FC Mulhouse,FC Antibes,2 , 3
10,Stade Rennais FC,AS Red Star 93,1 , 3
11,FC Sète 34,Olympique de Marseille,2 , 2
11,FC Rouen 1899,FC Mulhouse,4 , 2
11,AS Cannes,FC Antibes,2 , 3
11,FC Metz,RC Strasbourg,0 , 0
11,EAC Roubaix,RC Paris,4 , 2
11,SC Fives,FC Sochaux-Montbéliard,0 , 1
11,AS Red Star 93,Olympique Lillois,2 , 1
11,Stade Rennais FC,RC Roubaix,1 , 1
12,FC Sochaux-Montbéliard,Stade Rennais FC,1 , 0
12,FC Metz,AS Red Star 93,4 , 0
12,RC Paris,FC Mulhouse,4 , 1
12,Olympique de Marseille,AS Cannes,2 , 0
12,EAC Roubaix,FC Rouen 1899,0 , 0
12,RC Strasbourg,Olympique Lillois,2 , 1
12,SC Fives,RC Roubaix,3 , 2
12,FC Antibes,FC Sète 34,2 , 1
13,FC Sète 34,FC Sochaux-Montbéliard,1 , 1
13,RC Roubaix,AS Cannes,2 , 1
13,Olympique Lillois,RC Paris,1 , 0
13,FC Rouen 1899,FC Metz,3 , 2
13,FC Antibes,EAC Roubaix,3 , 0
13,FC Mulhouse,Olympique de Marseille,1 , 3
13,AS Red Star 93,SC Fives,0 , 0
13,Stade Rennais FC,RC Strasbourg,2 , 1
14,FC Sète 34,FC Mulhouse,4 , 1
14,RC Roubaix,FC Antibes,5 , 3
14,Olympique Lillois,SC Fives,1 , 3
14,FC Rouen 1899,RC Strasbourg,2 , 1
14,AS Cannes,EAC Roubaix,1 , 4
14,FC Sochaux-Montbéliard,Olympique de Marseille,3 , 1
14,FC Metz,Stade Rennais FC,2 , 1
14,RC Paris,AS Red Star 93,4 , 2
15,Olympique de Marseille,Olympique Lillois,2 , 1
