day,home_team,away_team,home_score,away_score
1,CA Paris,AS Cannes,5 , 1
1,SC Fives,FC Sète 34,4 , 2
1,Olympique de Marseille,OGC Nice,4 , 0
1,SC Nîmois,Olympique Lillois,3 , 3
1,FC Antibes,Stade Rennais FC,1 , 1
1,SO Montpellier,RC Paris,1 , 0
1,EAC Roubaix,FC Sochaux-Montbéliard,2 , 1
2,FC Sète 34,CA Paris,6 , 2
2,OGC Nice,EAC Roubaix,3 , 3
2,RC Paris,Olympique Lillois,1 , 0
2,AS Cannes,Olympique de Marseille,1 , 1
2,SC Fives,SC Nîmois,5 , 2
2,Stade Rennais FC,SO Montpellier,2 , 6
2,FC Sochaux-Montbéliard,FC Antibes,6 , 4
3,FC Antibes,OGC Nice,3 , 2
3,SO Montpellier,FC Sochaux-Montbéliard,3 , 2
3,Olympique de Marseille,FC Sète 34,3 , 3
3,Olympique Lillois,Stade Rennais FC,5 , 4
3,EAC Roubaix,AS Cannes,3 , 1
3,SC Nîmois,RC Paris,3 , 1
3,CA Paris,SC Fives,0 , 1
4,FC Sète 34,EAC Roubaix,4 , 2
4,AS Cannes,FC Antibes,1 , 0
4,Stade Rennais FC,RC Paris,2 , 1
4,CA Paris,SC Nîmois,7 , 0
4,SC Fives,Olympique de Marseille,2 , 3
4,FC Sochaux-Montbéliard,Olympique Lillois,3 , 5
4,OGC Nice,SO Montpellier,1 , 1
5,OGC Nice,CA Paris,5 , 2
5,Stade Rennais FC,EAC Roubaix,5 , 2
5,RC Paris,FC Antibes,5 , 2
5,FC Sochaux-Montbéliard,Olympique de Marseille,4 , 1
5,AS Cannes,SC Fives,0 , 0
5,FC Sète 34,SC Nîmois,8 , 2
5,Olympique Lillois,SO Montpellier,6 , 2
6,FC Sète 34,AS Cannes,4 , 0
6,CA Paris,FC Sochaux-Montbéliard,4 , 6
6,FC Antibes,Olympique Lillois,3 , 1
6,EAC Roubaix,RC Paris,3 , 6
6,Olympique de Marseille,Stade Rennais FC,7 , 1
6,SC Nîmois,SO Montpellier,2 , 0
6,SC Fives,OGC Nice,5 , 2
7,OGC Nice,FC Sète 34,1 , 4
7,Stade Rennais FC,CA Paris,8 , 2
7,Olympique Lillois,EAC Roubaix,4 , 2
7,SO Montpellier,FC Antibes,3 , 2
7,AS Cannes,SC Nîmois,1 , 1
7,RC Paris,Olympique de Marseille,0 , 1
7,FC Sochaux-Montbéliard,SC Fives,1 , 3
8,FC Sète 34,FC Sochaux-Montbéliard,3 , 1
8,SC Nîmois,FC Antibes,5 , 0
8,AS Cannes,OGC Nice,2 , 2
8,CA Paris,RC Paris,1 , 4
8,EAC Roubaix,SO Montpellier,3 , 2
8,Olympique de Marseille,Olympique Lillois,1 , 3
8,SC Fives,Stade Rennais FC,5 , 0
9,OGC Nice,SC Nîmois,1 , 2
9,FC Sochaux-Montbéliard,AS Cannes,3 , 3
9,Olympique Lillois,CA Paris,4 , 1
9,Stade Rennais FC,FC Sète 34,4 , 4
9,RC Paris,SC Fives,1 , 0
9,SO Montpellier,Olympique de Marseille,3 , 3
9,FC Antibes,EAC Roubaix,2 , 1
10,SC Nîmois,EAC Roubaix,3 , 0
10,Olympique de Marseille,FC Antibes,3 , 2
10,SC Fives,Olympique Lillois,3 , 0
10,AS Cannes,Stade Rennais FC,0 , 2
10,FC Sète 34,RC Paris,2 , 1
10,OGC Nice,FC Sochaux-Montbéliard,2 , 1
10,CA Paris,SO Montpellier,1 , 4
11,RC Paris,AS Cannes,5 , 1
11,Olympique Lillois,FC Sète 34,6 , 0
11,SO Montpellier,SC Fives,4 , 1
11,FC Sochaux-Montbéliard,SC Nîmois,6 , 3
11,EAC Roubaix,Olympique de Marseille,4 , 3
11,Stade Rennais FC,OGC Nice,2 , 1
11,FC Antibes,CA Paris,3 , 1
12,CA Paris,EAC Roubaix,3 , 6
12,AS Cannes,Olympique Lillois,2 , 0
12,SC Nîmois,Olympique de Marseille,0 , 2
12,OGC Nice,RC Paris,2 , 0
12,FC Sochaux-Montbéliard,Stade Rennais FC,6 , 2
12,SC Fives,FC Antibes,0 , 0
12,FC Sète 34,SO Montpellier,1 , 1
13,SO Montpellier,AS Cannes,0 , 0
13,FC Antibes,FC Sète 34,3 , 0
13,Olympique de Marseille,CA Paris,3 , 1
13,Stade Rennais FC,SC Nîmois,6 , 2
13,Olympique Lillois,OGC Nice,3 , 0
13,RC Paris,FC Sochaux-Montbéliard,0 , 2
13,EAC Roubaix,SC Fives,1 , 1
14,AS Cannes,CA Paris,3 , 1
14,Stade Rennais FC,FC Antibes,2 , 2
14,OGC Nice,Olympique de Marseille,0 , 3
14,FC Sète 34,SC Fives,2 , 2
14,Olympique Lillois,SC Nîmois,3 , 1
14,RC Paris,SO Montpellier,3 , 0
14,FC Sochaux-Montbéliard,EAC Roubaix,1 , 2
15,FC Antibes,FC Sochaux-Montbéliard,3 , 1
15,CA Paris,FC Sète 34,2 , 3
15,Olympique Lillois,RC Paris,0 , 0
15,SO Montpellier,Stade Rennais FC,1 , 2
15,Olympique de Marseille,AS Cannes,4 , 0
15,SC Nîmois,SC Fives,3 , 4
15,EAC Roubaix,OGC Nice,3 , 1
16,AS Cannes,EAC Roubaix,1 , 0
16,SC Fives,CA Paris,2 , 0
16,Stade Rennais FC,Olympique Lillois,1 , 5
16,FC Sochaux-Montbéliard,SO Montpellier,0 , 0
16,OGC Nice,FC Antibes,1 , 1
16,FC Sète 34,Olympique de Marseille,1 , 0
16,RC Paris,SC Nîmois,1 , 1
17,SC Nîmois,CA Paris,5 , 1
17,Olympique Lillois,FC Sochaux-Montbéliard,2 , 2
17,RC Paris,Stade Rennais FC,2 , 3
17,SO Montpellier,OGC Nice,3 , 1
17,Olympique de Marseille,SC Fives,2 , 1
17,FC Antibes,AS Cannes,4 , 1
17,EAC Roubaix,FC Sète 34,3 , 3
18,SC Fives,AS Cannes,1 , 2
18,SC Nîmois,FC Sète 34,0 , 2
18,FC Antibes,RC Paris,1 , 0
18,SO Montpellier,Olympique Lillois,2 , 1
18,EAC Roubaix,Stade Rennais FC,4 , 2
18,CA Paris,OGC Nice,6 , 1
18,Olympique de Marseille,FC Sochaux-Montbéliard,4 , 0
19,FC Sochaux-Montbéliard,CA Paris,2 , 3
19,AS Cannes,FC Sète 34,4 , 1
19,SO Montpellier,SC Nîmois,2 , 4
19,RC Paris,EAC Roubaix,3 , 3
19,Olympique Lillois,FC Antibes,4 , 0
19,Stade Rennais FC,Olympique de Marseille,1 , 0
19,OGC Nice,SC Fives,0 , 0
20,SC Nîmois,AS Cannes,4 , 1
20,SC Fives,FC Sochaux-Montbéliard,3 , 0
20,EAC Roubaix,Olympique Lillois,2 , 0
20,Olympique de Marseille,RC Paris,4 , 1
20,FC Sète 34,OGC Nice,4 , 0
20,FC Antibes,SO Montpellier,3 , 3
20,CA Paris,Stade Rennais FC,3 , 6
21,OGC Nice,AS Cannes,3 , 1
21,FC Sochaux-Montbéliard,FC Sète 34,3 , 2
21,FC Antibes,SC Nîmois,4 , 2
21,Olympique Lillois,Olympique de Marseille,6 , 1
21,RC Paris,CA Paris,4 , 1
21,SO Montpellier,EAC Roubaix,2 , 6
21,Stade Rennais FC,SC Fives,1 , 0
22,EAC Roubaix,FC Antibes,2 , 3
22,AS Cannes,FC Sochaux-Montbéliard,4 , 0
22,CA Paris,Olympique Lillois,0 , 3
22,FC Sète 34,Stade Rennais FC,3 , 1
22,Olympique de Marseille,SO Montpellier,3 , 1
22,SC Nîmois,OGC Nice,5 , 2
22,SC Fives,RC Paris,3 , 3
23,Stade Rennais FC,AS Cannes,2 , 2
23,FC Antibes,Olympique de Marseille,1 , 3
23,SO Montpellier,CA Paris,3 , 2
23,FC Sochaux-Montbéliard,OGC Nice,3 , 1
23,RC Paris,FC Sète 34,1 , 1
23,Olympique Lillois,SC Fives,1 , 1
23,EAC Roubaix,SC Nîmois,1 , 0
24,CA Paris,FC Antibes,1 , 3
24,FC Sète 34,Olympique Lillois,1 , 0
24,AS Cannes,RC Paris,6 , 2
24,Olympique de Marseille,EAC Roubaix,2 , 4
24,SC Nîmois,FC Sochaux-Montbéliard,7 , 1
24,OGC Nice,Stade Rennais FC,4 , 2
24,SC Fives,SO Montpellier,2 , 1
25,EAC Roubaix,CA Paris,3 , 2
25,Olympique Lillois,AS Cannes,3 , 1
25,Stade Rennais FC,FC Sochaux-Montbéliard,2 , 2
25,SO Montpellier,FC Sète 34,4 , 1
25,RC Paris,OGC Nice,4 , 3
25,Olympique de Marseille,SC Nîmois,7 , 3
25,FC Antibes,SC Fives,0 , 7
26,SC Fives,EAC Roubaix,1 , 0
26,CA Paris,Olympique de Marseille,3 , 1
26,OGC Nice,Olympique Lillois,3 , 2
26,FC Sochaux-Montbéliard,RC Paris,3 , 2
26,SC Nîmois,Stade Rennais FC,5 , 3
26,AS Cannes,SO Montpellier,3 , 1
26,FC Sète 34,FC Antibes,4 , 2
