day,home_team,away_team,home_score,away_score
1,OGC Nice,Havre AC,4 , 0
1,Stade de Reims,FC Metz,5 , 3
1,Olympique Lyonnais,Toulouse FC,1 , 3
1,RC Strasbourg,Angers SCO,2 , 1
1,FC Rouen 1899,Nîmes Olympique,1 , 2
1,SO Montpellier,CS Sedan,5 , 0
1,RC Lens,FC Sochaux-Montbéliard,3 , 1
1,AS Monaco FC,AS Saint-Etienne,1 , 0
1,Stade Français,Stade Rennais FC,2 , 2
1,FC Nancy,RC Paris,0 , 0
2,OGC Nice,FC Nancy,3 , 1
2,CS Sedan,Stade Français,1 , 1
2,FC Metz,FC Rouen 1899,0 , 1
2,SO Montpellier,Olympique Lyonnais,4 , 2
2,Stade de Reims,Toulouse FC,5 , 1
2,FC Sochaux-Montbéliard,AS Monaco FC,1 , 4
2,Havre AC,RC Strasbourg,0 , 2
2,Stade Rennais FC,RC Lens,2 , 1
2,RC Paris,Angers SCO,4 , 3
2,AS Saint-Etienne,Nîmes Olympique,5 , 0
3,AS Monaco FC,FC Nancy,1 , 1
3,Stade de Reims,RC Lens,4 , 1
3,AS Saint-Etienne,SO Montpellier,1 , 1
3,FC Metz,Stade Rennais FC,0 , 1
3,Stade Français,FC Sochaux-Montbéliard,1 , 1
3,FC Rouen 1899,Olympique Lyonnais,3 , 4
3,RC Strasbourg,RC Paris,1 , 3
3,Toulouse FC,OGC Nice,3 , 1
3,Nîmes Olympique,Havre AC,3 , 2
3,Angers SCO,CS Sedan,2 , 2
4,AS Monaco FC,Stade Rennais FC,4 , 2
4,Stade de Reims,AS Saint-Etienne,1 , 1
4,SO Montpellier,FC Metz,2 , 0
4,Stade Français,RC Strasbourg,0 , 1
4,OGC Nice,Nîmes Olympique,1 , 3
4,FC Sochaux-Montbéliard,RC Paris,4 , 3
4,Olympique Lyonnais,Angers SCO,2 , 0
4,FC Nancy,Toulouse FC,2 , 1
4,RC Lens,FC Rouen 1899,1 , 0
4,Havre AC,CS Sedan,1 , 1
5,AS Monaco FC,Stade Français,2 , 0
5,FC Rouen 1899,SO Montpellier,3 , 2
5,CS Sedan,Olympique Lyonnais,3 , 1
5,FC Metz,OGC Nice,2 , 1
5,Nîmes Olympique,Stade de Reims,2 , 1
5,RC Paris,Havre AC,4 , 1
5,RC Strasbourg,FC Nancy,2 , 2
5,AS Saint-Etienne,RC Lens,3 , 4
5,Toulouse FC,Stade Rennais FC,3 , 3
5,Angers SCO,FC Sochaux-Montbéliard,3 , 1
6,Stade Français,Stade de Reims,2 , 4
6,Olympique Lyonnais,RC Paris,2 , 0
6,OGC Nice,AS Saint-Etienne,3 , 1
6,FC Sochaux-Montbéliard,FC Rouen 1899,1 , 1
6,CS Sedan,AS Monaco FC,2 , 0
6,SO Montpellier,Toulouse FC,3 , 3
6,Stade Rennais FC,Nîmes Olympique,4 , 2
6,RC Lens,RC Strasbourg,0 , 0
6,FC Nancy,Angers SCO,3 , 2
6,Havre AC,FC Metz,2 , 1
7,Stade de Reims,OGC Nice,5 , 0
7,AS Monaco FC,Havre AC,2 , 2
7,RC Paris,SO Montpellier,2 , 1
7,RC Strasbourg,Stade Rennais FC,1 , 1
7,Toulouse FC,CS Sedan,1 , 4
7,Angers SCO,RC Lens,0 , 2
7,Nîmes Olympique,FC Nancy,1 , 1
7,FC Rouen 1899,Stade Français,2 , 1
7,FC Metz,Olympique Lyonnais,2 , 1
7,AS Saint-Etienne,FC Sochaux-Montbéliard,2 , 2
8,FC Sochaux-Montbéliard,Toulouse FC,2 , 0
8,Olympique Lyonnais,RC Strasbourg,2 , 1
8,SO Montpellier,Stade de Reims,1 , 3
8,RC Lens,AS Monaco FC,5 , 0
8,Stade Rennais FC,FC Rouen 1899,3 , 2
8,OGC Nice,RC Paris,1 , 0
8,Stade Français,FC Nancy,1 , 0
8,Havre AC,AS Saint-Etienne,1 , 0
8,FC Metz,Angers SCO,1 , 2
8,CS Sedan,Nîmes Olympique,5 , 1
9,Stade de Reims,FC Sochaux-Montbéliard,2 , 1
9,Angers SCO,Toulouse FC,1 , 2
9,RC Lens,OGC Nice,4 , 2
9,FC Nancy,Stade Rennais FC,2 , 2
9,AS Monaco FC,SO Montpellier,5 , 3
9,Nîmes Olympique,Stade Français,4 , 0
9,RC Paris,CS Sedan,2 , 2
9,Havre AC,Olympique Lyonnais,1 , 2
9,RC Strasbourg,FC Metz,0 , 1
9,AS Saint-Etienne,FC Rouen 1899,2 , 0
10,FC Rouen 1899,Stade de Reims,2 , 2
10,CS Sedan,RC Lens,1 , 1
10,Stade Rennais FC,Havre AC,1 , 0
10,FC Metz,AS Monaco FC,1 , 1
10,Toulouse FC,RC Paris,1 , 1
10,FC Sochaux-Montbéliard,FC Nancy,0 , 1
10,OGC Nice,RC Strasbourg,3 , 2
10,SO Montpellier,Angers SCO,0 , 0
10,Stade Français,AS Saint-Etienne,1 , 1
10,Olympique Lyonnais,Nîmes Olympique,0 , 0
11,Angers SCO,Stade de Reims,2 , 0
11,RC Lens,Stade Français,2 , 1
11,AS Monaco FC,FC Rouen 1899,0 , 0
11,RC Paris,Stade Rennais FC,3 , 1
11,FC Nancy,Olympique Lyonnais,5 , 1
11,Nîmes Olympique,FC Sochaux-Montbéliard,2 , 1
11,CS Sedan,OGC Nice,2 , 2
11,RC Strasbourg,Toulouse FC,0 , 1
11,Havre AC,SO Montpellier,2 , 2
11,AS Saint-Etienne,FC Metz,2 , 2
12,FC Sochaux-Montbéliard,RC Strasbourg,0 , 0
12,FC Rouen 1899,Havre AC,0 , 0
12,Stade de Reims,CS Sedan,1 , 3
12,Toulouse FC,RC Lens,2 , 0
12,Nîmes Olympique,SO Montpellier,3 , 1
12,Stade Rennais FC,Angers SCO,2 , 1
12,FC Nancy,FC Metz,3 , 0
12,AS Monaco FC,OGC Nice,1 , 2
12,Stade Français,RC Paris,2 , 0
12,AS Saint-Etienne,Olympique Lyonnais,2 , 0
13,FC Metz,RC Lens,1 , 0
13,Olympique Lyonnais,Stade de Reims,1 , 3
13,RC Paris,Nîmes Olympique,0 , 4
13,Stade Rennais FC,AS Saint-Etienne,1 , 1
13,CS Sedan,FC Sochaux-Montbéliard,4 , 1
13,RC Strasbourg,AS Monaco FC,0 , 1
13,SO Montpellier,FC Nancy,1 , 0
13,Toulouse FC,FC Rouen 1899,1 , 0
13,OGC Nice,Angers SCO,0 , 2
13,Havre AC,Stade Français,1 , 0
14,Nîmes Olympique,FC Metz,3 , 1
14,Stade de Reims,Stade Rennais FC,2 , 3
14,FC Nancy,CS Sedan,0 , 3
14,AS Monaco FC,Olympique Lyonnais,3 , 1
14,RC Lens,RC Paris,2 , 3
14,AS Saint-Etienne,Toulouse FC,4 , 1
14,FC Sochaux-Montbéliard,SO Montpellier,1 , 1
14,Stade Français,OGC Nice,4 , 0
14,FC Rouen 1899,RC Strasbourg,1 , 0
14,Angers SCO,Havre AC,0 , 0
15,FC Metz,Stade Français,0 , 2
15,Toulouse FC,Nîmes Olympique,0 , 1
15,CS Sedan,AS Saint-Etienne,1 , 0
15,RC Strasbourg,Stade de Reims,1 , 1
15,SO Montpellier,Stade Rennais FC,3 , 1
15,Angers SCO,AS Monaco FC,2 , 0
15,Olympique Lyonnais,RC Lens,3 , 0
15,Havre AC,FC Nancy,1 , 1
15,RC Paris,FC Rouen 1899,0 , 2
15,OGC Nice,FC Sochaux-Montbéliard,1 , 1
16,FC Metz,CS Sedan,2 , 2
16,Nîmes Olympique,RC Strasbourg,1 , 0
16,Stade de Reims,FC Nancy,2 , 0
16,Stade Rennais FC,Olympique Lyonnais,2 , 0
16,AS Monaco FC,Toulouse FC,4 , 3
16,RC Lens,SO Montpellier,5 , 1
16,FC Rouen 1899,OGC Nice,2 , 1
16,AS Saint-Etienne,RC Paris,1 , 1
16,Stade Français,Angers SCO,1 , 1
16,FC Sochaux-Montbéliard,Havre AC,6 , 1
17,FC Metz,FC Sochaux-Montbéliard,1 , 1
17,RC Lens,Havre AC,2 , 0
17,FC Rouen 1899,Angers SCO,2 , 1
17,RC Strasbourg,SO Montpellier,1 , 2
17,Stade Français,Toulouse FC,3 , 4
17,OGC Nice,Olympique Lyonnais,0 , 2
17,AS Saint-Etienne,FC Nancy,1 , 1
17,Stade de Reims,RC Paris,1 , 4
17,Stade Rennais FC,CS Sedan,1 , 0
17,Nîmes Olympique,AS Monaco FC,1 , 1
18,CS Sedan,RC Strasbourg,5 , 0
18,RC Lens,Nîmes Olympique,3 , 1
18,AS Monaco FC,Stade de Reims,0 , 1
18,FC Sochaux-Montbéliard,Stade Rennais FC,1 , 2
18,SO Montpellier,OGC Nice,3 , 2
18,RC Paris,FC Metz,11 , 2
18,FC Nancy,FC Rouen 1899,2 , 1
18,Havre AC,Toulouse FC,2 , 0
18,Angers SCO,AS Saint-Etienne,2 , 1
18,Olympique Lyonnais,Stade Français,1 , 2
19,Stade de Reims,Havre AC,3 , 0
