day,home_team,away_team,home_score,away_score
18,Olympique d'Alès,RC Paris,7 , 2
18,AS Red Star 93,FC Sète 34,3 , 4
18,SO Montpellier,SC Nîmois,0 , 3
18,FC Sochaux-Montbéliard,AS Cannes,4 , 2
18,FC Mulhouse,SC Fives,1 , 0
18,Olympique Lillois,Stade Rennais FC,3 , 1
18,FC Antibes,Olympique de Marseille,1 , 7
19,FC Antibes,SC Nîmois,4 , 1
19,SO Montpellier,Olympique de Marseille,3 , 2
19,RC Strasbourg,Stade Rennais FC,2 , 1
19,Olympique d'Alès,SC Fives,2 , 1
19,AS Red Star 93,AS Cannes,2 , 1
19,FC Mulhouse,RC Paris,3 , 1
19,FC Sochaux-Montbéliard,FC Sète 34,0 , 0
19,Olympique Lillois,EAC Roubaix,4 , 0
20,SC Fives,FC Sochaux-Montbéliard,0 , 3
20,Stade Rennais FC,FC Mulhouse,6 , 2
20,Olympique de Marseille,Olympique Lillois,3 , 1
20,FC Sète 34,FC Antibes,1 , 1
20,RC Paris,AS Red Star 93,2 , 2
20,EAC Roubaix,Olympique d'Alès,2 , 0
20,SC Nîmois,RC Strasbourg,0 , 1
20,AS Cannes,SO Montpellier,7 , 2
21,SC Nîmois,FC Sochaux-Montbéliard,0 , 2
21,FC Sète 34,Olympique d'Alès,1 , 0
21,RC Strasbourg,RC Paris,6 , 0
21,EAC Roubaix,SO Montpellier,6 , 1
21,FC Mulhouse,AS Cannes,4 , 0
21,Olympique Lillois,SC Fives,3 , 0
21,FC Antibes,Stade Rennais FC,0 , 0
21,AS Red Star 93,Olympique de Marseille,4 , 1
22,AS Red Star 93,FC Sochaux-Montbéliard,2 , 7
22,Olympique d'Alès,FC Mulhouse,2 , 2
22,RC Strasbourg,Olympique Lillois,4 , 1
22,SO Montpellier,FC Antibes,2 , 0
22,EAC Roubaix,Stade Rennais FC,0 , 0
22,Olympique de Marseille,SC Nîmois,2 , 1
22,AS Cannes,FC Sète 34,2 , 0
22,SC Fives,RC Paris,2 , 1
23,FC Sochaux-Montbéliard,SO Montpellier,9 , 0
23,FC Mulhouse,AS Red Star 93,0 , 0
23,Olympique Lillois,Olympique d'Alès,2 , 1
23,FC Antibes,RC Strasbourg,1 , 3
23,Stade Rennais FC,SC Fives,3 , 1
23,Olympique de Marseille,EAC Roubaix,2 , 4
23,FC Sète 34,SC Nîmois,2 , 2
23,RC Paris,AS Cannes,3 , 2
24,RC Paris,FC Sochaux-Montbéliard,1 , 2
24,FC Mulhouse,EAC Roubaix,6 , 1
24,SC Nîmois,Olympique Lillois,1 , 2
24,FC Antibes,AS Cannes,1 , 1
24,SC Fives,AS Red Star 93,6 , 0
24,Olympique d'Alès,Stade Rennais FC,3 , 2
24,RC Strasbourg,Olympique de Marseille,1 , 0
24,FC Sète 34,SO Montpellier,3 , 0
25,RC Strasbourg,FC Sochaux-Montbéliard,0 , 1
25,AS Red Star 93,Olympique Lillois,1 , 1
25,AS Cannes,Stade Rennais FC,3 , 0
25,EAC Roubaix,FC Sète 34,0 , 1
25,SO Montpellier,FC Mulhouse,5 , 3
25,Olympique d'Alès,FC Antibes,2 , 1
25,SC Fives,Olympique de Marseille,6 , 3
25,SC Nîmois,RC Paris,0 , 2
26,FC Mulhouse,RC Strasbourg,4 , 1
26,FC Sochaux-Montbéliard,Olympique d'Alès,6 , 2
26,Olympique Lillois,SO Montpellier,4 , 1
26,FC Antibes,RC Paris,2 , 5
26,Stade Rennais FC,SC Nîmois,2 , 0
26,Olympique de Marseille,AS Cannes,2 , 2
26,FC Sète 34,SC Fives,4 , 0
26,AS Red Star 93,EAC Roubaix,1 , 3
27,FC Mulhouse,FC Sochaux-Montbéliard,1 , 5
27,FC Antibes,Olympique Lillois,1 , 0
27,Olympique d'Alès,AS Red Star 93,3 , 2
27,SO Montpellier,RC Strasbourg,0 , 0
27,SC Fives,AS Cannes,1 , 2
27,EAC Roubaix,SC Nîmois,4 , 0
27,Olympique de Marseille,Stade Rennais FC,4 , 1
27,RC Paris,FC Sète 34,6 , 2
28,FC Sochaux-Montbéliard,FC Antibes,3 , 7
28,Olympique Lillois,FC Mulhouse,0 , 1
28,AS Red Star 93,SO Montpellier,0 , 1
28,RC Strasbourg,Olympique d'Alès,3 , 2
28,EAC Roubaix,SC Fives,0 , 1
28,AS Cannes,SC Nîmois,1 , 0
28,Stade Rennais FC,RC Paris,0 , 1
28,FC Sète 34,Olympique de Marseille,6 , 3
29,Olympique Lillois,FC Sochaux-Montbéliard,2 , 1
29,FC Mulhouse,FC Antibes,4 , 1
29,AS Red Star 93,RC Strasbourg,1 , 3
29,AS Cannes,EAC Roubaix,5 , 2
29,Stade Rennais FC,FC Sète 34,4 , 1
29,Olympique de Marseille,RC Paris,3 , 2
29,SC Nîmois,SC Fives,1 , 4
29,SO Montpellier,Olympique d'Alès,0 , 3
30,AS Cannes,Olympique d'Alès,6 , 2
30,SC Nîmois,AS Red Star 93,2 , 1
30,Stade Rennais FC,SO Montpellier,4 , 1
30,SC Fives,RC Strasbourg,1 , 3
30,EAC Roubaix,FC Antibes,1 , 4
30,RC Paris,Olympique Lillois,3 , 0
30,FC Sète 34,FC Mulhouse,2 , 0
30,FC Sochaux-Montbéliard,Olympique de Marseille,4 , 0
