day,home_team,away_team,home_score,away_score
1,OGC Nice,GF38,4 , 2
1,Stade de Reims,Olympique Lyonnais,2 , 0
1,FC Rouen 1899,Angers SCO,1 , 0
1,CS Sedan,Stade Français,4 , 0
1,ESTAC Troyes,Valenciennes FC,0 , 2
1,Stade Rennais FC,Toulouse FC,3 , 2
1,AS Saint-Etienne,Nîmes Olympique,2 , 1
1,RC Lens,AS Monaco FC,0 , 1
1,RC Paris,Havre AC,4 , 4
1,Limoges FC,FC Nancy,0 , 0
2,Stade de Reims,Valenciennes FC,4 , 0
2,CS Sedan,FC Rouen 1899,4 , 0
2,AS Monaco FC,Nîmes Olympique,3 , 0
2,GF38,Havre AC,0 , 1
2,Olympique Lyonnais,Stade Rennais FC,4 , 0
2,Stade Français,AS Saint-Etienne,5 , 0
2,Toulouse FC,Limoges FC,2 , 1
2,RC Lens,ESTAC Troyes,1 , 0
2,FC Nancy,OGC Nice,3 , 3
2,Angers SCO,RC Paris,0 , 3
3,OGC Nice,RC Lens,1 , 0
3,FC Rouen 1899,Olympique Lyonnais,0 , 1
3,Limoges FC,AS Monaco FC,1 , 5
3,RC Paris,GF38,6 , 3
3,Stade Rennais FC,Stade de Reims,2 , 2
3,Havre AC,CS Sedan,1 , 0
3,Valenciennes FC,Toulouse FC,1 , 2
3,AS Saint-Etienne,FC Nancy,1 , 1
3,Nîmes Olympique,Stade Français,4 , 3
3,ESTAC Troyes,Angers SCO,1 , 2
4,AS Monaco FC,FC Rouen 1899,1 , 0
4,Olympique Lyonnais,OGC Nice,4 , 3
4,CS Sedan,AS Saint-Etienne,2 , 2
4,Angers SCO,Nîmes Olympique,4 , 2
4,Limoges FC,RC Paris,0 , 1
4,RC Lens,Stade de Reims,2 , 0
4,Toulouse FC,ESTAC Troyes,3 , 3
4,Havre AC,Valenciennes FC,0 , 1
4,Stade Français,Stade Rennais FC,3 , 1
4,FC Nancy,GF38,1 , 1
5,Stade de Reims,Toulouse FC,4 , 2
5,Angers SCO,CS Sedan,0 , 0
5,OGC Nice,Havre AC,3 , 3
5,GF38,Stade Français,1 , 0
5,FC Rouen 1899,FC Nancy,3 , 1
5,Limoges FC,Valenciennes FC,2 , 1
5,AS Saint-Etienne,AS Monaco FC,0 , 1
5,RC Paris,Olympique Lyonnais,3 , 2
5,Nîmes Olympique,RC Lens,1 , 2
5,ESTAC Troyes,Stade Rennais FC,2 , 3
6,Stade Français,OGC Nice,1 , 3
6,FC Nancy,RC Paris,1 , 1
6,Valenciennes FC,Olympique Lyonnais,1 , 2
6,Havre AC,Stade de Reims,2 , 1
6,Toulouse FC,FC Rouen 1899,2 , 0
6,Stade Rennais FC,Limoges FC,3 , 2
6,CS Sedan,Nîmes Olympique,1 , 3
6,RC Lens,AS Saint-Etienne,1 , 3
6,GF38,ESTAC Troyes,1 , 0
6,AS Monaco FC,Angers SCO,2 , 0
7,FC Rouen 1899,Nîmes Olympique,2 , 1
7,Stade Rennais FC,GF38,1 , 0
7,Valenciennes FC,CS Sedan,1 , 3
7,Limoges FC,Olympique Lyonnais,3 , 1
7,Toulouse FC,FC Nancy,2 , 2
7,ESTAC Troyes,Havre AC,4 , 3
7,Stade Français,RC Lens,0 , 0
