day,home_team,away_team,home_score,away_score
1,AC Ajaccio,AS Monaco FC,4 , 3
1,FC Nantes,CS Sedan,3 , 2
1,Stade Rennais FC,Nîmes Olympique,1 , 0
1,Olympique de Marseille,Girondins de Bordeaux,3 , 3
1,OGC Nice,SC Bastia,2 , 2
1,RC Strasbourg,Olympique Lyonnais,2 , 2
1,FC Rouen 1899,AS Red Star 93,1 , 1
1,AS Saint-Etienne,FC Sochaux-Montbéliard,4 , 1
1,Valenciennes FC,FC Metz,1 , 1
2,Olympique Lyonnais,Nîmes Olympique,1 , 1
2,FC Sochaux-Montbéliard,AC Ajaccio,0 , 1
2,FC Metz,FC Rouen 1899,7 , 3
2,CS Sedan,AS Saint-Etienne,0 , 0
2,Girondins de Bordeaux,Valenciennes FC,1 , 0
2,SC Bastia,RC Strasbourg,2 , 1
2,FC Nantes,Olympique de Marseille,2 , 1
2,AS Red Star 93,OGC Nice,0 , 2
2,AS Monaco FC,Stade Rennais FC,2 , 2
3,AS Saint-Etienne,FC Nantes,3 , 1
3,OGC Nice,Olympique Lyonnais,2 , 1
3,RC Strasbourg,AS Red Star 93,1 , 0
3,Stade Rennais FC,FC Metz,2 , 0
3,FC Rouen 1899,Girondins de Bordeaux,2 , 1
3,Nîmes Olympique,SC Bastia,2 , 1
3,Valenciennes FC,FC Sochaux-Montbéliard,2 , 1
3,AC Ajaccio,CS Sedan,2 , 0
3,Olympique de Marseille,AS Monaco FC,0 , 1
4,AS Monaco FC,Valenciennes FC,0 , 0
4,AS Saint-Etienne,FC Rouen 1899,2 , 0
4,FC Nantes,AC Ajaccio,0 , 0
4,SC Bastia,Stade Rennais FC,1 , 2
4,FC Metz,RC Strasbourg,2 , 0
4,CS Sedan,OGC Nice,2 , 1
4,Girondins de Bordeaux,Nîmes Olympique,2 , 1
4,AS Red Star 93,Olympique Lyonnais,1 , 2
4,FC Sochaux-Montbéliard,Olympique de Marseille,3 , 1
5,Olympique Lyonnais,SC Bastia,8 , 3
5,RC Strasbourg,AS Monaco FC,5 , 0
5,OGC Nice,Girondins de Bordeaux,2 , 2
5,Stade Rennais FC,AS Red Star 93,1 , 1
5,Nîmes Olympique,FC Metz,0 , 0
5,Valenciennes FC,FC Nantes,0 , 0
5,FC Rouen 1899,FC Sochaux-Montbéliard,2 , 1
5,Olympique de Marseille,CS Sedan,4 , 1
5,AS Saint-Etienne,AC Ajaccio,2 , 0
6,FC Sochaux-Montbéliard,Stade Rennais FC,1 , 1
6,Girondins de Bordeaux,RC Strasbourg,3 , 0
6,FC Metz,Olympique Lyonnais,1 , 1
6,FC Nantes,OGC Nice,0 , 0
6,CS Sedan,FC Rouen 1899,1 , 1
6,AS Monaco FC,Nîmes Olympique,0 , 0
6,AS Red Star 93,SC Bastia,1 , 1
6,AC Ajaccio,Olympique de Marseille,1 , 1
6,AS Saint-Etienne,Valenciennes FC,4 , 0
7,OGC Nice,FC Sochaux-Montbéliard,0 , 3
7,RC Strasbourg,CS Sedan,1 , 2
7,Stade Rennais FC,Girondins de Bordeaux,0 , 1
7,FC Rouen 1899,AS Monaco FC,3 , 1
7,Nîmes Olympique,AS Red Star 93,0 , 0
7,Olympique de Marseille,AS Saint-Etienne,0 , 3
7,Olympique Lyonnais,FC Nantes,3 , 1
7,SC Bastia,FC Metz,1 , 1
7,Valenciennes FC,AC Ajaccio,1 , 0
8,Girondins de Bordeaux,SC Bastia,8 , 1
8,FC Metz,AS Red Star 93,3 , 1
8,FC Nantes,Nîmes Olympique,3 , 1
8,FC Sochaux-Montbéliard,RC Strasbourg,3 , 0
8,AS Saint-Etienne,Olympique Lyonnais,0 , 1
8,AC Ajaccio,FC Rouen 1899,0 , 1
8,CS Sedan,Stade Rennais FC,3 , 0
8,Valenciennes FC,Olympique de Marseille,3 , 1
8,AS Monaco FC,OGC Nice,0 , 0
9,RC Strasbourg,AC Ajaccio,3 , 0
9,AS Red Star 93,Girondins de Bordeaux,1 , 2
9,Olympique Lyonnais,FC Sochaux-Montbéliard,6 , 3
9,Stade Rennais FC,FC Nantes,2 , 1
9,FC Rouen 1899,Valenciennes FC,2 , 2
9,OGC Nice,AS Saint-Etienne,2 , 3
9,Olympique de Marseille,FC Metz,0 , 1
9,Nîmes Olympique,CS Sedan,1 , 0
9,SC Bastia,AS Monaco FC,4 , 0
10,Girondins de Bordeaux,FC Metz,1 , 0
10,AS Saint-Etienne,RC Strasbourg,2 , 0
10,CS Sedan,Olympique Lyonnais,1 , 0
10,FC Nantes,FC Rouen 1899,0 , 1
10,Valenciennes FC,OGC Nice,3 , 0
10,Olympique de Marseille,Stade Rennais FC,3 , 3
10,FC Sochaux-Montbéliard,SC Bastia,2 , 2
10,AS Monaco FC,AS Red Star 93,1 , 1
10,AC Ajaccio,Nîmes Olympique,1 , 0
11,Olympique Lyonnais,Girondins de Bordeaux,0 , 2
11,AS Red Star 93,AS Saint-Etienne,0 , 0
11,FC Rouen 1899,Olympique de Marseille,2 , 1
11,Stade Rennais FC,Valenciennes FC,1 , 2
11,FC Metz,AS Monaco FC,0 , 0
11,OGC Nice,AC Ajaccio,0 , 3
11,Nîmes Olympique,FC Sochaux-Montbéliard,3 , 1
11,RC Strasbourg,FC Nantes,1 , 0
11,SC Bastia,CS Sedan,0 , 0
12,Valenciennes FC,RC Strasbourg,1 , 1
12,AS Saint-Etienne,Nîmes Olympique,1 , 0
12,AC Ajaccio,Olympique Lyonnais,4 , 1
12,FC Sochaux-Montbéliard,FC Metz,5 , 2
12,CS Sedan,AS Red Star 93,0 , 0
12,FC Nantes,SC Bastia,3 , 0
12,Olympique de Marseille,OGC Nice,3 , 1
12,AS Monaco FC,Girondins de Bordeaux,2 , 4
12,FC Rouen 1899,Stade Rennais FC,1 , 0
13,Girondins de Bordeaux,FC Nantes,1 , 1
13,SC Bastia,AS Saint-Etienne,1 , 1
13,Nîmes Olympique,Valenciennes FC,2 , 2
13,OGC Nice,FC Rouen 1899,2 , 2
13,Olympique Lyonnais,AS Monaco FC,2 , 0
13,Stade Rennais FC,AC Ajaccio,5 , 0
13,FC Metz,CS Sedan,0 , 1
13,AS Red Star 93,FC Sochaux-Montbéliard,2 , 2
13,RC Strasbourg,Olympique de Marseille,1 , 2
14,AS Saint-Etienne,FC Metz,4 , 0
14,FC Sochaux-Montbéliard,AS Monaco FC,0 , 0
14,CS Sedan,Girondins de Bordeaux,0 , 1
14,FC Rouen 1899,RC Strasbourg,3 , 0
14,Valenciennes FC,Olympique Lyonnais,0 , 0
14,AC Ajaccio,SC Bastia,4 , 0
14,OGC Nice,Stade Rennais FC,1 , 1
14,FC Nantes,AS Red Star 93,0 , 1
14,Olympique de Marseille,Nîmes Olympique,4 , 0
15,RC Strasbourg,OGC Nice,1 , 0
15,Stade Rennais FC,AS Saint-Etienne,0 , 2
15,Girondins de Bordeaux,FC Sochaux-Montbéliard,4 , 0
15,Nîmes Olympique,FC Rouen 1899,0 , 0
15,Olympique Lyonnais,Olympique de Marseille,2 , 3
15,AS Red Star 93,AC Ajaccio,1 , 0
15,FC Metz,FC Nantes,1 , 0
15,AS Monaco FC,CS Sedan,0 , 0
15,SC Bastia,Valenciennes FC,3 , 0
16,AS Saint-Etienne,Girondins de Bordeaux,3 , 2
16,FC Rouen 1899,Olympique Lyonnais,2 , 1
