day,home_team,away_team,home_score,away_score
1,Olympique Lyonnais,Olympique de Marseille,1 , 4
1,Montpellier Hérault SC,AS Cannes,4 , 1
1,Toulouse FC,FC Mulhouse,3 , 0
1,SC Toulon,AS Saint-Etienne,2 , 0
1,FC Nantes,AJ Auxerre,2 , 1
1,LOSC Lille,SM Caen,1 , 0
1,FC Sochaux-Montbéliard,Stade Brestois 29,1 , 0
1,OGC Nice,Paris Saint-Germain,3 , 3
1,FC Metz,Girondins de Bordeaux,0 , 0
1,RC Paris,AS Monaco FC,0 , 0
2,Olympique de Marseille,FC Nantes,1 , 0
2,Girondins de Bordeaux,RC Paris,4 , 0
2,AS Cannes,SC Toulon,0 , 0
2,Paris Saint-Germain,FC Metz,1 , 0
2,AS Monaco FC,FC Sochaux-Montbéliard,2 , 1
2,FC Mulhouse,Montpellier Hérault SC,2 , 0
2,Olympique Lyonnais,Toulouse FC,3 , 0
2,SM Caen,AS Saint-Etienne,3 , 2
2,AJ Auxerre,OGC Nice,1 , 0
2,Stade Brestois 29,LOSC Lille,1 , 0
3,LOSC Lille,AS Monaco FC,1 , 1
3,Montpellier Hérault SC,Girondins de Bordeaux,1 , 2
3,SC Toulon,SM Caen,2 , 0
3,Toulouse FC,Olympique de Marseille,2 , 1
3,FC Nantes,Olympique Lyonnais,2 , 1
3,FC Sochaux-Montbéliard,Paris Saint-Germain,1 , 0
3,OGC Nice,FC Mulhouse,2 , 0
3,FC Metz,AJ Auxerre,2 , 1
3,RC Paris,AS Cannes,3 , 2
3,AS Saint-Etienne,Stade Brestois 29,2 , 0
4,Girondins de Bordeaux,FC Sochaux-Montbéliard,1 , 0
4,FC Nantes,RC Paris,5 , 1
4,Olympique de Marseille,FC Metz,2 , 1
4,AJ Auxerre,Toulouse FC,2 , 2
4,Paris Saint-Germain,Montpellier Hérault SC,2 , 1
4,AS Monaco FC,AS Saint-Etienne,0 , 0
4,FC Mulhouse,SC Toulon,4 , 0
4,Olympique Lyonnais,OGC Nice,2 , 0
4,Stade Brestois 29,SM Caen,2 , 1
4,AS Cannes,LOSC Lille,3 , 0
5,LOSC Lille,Girondins de Bordeaux,0 , 1
5,Toulouse FC,FC Nantes,1 , 1
5,OGC Nice,Olympique de Marseille,1 , 1
5,AS Saint-Etienne,Paris Saint-Germain,1 , 2
5,SC Toulon,Stade Brestois 29,2 , 0
5,FC Sochaux-Montbéliard,AS Cannes,3 , 0
5,FC Metz,Olympique Lyonnais,2 , 3
5,SM Caen,AS Monaco FC,1 , 1
5,RC Paris,FC Mulhouse,2 , 1
5,Montpellier Hérault SC,AJ Auxerre,1 , 0
6,Girondins de Bordeaux,AS Saint-Etienne,1 , 0
6,Olympique de Marseille,Montpellier Hérault SC,2 , 0
6,Paris Saint-Germain,LOSC Lille,2 , 1
6,Olympique Lyonnais,FC Sochaux-Montbéliard,0 , 4
6,FC Nantes,OGC Nice,2 , 2
6,AS Monaco FC,Stade Brestois 29,2 , 0
6,Toulouse FC,SC Toulon,0 , 0
6,FC Mulhouse,FC Metz,2 , 2
6,AJ Auxerre,RC Paris,2 , 0
6,AS Cannes,SM Caen,3 , 1
7,SM Caen,Girondins de Bordeaux,1 , 0
7,Stade Brestois 29,Paris Saint-Germain,0 , 1
7,RC Paris,Olympique de Marseille,1 , 1
7,SC Toulon,AS Monaco FC,2 , 0
7,FC Sochaux-Montbéliard,AJ Auxerre,0 , 0
7,FC Metz,FC Nantes,1 , 1
7,OGC Nice,Toulouse FC,1 , 1
7,LOSC Lille,FC Mulhouse,1 , 1
7,Montpellier Hérault SC,Olympique Lyonnais,2 , 0
7,AS Saint-Etienne,AS Cannes,1 , 0
8,FC Mulhouse,AS Saint-Etienne,1 , 2
8,Girondins de Bordeaux,Stade Brestois 29,3 , 0
8,Olympique de Marseille,FC Sochaux-Montbéliard,6 , 1
8,Paris Saint-Germain,SC Toulon,1 , 1
8,FC Nantes,Montpellier Hérault SC,1 , 1
8,Toulouse FC,FC Metz,2 , 0
8,AS Cannes,AS Monaco FC,0 , 0
8,AJ Auxerre,SM Caen,3 , 0
8,OGC Nice,LOSC Lille,1 , 1
8,Olympique Lyonnais,RC Paris,1 , 1
9,SM Caen,FC Nantes,2 , 0
9,RC Paris,Paris Saint-Germain,2 , 2
9,SC Toulon,Girondins de Bordeaux,0 , 2
9,FC Sochaux-Montbéliard,FC Mulhouse,0 , 0
9,Montpellier Hérault SC,Toulouse FC,1 , 0
9,AS Saint-Etienne,Olympique Lyonnais,1 , 0
9,LOSC Lille,AJ Auxerre,2 , 1
9,FC Metz,OGC Nice,0 , 0
9,Stade Brestois 29,AS Cannes,2 , 0
9,AS Monaco FC,Olympique de Marseille,1 , 3
10,Girondins de Bordeaux,AS Cannes,2 , 0
10,Paris Saint-Germain,AS Monaco FC,2 , 1
10,Olympique de Marseille,AS Saint-Etienne,2 , 0
10,FC Nantes,FC Sochaux-Montbéliard,0 , 1
10,Toulouse FC,RC Paris,1 , 0
10,AJ Auxerre,SC Toulon,2 , 0
10,OGC Nice,Montpellier Hérault SC,3 , 0
10,FC Mulhouse,Stade Brestois 29,2 , 0
10,Olympique Lyonnais,LOSC Lille,2 , 1
10,FC Metz,SM Caen,0 , 0
11,AS Monaco FC,Girondins de Bordeaux,2 , 0
11,SC Toulon,Olympique de Marseille,0 , 4
11,AS Cannes,Paris Saint-Germain,3 , 1
11,FC Sochaux-Montbéliard,Toulouse FC,1 , 0
11,AS Saint-Etienne,AJ Auxerre,4 , 1
11,Stade Brestois 29,Olympique Lyonnais,0 , 2
11,LOSC Lille,FC Nantes,1 , 0
11,RC Paris,OGC Nice,5 , 1
11,SM Caen,FC Mulhouse,1 , 0
11,Montpellier Hérault SC,FC Metz,1 , 2
12,Olympique de Marseille,Stade Brestois 29,1 , 0
12,Paris Saint-Germain,Girondins de Bordeaux,1 , 1
12,OGC Nice,FC Sochaux-Montbéliard,2 , 4
12,Toulouse FC,LOSC Lille,3 , 1
12,Olympique Lyonnais,SM Caen,2 , 1
12,FC Nantes,AS Saint-Etienne,2 , 0
12,AJ Auxerre,AS Monaco FC,0 , 0
12,FC Metz,SC Toulon,0 , 0
12,FC Mulhouse,AS Cannes,1 , 0
12,Montpellier Hérault SC,RC Paris,2 , 1
13,SC Toulon,OGC Nice,1 , 1
13,Girondins de Bordeaux,FC Mulhouse,1 , 0
13,LOSC Lille,Olympique de Marseille,2 , 0
13,FC Sochaux-Montbéliard,Montpellier Hérault SC,3 , 1
13,AS Saint-Etienne,Toulouse FC,0 , 3
13,SM Caen,Paris Saint-Germain,2 , 0
13,AS Monaco FC,FC Nantes,0 , 0
13,AS Cannes,Olympique Lyonnais,2 , 1
13,Stade Brestois 29,AJ Auxerre,2 , 1
13,RC Paris,FC Metz,1 , 1
14,Olympique Lyonnais,AS Monaco FC,0 , 2
14,AJ Auxerre,Girondins de Bordeaux,1 , 1
14,Olympique de Marseille,AS Cannes,1 , 1
14,Toulouse FC,SM Caen,2 , 1
14,FC Metz,FC Sochaux-Montbéliard,2 , 0
14,FC Mulhouse,Paris Saint-Germain,1 , 0
14,FC Nantes,Stade Brestois 29,1 , 0
14,Montpellier Hérault SC,SC Toulon,3 , 0
14,OGC Nice,AS Saint-Etienne,1 , 3
14,RC Paris,LOSC Lille,2 , 0
15,Girondins de Bordeaux,Olympique de Marseille,3 , 0
15,FC Sochaux-Montbéliard,RC Paris,2 , 0
15,Stade Brestois 29,Toulouse FC,0 , 0
15,SC Toulon,FC Nantes,0 , 0
15,AS Monaco FC,FC Mulhouse,0 , 0
15,Paris Saint-Germain,Olympique Lyonnais,0 , 1
15,AS Saint-Etienne,FC Metz,4 , 3
15,AS Cannes,AJ Auxerre,2 , 2
15,LOSC Lille,Montpellier Hérault SC,1 , 0
15,SM Caen,OGC Nice,1 , 1
16,Toulouse FC,AS Monaco FC,0 , 1
16,Olympique de Marseille,Paris Saint-Germain,2 , 1
