1,FC Martigues,NA,0
1,GF38,NA,0
1,Stade de Reims,NA,0
1,EA Guingamp,0.600178790821155,0.360214580951543
1,Havre AC,0.551843352187016,0.304531085353003
1,OGC Nice,0.545298598041628,0.297350561026164
1,FC Nantes,0.443545464458808,0.19673257904198
1,Le Mans FC,0.425706997139462,0.181226447413498
1,AS Monaco FC,0.369132255409724,0.136258621983869
1,FC Sochaux-Montbéliard,0.317939609236234,0.101085595121289
1,Girondins de Bordeaux,0.291083653191108,0.0847296931550811
1,RC Lens,0.266829214245395,0.0711978295748147
1,FC Lorient,0.246870057113394,0.0609448250991707
1,Toulouse FC,0.126094708639939,0.015899875546991
1,AS Nancy-Lorraine,0.0954427144463667,0.0091093117408907
1,Stade Rennais FC,0.0795330006944847,0.00632549819946883
1,Paris Saint-Germain,0.0659113256260587,0.00434430284578438
1,RC Strasbourg,0.0226799843961761,0.000514381692210789
1,ESTAC Troyes,-0.648760386615798,0.42089003924188
1,AS Cannes,-0.609994281330419,0.372093023255814
1,Valenciennes FC,-0.58730514709106,0.344927335799652
1,CS Sedan,-0.5,0.25
1,AC Ajaccio,-0.489246054790082,0.23936170212766
1,Olympique de Marseille,-0.33821261368429,0.114387772055159
1,Montpellier Hérault SC,-0.287238748546457,0.0825060986665349
1,LOSC Lille,-0.189344487141673,0.0358513348109432
1,SC Bastia,-0.1859375,0.03457275390625
1,FC Metz,-0.0550731845277118,0.00303305565402338
1,Olympique Lyonnais,-0.044972965171735,0.00202256759633812
1,AJ Auxerre,-0.0402520609207784,0.00162022840837008
1,AS Saint-Etienne,-0.0187558621230133,0.000351782363977484
1,SM Caen,-1,1
1,Stade Brestois 29,-1,1
1,Evian TG FC,-1,1
