start	name	team_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
2015	Alassane Pléa	Nice	0	73.8	67.3	123.43699594067692	31.39633736600497	0	0	0	0	0	0	0
2015	Alassane Pléa	Nice	0	90.5	39.1	41.07409229631602	14.458907289280196	0	1	0	0	0	0	0
2015	Alassane Pléa	Nice	0	84.6	68.9	140.82634202955578	24.379704674175205	0	0	0	0	0	0	0
2015	Alassane Pléa	Nice	0	73.4	32.0	55.91411300581076	32.1179077774378	0	0	0	0	0	0	0
2015	Aldo Kalulu	Lyon	1	95.6	63.0	161.30101719581884	13.724430771438211	0	0	0	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	71.2	61.9	112.45014207884074	31.161675179617667	0	0	0	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	91.1	72.1	158.06461777376094	23.824777018893585	0	0	0	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	89.3	37.4	40.338126904761175	16.530275254816544	0	1	0	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	94.8	58.0	146.97613244420336	9.541488353501252	1	1	0	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	90.5	53.4	109.69202123873652	10.090094152187083	1	1	1	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	97.4	40.1	14.715071650597745	10.235721762533405	1	1	0	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	81.1	33.8	49.398705354995535	24.892770034690802	0	1	1	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	93.2	40.2	34.75591255354137	11.928118040998752	0	1	0	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	92.7	48.9	81.43085812016234	7.3824115301166975	1	1	0	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	71.4	47.6	85.20320103316445	28.700522643324803	0	1	1	0	0	0	0
2015	Alejandro Bedoya	Nantes	0	92.7	47.8	73.22877618136955	7.624303246854756	0	0	0	0	0	0	0
