2017-01-16 15:54:48,980 - INFO    - START
/home/dam/www/saf/script/expg_nn/project/nn/regularization_5.py:106: RuntimeWarning: overflow encountered in exp
  return 1/(1+np.exp(-values))
2017-01-16 15:54:52,337 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 100, reg_lambda: 1 -> 0.0951993208533 (445.0 goals/0.0 expg)
2017-01-16 15:54:56,272 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 100, reg_lambda: 0.1 -> 0.0951994398413 (445.0 goals/0.0 expg)
2017-01-16 15:55:00,160 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 100, reg_lambda: 0.01 -> 0.0951994398413 (445.0 goals/1.35800589046e-273 expg)
2017-01-16 15:55:03,918 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 100, reg_lambda: 0.001 -> 0.0951994398413 (445.0 goals/7.77960032645e-113 expg)
2017-01-16 15:55:08,208 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 100, reg_lambda: 0.0001 -> 0.0951994398413 (445.0 goals/2.92159320373e-103 expg)
2017-01-16 15:55:12,216 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 100, reg_lambda: 1e-05 -> 0.0951994398413 (445.0 goals/2.38166756283e-102 expg)
2017-01-16 15:55:32,026 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 500, reg_lambda: 1 -> 0.0951994398413 (445.0 goals/0.0 expg)
2017-01-16 15:55:50,187 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 500, reg_lambda: 0.1 -> 0.0951994398413 (445.0 goals/0.0 expg)
2017-01-16 15:56:09,398 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 500, reg_lambda: 0.01 -> 0.0951994398413 (445.0 goals/0.0 expg)
2017-01-16 15:56:31,584 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 500, reg_lambda: 0.001 -> 0.0951994398413 (445.0 goals/3.47662688857e-168 expg)
2017-01-16 15:56:52,577 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 500, reg_lambda: 0.0001 -> 0.0951994398413 (445.0 goals/1.87013714568e-107 expg)
2017-01-16 15:57:14,080 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 500, reg_lambda: 1e-05 -> 0.0951994398413 (445.0 goals/9.30683653409e-103 expg)
2017-01-16 15:57:50,794 - INFO    - Total accuracy for hidden_size: 5, alpha: 1, itera: 1000, reg_lambda: 1 -> 0.0951994398413 (445.0 goals/0.0 expg)
