2017-02-26 21:20:54,938 - INFO    - START
project/nn_xval.py:47: RuntimeWarning: invalid value encountered in absolute
  acc = np.abs(np.mean(y_test - y_test_predict))

2017-02-26 21:44:37,260 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 100, reg_lambda: 1 -> 0.0608726311143 (445.0 goals/160.457127244 expg | 10.8852741805 expg/goals)
2017-02-26 21:44:38,398 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 100, reg_lambda: 0.1 -> 0.0608776640237 (445.0 goals/160.43360143 expg | 10.8882872467 expg/goals)
2017-02-26 21:44:39,525 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 100, reg_lambda: 0.01 -> 0.0608781692948 (445.0 goals/160.431239593 expg | 10.8885881798 expg/goals)
2017-02-26 21:44:40,646 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 100, reg_lambda: 0.001 -> 0.0608782198417 (445.0 goals/160.431003316 expg | 10.8886182693 expg/goals)
2017-02-26 21:44:41,776 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 100, reg_lambda: 0.0001 -> 0.0608782248966 (445.0 goals/160.430979688 expg | 10.8886212782 expg/goals)
2017-02-26 21:44:42,917 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 100, reg_lambda: 1e-05 -> 0.060878225402 (445.0 goals/160.430977325 expg | 10.8886215791 expg/goals)
2017-02-26 21:44:46,577 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 500, reg_lambda: 1 -> 0.00217778120617 (445.0 goals/439.460563299 expg | 15.379433001 expg/goals)
2017-02-26 21:44:50,166 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 500, reg_lambda: 0.1 -> 0.00217672467387 (445.0 goals/439.490390655 expg | 15.3839156789 expg/goals)
2017-02-26 21:44:53,699 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 500, reg_lambda: 0.01 -> 0.00217662330028 (445.0 goals/439.493275479 expg | 15.3843616267 expg/goals)
2017-02-26 21:44:57,270 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 500, reg_lambda: 0.001 -> 0.00217661320582 (445.0 goals/439.49356298 expg | 15.3844061982 expg/goals)
2017-02-26 21:45:01,220 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 500, reg_lambda: 0.0001 -> 0.00217661219681 (445.0 goals/439.493591721 expg | 15.3844106551 expg/goals)
2017-02-26 21:45:04,848 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 500, reg_lambda: 1e-05 -> 0.00217661209591 (445.0 goals/439.493594595 expg | 15.3844111008 expg/goals)
2017-02-26 21:45:11,778 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 1000, reg_lambda: 1 -> 0.00202006724733 (445.0 goals/444.759040952 expg | 15.3592768441 expg/goals)
2017-02-26 21:45:17,341 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 1000, reg_lambda: 0.1 -> 0.00202409235845 (445.0 goals/444.851387612 expg | 15.3637884352 expg/goals)
2017-02-26 21:45:23,707 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 1000, reg_lambda: 0.01 -> 0.00202448957778 (445.0 goals/444.860498354 expg | 15.3642349728 expg/goals)
2017-02-26 21:45:29,581 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 1000, reg_lambda: 0.001 -> 0.00202452924651 (445.0 goals/444.861408183 expg | 15.3642795802 expg/goals)
2017-02-26 21:45:35,180 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 1000, reg_lambda: 0.0001 -> 0.00202453321285 (445.0 goals/444.861499153 expg | 15.3642840405 expg/goals)
2017-02-26 21:45:40,656 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 1000, reg_lambda: 1e-05 -> 0.00202453360948 (445.0 goals/444.86150825 expg | 15.3642844865 expg/goals)
2017-02-26 21:45:52,188 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 2000, reg_lambda: 1 -> 0.00202541815486 (445.0 goals/444.889278267 expg | 15.3584655614 expg/goals)
2017-02-26 21:46:02,775 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 2000, reg_lambda: 0.1 -> 0.00202975006411 (445.0 goals/444.989060812 expg | 15.3630059268 expg/goals)
2017-02-26 21:46:12,777 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 2000, reg_lambda: 0.01 -> 0.00203017402871 (445.0 goals/444.998824447 expg | 15.3634504707 expg/goals)
2017-02-26 21:46:23,483 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 2000, reg_lambda: 0.001 -> 0.00203021633215 (445.0 goals/444.999798647 expg | 15.3634948295 expg/goals)
2017-02-26 21:46:33,260 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 2000, reg_lambda: 0.0001 -> 0.00203022056157 (445.0 goals/444.999896045 expg | 15.3634992644 expg/goals)
2017-02-26 21:46:42,944 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 2000, reg_lambda: 1e-05 -> 0.0020302209845 (445.0 goals/444.999905785 expg | 15.3634997079 expg/goals)
2017-02-26 21:47:10,113 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 4000, reg_lambda: 1 -> 0.00202532087714 (445.0 goals/444.88701755 expg | 15.3583577262 expg/goals)
2017-02-26 21:47:37,170 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 4000, reg_lambda: 0.1 -> 0.00202975348887 (445.0 goals/444.989142646 expg | 15.3630041443 expg/goals)
2017-02-26 21:48:03,702 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 4000, reg_lambda: 0.01 -> 0.0020301785584 (445.0 goals/444.998932015 expg | 15.363449761 expg/goals)
2017-02-26 21:48:29,904 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 4000, reg_lambda: 0.001 -> 0.00203022088045 (445.0 goals/444.999906653 expg | 15.3634941295 expg/goals)
2017-02-26 21:48:54,625 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 4000, reg_lambda: 0.0001 -> 0.0020302251108 (445.0 goals/445.000004074 expg | 15.3634985645 expg/goals)
2017-02-26 21:49:19,349 - INFO    - Total accuracy for hidden_size: 2, alpha: 1e-05, itera: 4000, reg_lambda: 1e-05 -> 0.00203022553382 (445.0 goals/445.000013816 expg | 15.3634990079 expg/goals)
2017-02-26 21:49:19,349 - INFO    - END
