2017-01-13 18:29:57,216 - INFO    - START
/home/dam/www/saf/script/expg_nn/project/nn/regularization_5.py:106: RuntimeWarning: overflow encountered in exp
  return 1/(1+np.exp(-values))
2017-01-13 18:29:59,672 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 100, reg_lambda: 1 -> 0.0951993208533 (445.0 goals/0.0 expg)
2017-01-13 18:30:02,047 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 100, reg_lambda: 0.1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:30:04,446 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 100, reg_lambda: 0.01 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:30:06,969 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 100, reg_lambda: 0.001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:30:09,370 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 100, reg_lambda: 0.0001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:30:11,769 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 100, reg_lambda: 1e-05 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:30:21,263 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 500, reg_lambda: 1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:30:31,919 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 500, reg_lambda: 0.1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:30:44,496 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 500, reg_lambda: 0.01 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:30:59,587 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 500, reg_lambda: 0.001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:31:18,601 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 500, reg_lambda: 0.0001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:31:33,409 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 500, reg_lambda: 1e-05 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:32:00,619 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 1000, reg_lambda: 1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:32:23,793 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 1000, reg_lambda: 0.1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:32:47,448 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 1000, reg_lambda: 0.01 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:33:11,864 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 1000, reg_lambda: 0.001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:33:36,604 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 1000, reg_lambda: 0.0001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:34:04,275 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 1000, reg_lambda: 1e-05 -> 0.0951995771351 (445.0 goals/0.0 expg)
/home/dam/www/saf/script/expg_nn/project/nn/regularization_5.py:64: RuntimeWarning: overflow encountered in add
  self.s2_weights += self.alpha * dW2
project/nn_5_train.py:46: RuntimeWarning: invalid value encountered in absolute
  acc = np.abs(np.mean(y_test - y_test_predict))
2017-01-13 18:34:48,001 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 2000, reg_lambda: 1 -> nan (445.0 goals/nan expg)
2017-01-13 18:35:34,676 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 2000, reg_lambda: 0.1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:36:20,065 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 2000, reg_lambda: 0.01 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:37:15,532 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 2000, reg_lambda: 0.001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:38:09,346 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 2000, reg_lambda: 0.0001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:39:04,483 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 2000, reg_lambda: 1e-05 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:40:28,038 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 4000, reg_lambda: 1 -> nan (445.0 goals/nan expg)
2017-01-13 18:41:53,983 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 4000, reg_lambda: 0.1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:42:56,136 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 4000, reg_lambda: 0.01 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:43:55,716 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 4000, reg_lambda: 0.001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:45:31,689 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 4000, reg_lambda: 0.0001 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:47:41,314 - INFO    - Total accuracy for hidden_size: 1, alpha: 1, itera: 4000, reg_lambda: 1e-05 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:47:46,569 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 100, reg_lambda: 1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:47:52,950 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 100, reg_lambda: 0.1 -> 0.0951995771351 (445.0 goals/3.55009176316e-92 expg)
2017-01-13 18:47:59,376 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 100, reg_lambda: 0.01 -> 0.0951995771351 (445.0 goals/2.80721175706e-36 expg)
2017-01-13 18:48:06,401 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 100, reg_lambda: 0.001 -> 0.0951995771351 (445.0 goals/6.16129227471e-33 expg)
2017-01-13 18:48:12,360 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 100, reg_lambda: 0.0001 -> 0.0951995771351 (445.0 goals/1.28204130502e-32 expg)
2017-01-13 18:48:17,779 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 100, reg_lambda: 1e-05 -> 0.0951995771351 (445.0 goals/1.37902151816e-32 expg)
2017-01-13 18:48:39,472 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 500, reg_lambda: 1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:49:02,254 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 500, reg_lambda: 0.1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:49:29,674 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 500, reg_lambda: 0.01 -> 0.0951995771351 (445.0 goals/1.49808648441e-55 expg)
2017-01-13 18:49:52,104 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 500, reg_lambda: 0.001 -> 0.0951995771351 (445.0 goals/2.11681504308e-34 expg)
2017-01-13 18:50:12,739 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 500, reg_lambda: 0.0001 -> 0.0951995771351 (445.0 goals/9.23401222582e-33 expg)
2017-01-13 18:50:33,168 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 500, reg_lambda: 1e-05 -> 0.0951995771351 (445.0 goals/1.3346214564e-32 expg)
2017-01-13 18:51:09,901 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 1000, reg_lambda: 1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:51:45,658 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 1000, reg_lambda: 0.1 -> 0.0951995771351 (445.0 goals/0.0 expg)
2017-01-13 18:52:25,129 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 1000, reg_lambda: 0.01 -> 0.0951995771351 (445.0 goals/1.86898010987e-93 expg)
2017-01-13 18:53:07,998 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 1000, reg_lambda: 0.001 -> 0.0951995771351 (445.0 goals/2.57900235992e-36 expg)
2017-01-13 18:53:55,332 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 1000, reg_lambda: 0.0001 -> 0.0951995771351 (445.0 goals/6.11572646847e-33 expg)
2017-01-13 18:54:46,976 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 1000, reg_lambda: 1e-05 -> 0.0951995771351 (445.0 goals/1.28110267011e-32 expg)
2017-01-13 18:56:10,338 - INFO    - Total accuracy for hidden_size: 1, alpha: 0.1, itera: 2000, reg_lambda: 1 -> 0.0951995771351 (445.0 goals/0.0 expg)
